page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,タイトル選定の年,別名,動物,名前の謂れ,国,国内位置,幅,座標・経度,座標・緯度,所在地,植物,構成する地形,水深,種類,読み,選定されたタイトル,長さ,面積,高さ
286953,竜飛崎,42047,11878,False,0,,,,,,,,,,,,,,,,,,,,
287486,越前岬,28732,7522,False,0,,,,,,,,,,,,,,,,,,,,
287499,立石岬,33526,8918,False,0,,,,,,,,,,,,,,,,,,,,
287524,敦賀半島,43377,9703,False,0,,,,,,,,,,,,,,,,,,,,
287574,越前海岸,25007,6879,False,0,,,,,,,,,,,,,,,,,,,,
287854,佐多岬,56154,16720,False,0,,,,,,,,,,,,,,,,,,,,
287874,小歩危,43298,10782,False,0,,,,,,,,,,,,,,,,,,,,
287880,大歩危,50961,12741,False,0,,,,,,,,,,,,,,,,,,,,
288123,日御碕,34630,9604,False,0,,,,,,,,,,,,,,,,,,,,
288200,地蔵崎,29595,7998,False,0,,,,,,,,,,,,,,,,,,,,
288213,気比松原,50026,16176,False,0,,,,,,,,,,,,,,,,,,,,
288351,西平安名岬,33728,9515,False,0,,,,,,,,,,,,,,,,,,,,
288398,東平安名岬,60174,13433,False,0,,,,,,,,,,,,,,,,,,,,
290678,大館盆地,70920,15177,False,0,24,0,0,0,0,0,0,1,0,0,3,0,11,0,4,1,0,1,0,3
291495,日本の渚百選,75803,10929,False,0,,,,,,,,,,,,,,,,,,,,
292902,チクシュルーブ・クレーター,37077,11483,False,0,,,,,,,,,,,,,,,,,,,,
293835,大泉緑地,56680,13208,False,1,24,0,2,0,1,1,0,0,4,4,4,1,1,0,1,1,2,0,2,0
294694,ドンパヤーイェン-カオヤイ森林地帯,50595,14604,False,1,,,,,,,,,,,,,,,,,,,,
297284,国東半島,46905,12133,False,0,,,,,,,,,,,,,,,,,,,,
298199,三段峡,30862,9340,False,0,,,,,,,,,,,,,,,,,,,,
298757,讃岐平野,48714,11539,False,0,,,,,,,,,,,,,,,,,,,,
299564,三方五湖,122575,26353,False,0,,,,,,,,,,,,,,,,,,,,
299931,布引の滝,88633,16287,False,1,,,,,,,,,,,,,,,,,,,,
300509,ワディ・アル・ヒタン,54322,13832,False,1,,,,,,,,,,,,,,,,,,,,
301126,香嵐渓,34292,9545,False,0,,,,,,,,,,,,,,,,,,,,
301196,原尻の滝,49492,10230,False,1,,,,,,,,,,,,,,,,,,,,
303625,ギフォード・ピンショー国有林,33758,8249,False,1,,,,,,,,,,,,,,,,,,,,
304898,道前平野,36275,7438,False,0,,,,,,,,,,,,,,,,,,,,
304905,新居浜平野,40913,8733,False,0,,,,,,,,,,,,,,,,,,,,
305038,三番瀬,99399,41247,False,0,,,,,,,,,,,,,,,,,,,,
306106,コート・ダジュール,29587,8852,False,0,,,,,,,,,,,,,,,,,,,,
308170,琴ヶ浜海岸 (石川県),26918,7553,False,0,,,,,,,,,,,,,,,,,,,,
309202,マリアナ海溝,98518,22820,False,0,,,,,,,,,,,,,,,,,,,,
309698,吹割の滝,49996,10793,False,1,19,1,2,0,1,1,0,2,1,1,4,0,0,0,2,1,1,0,0,2
310679,三本滝,48940,10276,False,1,,,,,,,,,,,,,,,,,,,,
311294,クロー平野,23605,6981,False,0,,,,,,,,,,,,,,,,,,,,
311309,カマルグ,38687,10825,False,0,,,,,,,,,,,,,,,,,,,,
311973,真鶴半島,43282,10520,False,0,,,,,,,,,,,,,,,,,,,,
312108,ジェームズ礁,69222,13902,False,0,17,0,4,0,0,2,0,0,2,2,3,0,0,1,1,1,0,0,1,0
314002,糸魚川静岡構造線,91561,27133,False,0,,,,,,,,,,,,,,,,,,,,
314284,碁石海岸,32063,9129,False,0,,,,,,,,,,,,,,,,,,,,
314312,伊豆七島,51691,9801,False,0,,,,,,,,,,,,,,,,,,,,
314997,ヴァル・カモニカ,33836,7996,False,1,,,,,,,,,,,,,,,,,,,,
315643,ガワール油田,31099,8976,False,1,,,,,,,,,,,,,,,,,,,,
315656,クスコ盆地,22173,6154,False,0,,,,,,,,,,,,,,,,,,,,
315935,知夫赤壁,24818,6931,False,0,,,,,,,,,,,,,,,,,,,,
316112,ブルガン油田,28260,8251,False,0,,,,,,,,,,,,,,,,,,,,
316906,谷津干潟,58911,14779,False,0,,,,,,,,,,,,,,,,,,,,
317885,スカボロー礁,151710,30932,False,1,,,,,,,,,,,,,,,,,,,,
318847,成生岬,22722,6442,False,0,,,,,,,,,,,,,,,,,,,,
319081,仏ヶ浦,34863,10249,False,0,,,,,,,,,,,,,,,,,,,,
321073,湘南海岸,34948,9866,False,0,,,,,,,,,,,,,,,,,,,,
322494,親不知,81775,17516,False,0,,,,,,,,,,,,,,,,,,,,
323374,花魁淵,33899,11339,False,0,,,,,,,,,,,,,,,,,,,,
324775,松本盆地,65494,15552,False,0,,,,,,,,,,,,,,,,,,,,
325025,中原,21614,6468,False,0,,,,,,,,,,,,,,,,,,,,
329695,児島半島,39621,8852,False,0,,,,,,,,,,,,,,,,,,,,
332687,勇払平野,39792,9211,False,0,,,,,,,,,,,,,,,,,,,,
334573,大野盆地,52865,11708,False,0,,,,,,,,,,,,,,,,,,,,
334574,勝山盆地,49167,10660,False,0,,,,,,,,,,,,,,,,,,,,
335130,鯖武盆地,40877,8915,False,0,,,,,,,,,,,,,,,,,,,,
335445,志太平野,37880,7506,False,0,,,,,,,,,,,,,,,,,,,,
335833,マロエラップ環礁,35153,7874,False,0,,,,,,,,,,,,,,,,,,,,
336897,大沢崩れ,42260,10945,False,0,,,,,,,,,,,,,,,,,,,,
337328,能代平野,37876,7732,False,0,,,,,,,,,,,,,,,,,,,,
339952,赤井川カルデラ,26556,7184,False,0,,,,,,,,,,,,,,,,,,,,
340517,屏風ヶ浦,31627,9331,False,0,,,,,,,,,,,,,,,,,,,,
340987,山科盆地,44736,9239,False,0,,,,,,,,,,,,,,,,,,,,
341118,八幡原,18890,5626,False,0,,,,,,,,,,,,,,,,,,,,
342003,昇仙峡,74959,24092,False,0,,,,,,,,,,,,,,,,,,,,
342755,濁川カルデラ,32200,9322,False,0,,,,,,,,,,,,,,,,,,,,
343293,赤目四十八滝,61616,14300,False,1,,,,,,,,,,,,,,,,,,,,
343503,長門峡,26647,7958,False,0,,,,,,,,,,,,,,,,,,,,
343526,小鹿渓,44907,13800,False,0,,,,,,,,,,,,,,,,,,,,
343532,匹見峡,24682,7561,False,0,,,,,,,,,,,,,,,,,,,,
343539,面河渓,30603,8494,False,0,,,,,,,,,,,,,,,,,,,,
343542,立久恵峡,29639,8684,False,0,,,,,,,,,,,,,,,,,,,,
343549,断魚渓,28149,7956,False,0,,,,,,,,,,,,,,,,,,,,
343587,層雲峡,37283,12355,False,0,,,,,,,,,,,,,,,,,,,,
343602,四阪島,37511,12696,False,1,,,,,,,,,,,,,,,,,,,,
343670,千丈渓,25324,7011,False,0,21,1,0,0,0,0,0,0,3,3,3,0,6,0,1,2,1,1,0,0
343676,滑床渓谷,33448,9029,False,0,,,,,,,,,,,,,,,,,,,,
343678,三滝渓,24291,6993,False,0,,,,,,,,,,,,,,,,,,,,
343684,帝釈峡,52489,16660,False,0,,,,,,,,,,,,,,,,,,,,
344173,るり渓,28491,7933,False,0,,,,,,,,,,,,,,,,,,,,
344185,厳美渓,32488,9442,False,0,,,,,,,,,,,,,,,,,,,,
344251,石霞渓,22289,6381,False,0,16,0,1,0,0,0,0,0,0,0,2,5,6,0,1,1,0,0,0,0
344259,豪渓,35442,10302,False,0,,,,,,,,,,,,,,,,,,,,
344271,石柱渓,25438,6988,False,0,14,1,0,0,1,0,0,0,2,2,1,0,1,0,2,1,2,1,0,0
344281,寂地峡,66779,12433,False,1,,,,,,,,,,,,,,,,,,,,
344284,エローラ石窟群,74627,27168,False,1,,,,,,,,,,,,,,,,,,,,
345445,寸又峡,33538,9198,False,0,,,,,,,,,,,,,,,,,,,,
345476,碧玉渓,25220,7330,False,0,,,,,,,,,,,,,,,,,,,,
345488,藤里峡,27152,7826,False,0,,,,,,,,,,,,,,,,,,,,
345500,小又峡,26596,7598,False,0,,,,,,,,,,,,,,,,,,,,
346945,千畳敷カール,32236,9607,False,0,,,,,,,,,,,,,,,,,,,,
347028,グレートプレーンズ,35648,10080,False,0,,,,,,,,,,,,,,,,,,,,
347622,伊豆・小笠原海溝,104193,14683,False,0,,,,,,,,,,,,,,,,,,,,
349247,浦富海岸,35332,8979,False,0,23,1,1,0,0,3,0,0,0,0,4,0,5,0,1,1,6,1,0,0
349250,海金剛,27932,7469,False,0,,,,,,,,,,,,,,,,,,,,
349860,米子大瀑布,48581,11201,False,1,25,0,0,0,0,2,0,1,2,2,2,0,9,0,2,1,1,0,0,3
350391,八橋油田,42425,13545,False,1,,,,,,,,,,,,,,,,,,,,
350492,芦津渓谷,30724,8469,False,0,,,,,,,,,,,,,,,,,,,,
350641,飛水峡,32031,8855,False,0,,,,,,,,,,,,,,,,,,,,
350872,千島海溝,105422,17255,False,0,,,,,,,,,,,,,,,,,,,,
351032,塩嶺,22093,6085,False,0,,,,,,,,,,,,,,,,,,,,
353799,奥瀞,25148,7168,False,0,,,,,,,,,,,,,,,,,,,,
353815,瀞八丁,30447,8146,False,0,,,,,,,,,,,,,,,,,,,,
353817,瀞峡,36865,9217,False,0,15,0,0,0,0,0,0,0,0,0,6,0,5,0,2,1,1,0,0,0
355945,ポー平原,37060,13745,False,0,,,,,,,,,,,,,,,,,,,,
360389,カレリア地峡,78073,33063,False,0,,,,,,,,,,,,,,,,,,,,
361063,根尾谷断層,31205,9043,False,0,,,,,,,,,,,,,,,,,,,,
362090,千本浜,27670,7755,False,0,7,0,2,0,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0
362338,三段壁,42363,12572,False,0,,,,,,,,,,,,,,,,,,,,
362351,三段壁洞窟,30459,7895,False,0,,,,,,,,,,,,,,,,,,,,
362950,筑紫平野,61963,13961,False,0,,,,,,,,,,,,,,,,,,,,
363774,伊勢平野,67097,15421,False,0,17,0,1,0,0,0,0,1,0,0,2,1,7,0,3,1,0,1,0,0
366611,虹の松原,43721,13349,False,0,,,,,,,,,,,,,,,,,,,,
367457,蘇陽峡,26073,7778,False,0,,,,,,,,,,,,,,,,,,,,
368765,関八州見晴台,31908,8510,False,1,,,,,,,,,,,,,,,,,,,,
369440,静波海岸,22415,6199,False,0,,,,,,,,,,,,,,,,,,,,
375829,音止めの滝,44048,8974,False,1,,,,,,,,,,,,,,,,,,,,
375900,積丹半島,47287,11114,False,0,,,,,,,,,,,,,,,,,,,,
376475,夏泊半島,38848,9038,False,0,,,,,,,,,,,,,,,,,,,,
376495,佐賀関半島,41957,9487,False,0,,,,,,,,,,,,,,,,,,,,
377453,島根半島,39205,8761,False,0,,,,,,,,,,,,,,,,,,,,
377499,企救半島,41948,10416,False,0,,,,,,,,,,,,,,,,,,,,
377517,北松浦半島,44487,9954,False,0,,,,,,,,,,,,,,,,,,,,
377525,糸島半島,52545,13075,False,0,,,,,,,,,,,,,,,,,,,,
377538,宇土半島,38774,8669,False,0,,,,,,,,,,,,,,,,,,,,
377552,重茂半島,42242,9428,False,0,,,,,,,,,,,,,,,,,,,,
377942,熊毛半島,24175,6774,False,0,,,,,,,,,,,,,,,,,,,,
378807,マタイヴァ環礁,22703,7429,False,0,,,,,,,,,,,,,,,,,,,,
381374,瑜伽洞,33834,11062,False,0,,,,,,,,,,,,,,,,,,,,
381930,牛伏寺断層,44031,13533,False,0,,,,,,,,,,,,,,,,,,,,
383012,リグーリア海岸,24590,7340,False,0,,,,,,,,,,,,,,,,,,,,
383544,ティケハウ環礁,24678,8329,False,0,35,0,0,14,0,1,0,1,1,1,2,0,9,0,3,1,0,1,1,0
383813,雨晴海岸,31760,8737,False,0,,,,,,,,,,,,,,,,,,,,
387207,海の中道,64362,17541,False,0,,,,,,,,,,,,,,,,,,,,
388080,根釧台地,27185,7410,False,0,,,,,,,,,,,,,,,,,,,,
389104,セラナ・バンク,22896,6888,False,0,,,,,,,,,,,,,,,,,,,,
389135,セラニャ・バンク,47556,10366,False,1,,,,,,,,,,,,,,,,,,,,
389299,コタンタン半島,24616,6817,False,0,,,,,,,,,,,,,,,,,,,,
393826,ツインピークス,26103,7694,False,0,,,,,,,,,,,,,,,,,,,,
395828,入江干拓,24836,6953,False,0,,,,,,,,,,,,,,,,,,,,
398025,大杉谷,36383,12515,False,0,,,,,,,,,,,,,,,,,,,,
398186,七ツ釜滝,41552,8248,False,1,,,,,,,,,,,,,,,,,,,,
398864,大涌谷,71018,19672,False,0,,,,,,,,,,,,,,,,,,,,
405344,象潟,33637,9538,False,0,,,,,,,,,,,,,,,,,,,,
407864,ベーリング地峡,28511,7431,False,0,,,,,,,,,,,,,,,,,,,,
409386,犬吠埼,38326,11242,False,0,,,,,,,,,,,,,,,,,,,,
409600,ランギロア環礁,30136,11198,False,0,,,,,,,,,,,,,,,,,,,,
409636,慶野松原,32215,8909,False,0,,,,,,,,,,,,,,,,,,,,
411715,霊巌洞,24647,6940,False,0,,,,,,,,,,,,,,,,,,,,
412404,フリータウン半島,23813,7772,False,0,,,,,,,,,,,,,,,,,,,,
413340,早戸大滝,44137,9297,False,1,,,,,,,,,,,,,,,,,,,,
413720,観音水,46432,10087,False,0,,,,,,,,,,,,,,,,,,,,
414380,ライン滝,36074,8882,False,1,,,,,,,,,,,,,,,,,,,,
414765,観音崎 (神奈川県),42596,11726,False,0,,,,,,,,,,,,,,,,,,,,
416011,クワエ,27999,7531,False,0,,,,,,,,,,,,,,,,,,,,
417038,月待の滝,31999,8110,False,1,,,,,,,,,,,,,,,,,,,,
418029,馬尾の滝 (須賀川市),25256,6922,False,1,8,0,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,2
419175,秋留台地,20229,5629,False,0,,,,,,,,,,,,,,,,,,,,
421766,神之瀬峡,25073,6962,False,0,,,,,,,,,,,,,,,,,,,,
422913,アルトゥア環礁,24239,7719,False,0,,,,,,,,,,,,,,,,,,,,
425117,秦野盆地,70179,13688,False,0,,,,,,,,,,,,,,,,,,,,
427857,佐久盆地,48742,10642,False,0,,,,,,,,,,,,,,,,,,,,
429055,大仁鉱山,48657,16723,False,1,,,,,,,,,,,,,,,,,,,,
429350,金ヶ岬,25878,7001,False,0,,,,,,,,,,,,,,,,,,,,
429847,那智四十八滝,45939,14215,False,1,,,,,,,,,,,,,,,,,,,,
430757,寝覚の床,56026,15262,False,0,,,,,,,,,,,,,,,,,,,,
430776,平和の滝,30109,8539,False,1,13,0,1,0,1,0,0,0,1,1,3,0,0,0,3,1,0,0,0,2
432357,深溝断層,27091,7790,False,0,,,,,,,,,,,,,,,,,,,,
435461,絵鞆半島,41275,9219,False,0,,,,,,,,,,,,,,,,,,,,
437827,バホヌエボ,48269,10763,False,1,,,,,,,,,,,,,,,,,,,,
442646,中央高地,43436,8934,False,0,,,,,,,,,,,,,,,,,,,,
444964,アルタミラ洞窟,68269,16600,False,1,,,,,,,,,,,,,,,,,,,,
449637,山東半島,64609,9920,False,0,,,,,,,,,,,,,,,,,,,,
450910,常清滝,46202,10210,False,1,,,,,,,,,,,,,,,,,,,,
451972,フレグレイ平野,69312,12309,False,1,,,,,,,,,,,,,,,,,,,,
453719,天滝渓谷,50883,10499,False,1,,,,,,,,,,,,,,,,,,,,
454922,勇払ガス田,30393,8912,False,0,,,,,,,,,,,,,,,,,,,,
455090,那須野が原,41056,11892,False,0,,,,,,,,,,,,,,,,,,,,
455124,芦崎,27155,7916,False,0,,,,,,,,,,,,,,,,,,,,
455240,二里ヶ浜,23032,6484,False,0,,,,,,,,,,,,,,,,,,,,
455284,ソグネ・フィヨルド,27156,8101,False,0,,,,,,,,,,,,,,,,,,,,
457929,岡山平野,62590,15444,False,0,,,,,,,,,,,,,,,,,,,,
457936,鳥取平野,38052,7918,False,0,,,,,,,,,,,,,,,,,,,,
457953,出雲平野,40858,9365,False,0,,,,,,,,,,,,,,,,,,,,
462649,加悦谷,21839,5723,False,0,,,,,,,,,,,,,,,,,,,,
465043,日本三大奇景,24714,6692,True,0,,,,,,,,,,,,,,,,,,,,
466673,白神岬,27471,7656,False,0,,,,,,,,,,,,,,,,,,,,
468243,ダーリング崖,30635,9669,False,0,,,,,,,,,,,,,,,,,,,,
469999,九十九里平野,48879,12321,False,0,,,,,,,,,,,,,,,,,,,,
470131,大慶油田,32170,9983,False,0,18,0,0,0,1,7,1,0,0,0,2,0,0,0,4,2,0,0,1,0
470265,河津七滝,43047,11152,False,1,,,,,,,,,,,,,,,,,,,,
471328,山崎断層,27466,7377,False,0,,,,,,,,,,,,,,,,,,,,
473682,二見浦,38474,10896,False,0,,,,,,,,,,,,,,,,,,,,
474201,相良油田,30236,8913,False,0,14,1,0,0,0,1,0,0,3,3,2,0,0,0,2,1,1,0,0,0
474638,片貝ガス田,32138,9568,False,0,,,,,,,,,,,,,,,,,,,,
476343,ニジェール・デルタ,30220,8503,False,0,,,,,,,,,,,,,,,,,,,,
477319,ネーロイ・フィヨルド,23034,6335,False,0,,,,,,,,,,,,,,,,,,,,
478034,ローマの七丘,34979,9243,False,0,,,,,,,,,,,,,,,,,,,,
478399,白糸の滝,40134,11373,False,0,,,,,,,,,,,,,,,,,,,,
478731,塩川滝,31104,8331,False,1,14,0,1,0,0,0,0,2,1,1,2,0,0,0,3,1,1,0,0,2
480000,海底油田,26239,7344,False,0,,,,,,,,,,,,,,,,,,,,
480240,金ヶ崎,29333,7730,False,0,,,,,,,,,,,,,,,,,,,,
480299,釜崎,23510,6440,False,0,,,,,,,,,,,,,,,,,,,,
482820,琵琶湖八景,26928,7688,False,0,,,,,,,,,,,,,,,,,,,,
485973,オルドヴァイ,30456,8664,False,0,,,,,,,,,,,,,,,,,,,,
486597,グレートアーテジアン盆地,34764,9336,False,0,,,,,,,,,,,,,,,,,,,,
488698,日本三霊山,44262,10808,False,0,,,,,,,,,,,,,,,,,,,,
491712,七種の滝,24601,6793,False,0,,,,,,,,,,,,,,,,,,,,
491845,鬼首カルデラ,30226,7735,False,0,,,,,,,,,,,,,,,,,,,,
496244,アーザーデガーン油田,31753,10068,False,0,,,,,,,,,,,,,,,,,,,,
496997,駿河台,42829,11092,False,0,,,,,,,,,,,,,,,,,,,,
501879,奥日光,63874,17864,False,1,,,,,,,,,,,,,,,,,,,,
505466,かながわの美林50選,32590,8387,False,0,,,,,,,,,,,,,,,,,,,,
505574,大須銀山,19923,5897,False,0,7,0,1,0,0,0,0,0,0,0,3,0,0,0,2,1,0,0,0,0
506266,勝原 (姫路市),39053,9993,False,1,,,,,,,,,,,,,,,,,,,,
506526,グーテンベルク不連続面,27425,7329,False,0,,,,,,,,,,,,,,,,,,,,
506849,会津盆地,73263,17982,False,0,,,,,,,,,,,,,,,,,,,,
507073,鬼怒沼,62429,13137,False,0,,,,,,,,,,,,,,,,,,,,
509921,ファンデフカプレート,69477,13706,False,0,,,,,,,,,,,,,,,,,,,,
513038,上町断層,30771,9529,False,0,,,,,,,,,,,,,,,,,,,,
513378,プール・オブ・ロンドン,28638,8308,False,0,,,,,,,,,,,,,,,,,,,,
514286,志田浜,25128,7144,False,0,,,,,,,,,,,,,,,,,,,,
515891,唐子浜,26303,7438,False,0,,,,,,,,,,,,,,,,,,,,
519975,赤沢自然休養林,43728,14439,False,0,,,,,,,,,,,,,,,,,,,,
520437,パイナガマビーチ,45549,13757,False,0,,,,,,,,,,,,,,,,,,,,
525507,安積原野,38723,7818,False,0,,,,,,,,,,,,,,,,,,,,
527496,伊豆東部火山群,103082,21145,False,1,,,,,,,,,,,,,,,,,,,,
527995,千畳敷 (山口県),23469,6681,False,0,,,,,,,,,,,,,,,,,,,,
529858,雨滝,47134,10139,False,1,,,,,,,,,,,,,,,,,,,,
530014,大山滝,45521,9677,False,1,,,,,,,,,,,,,,,,,,,,
530204,猿尾滝,51830,10817,False,1,,,,,,,,,,,,,,,,,,,,
530304,原不動滝,46927,10037,False,1,,,,,,,,,,,,,,,,,,,,
530478,小野川不動滝,27555,7191,False,1,,,,,,,,,,,,,,,,,,,,
530512,布滝 (津山市),30583,7772,False,1,,,,,,,,,,,,,,,,,,,,
530582,轟の滝 (高知県),48390,10873,False,1,,,,,,,,,,,,,,,,,,,,
531760,大釜の滝,47141,9209,False,1,,,,,,,,,,,,,,,,,,,,
531840,雨乞の滝,47032,9771,False,1,,,,,,,,,,,,,,,,,,,,
532589,轟九十九滝,50140,10620,False,1,,,,,,,,,,,,,,,,,,,,
533094,寒霞渓,57868,13824,False,0,,,,,,,,,,,,,,,,,,,,
535114,ノールカップ,30546,8879,False,0,24,0,5,0,1,1,1,0,4,4,2,0,2,0,3,0,0,0,0,1
536414,田代平湿原,32514,9677,False,0,,,,,,,,,,,,,,,,,,,,
543767,ツァイダム盆地,49768,9465,False,1,,,,,,,,,,,,,,,,,,,,
543776,雷州半島,27113,7238,False,0,,,,,,,,,,,,,,,,,,,,
544808,仙酔峡,20162,5716,False,0,,,,,,,,,,,,,,,,,,,,
545608,オガララ帯水層,40327,14053,False,0,,,,,,,,,,,,,,,,,,,,
548295,瀞川渓谷,29581,7917,False,0,,,,,,,,,,,,,,,,,,,,
548318,箕面滝,57483,15128,False,1,,,,,,,,,,,,,,,,,,,,
548896,白馬盆地,25506,7446,False,0,,,,,,,,,,,,,,,,,,,,
548948,尚仁沢湧水,45772,9778,False,1,,,,,,,,,,,,,,,,,,,,
549462,蓬莱峡,45307,11161,False,0,,,,,,,,,,,,,,,,,,,,
550338,立雲峡,29939,8355,False,0,,,,,,,,,,,,,,,,,,,,
552551,坪野鉱泉,40570,11188,False,1,,,,,,,,,,,,,,,,,,,,
553184,千畳敷 (青森県),36380,10566,False,0,,,,,,,,,,,,,,,,,,,,
553238,白良浜,42738,12717,False,0,,,,,,,,,,,,,,,,,,,,
554168,白倉峡,24029,6816,False,0,,,,,,,,,,,,,,,,,,,,
555706,音水渓谷,30487,7761,False,1,,,,,,,,,,,,,,,,,,,,
556584,霧ヶ滝渓谷,30650,8494,False,0,,,,,,,,,,,,,,,,,,,,
557360,赤滝 (新温泉町),28346,7621,False,0,,,,,,,,,,,,,,,,,,,,
557380,但馬御火浦,38936,9541,False,0,,,,,,,,,,,,,,,,,,,,
557391,釣鐘洞門,27472,7575,False,0,,,,,,,,,,,,,,,,,,,,
559711,北山崎,38126,10855,False,0,,,,,,,,,,,,,,,,,,,,
565651,狗留孫峡,28485,8187,False,0,,,,,,,,,,,,,,,,,,,,
566086,成東・東金食虫植物群落,49097,15113,False,0,61,2,4,1,0,0,0,0,1,1,2,35,5,0,2,1,6,0,0,1
568232,竹野浜,34474,9007,False,0,,,,,,,,,,,,,,,,,,,,
568235,竹野海岸,31394,8070,False,0,,,,,,,,,,,,,,,,,,,,
568653,二丈岩,28286,8178,False,0,,,,,,,,,,,,,,,,,,,,
571582,壱町田湿地,28978,7338,False,0,,,,,,,,,,,,,,,,,,,,
571585,茂原・八積湿原,56137,19588,False,0,,,,,,,,,,,,,,,,,,,,
572433,扁妙の滝,28438,7509,False,1,,,,,,,,,,,,,,,,,,,,
573070,川原毛大湯滝,32470,8999,False,2,,,,,,,,,,,,,,,,,,,,
575093,ケープ・カナベラル,89556,21226,False,0,,,,,,,,,,,,,,,,,,,,
576332,糸井渓谷,24460,6892,False,0,,,,,,,,,,,,,,,,,,,,
577043,阿瀬渓谷,27488,7279,False,0,,,,,,,,,,,,,,,,,,,,
577064,福知渓谷,28074,7636,False,0,,,,,,,,,,,,,,,,,,,,
579124,有馬四十八滝,48896,9759,False,1,,,,,,,,,,,,,,,,,,,,
579429,久須部渓谷,30581,8275,False,0,,,,,,,,,,,,,,,,,,,,
580227,黒岩の滝,29798,7754,False,1,,,,,,,,,,,,,,,,,,,,
580533,小赤壁,27825,7421,False,0,,,,,,,,,,,,,,,,,,,,
583413,吉滝,29542,7777,False,1,,,,,,,,,,,,,,,,,,,,
584989,セマングム,48469,12010,False,1,,,,,,,,,,,,,,,,,,,,
585952,雄冬岬,39911,12824,False,0,,,,,,,,,,,,,,,,,,,,
590300,加久藤盆地,48482,11085,False,0,,,,,,,,,,,,,,,,,,,,
598380,神鍋渓谷,28183,7502,False,0,,,,,,,,,,,,,,,,,,,,
603712,偽ホーン岬,30705,8315,False,0,,,,,,,,,,,,,,,,,,,,
603739,ウルシー環礁,37772,13910,False,0,,,,,,,,,,,,,,,,,,,,
613397,霧多布湿原,51805,14496,False,0,,,,,,,,,,,,,,,,,,,,
614738,青森平野,41353,9900,False,0,,,,,,,,,,,,,,,,,,,,
614862,三瓶小豆原埋没林,26100,7974,False,0,,,,,,,,,,,,,,,,,,,,
615874,後背湿地,48324,10147,False,0,,,,,,,,,,,,,,,,,,,,
617359,囲繞地,21880,6894,False,0,,,,,,,,,,,,,,,,,,,,
618468,安の滝,45041,10341,False,1,,,,,,,,,,,,,,,,,,,,
618737,大桑層,34490,10389,False,1,11,0,2,0,0,0,0,0,0,0,3,0,2,0,1,2,0,0,0,1
619171,サンアンドレアス断層,55290,19315,False,0,,,,,,,,,,,,,,,,,,,,
623026,曽木の滝,44031,13277,False,1,,,,,,,,,,,,,,,,,,,,
623527,オールド・フェイスフル・ガイザー,32870,10207,False,0,,,,,,,,,,,,,,,,,,,,
623622,コロンビア川台地,115925,16108,False,0,7,0,2,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0
626360,幸兵衛滝,35220,8793,False,1,,,,,,,,,,,,,,,,,,,,
627414,辻堂海岸,36094,10509,False,0,,,,,,,,,,,,,,,,,,,,
627956,フォックス半島,22572,5962,False,0,,,,,,,,,,,,,,,,,,,,
630194,波浪島,36404,9942,False,0,,,,,,,,,,,,,,,,,,,,
630885,浜坂県民サンビーチ,28715,7605,False,0,13,0,2,0,0,1,0,0,1,1,4,0,0,0,2,1,1,0,0,0
631459,八王子盆地,46457,9778,False,0,,,,,,,,,,,,,,,,,,,,
631880,イタンキ浜,32190,9616,False,0,,,,,,,,,,,,,,,,,,,,
632277,恋人岬,33569,10544,False,0,,,,,,,,,,,,,,,,,,,,
636704,バーナル滝,41649,8620,False,1,,,,,,,,,,,,,,,,,,,,
638852,神庭の滝,48554,10017,False,1,,,,,,,,,,,,,,,,,,,,
639426,スーサイドクリフ,27019,7995,False,0,,,,,,,,,,,,,,,,,,,,
641497,野島断層,34501,9737,False,0,,,,,,,,,,,,,,,,,,,,
642528,北信五岳,33864,8600,False,0,,,,,,,,,,,,,,,,,,,,
644838,七里ヶ浜,94090,28182,False,1,,,,,,,,,,,,,,,,,,,,
645925,鬼ヶ城,42725,10174,False,0,,,,,,,,,,,,,,,,,,,,
646363,ジャクソンホール,66420,17367,False,0,28,0,1,4,2,1,0,0,1,1,4,0,1,0,12,0,0,0,0,1
652585,日本七霊山,25514,6638,False,0,,,,,,,,,,,,,,,,,,,,
657263,千本松原 (静岡県),28886,8406,False,0,,,,,,,,,,,,,,,,,,,,
658102,タスマン半島,24828,6501,False,0,,,,,,,,,,,,,,,,,,,,
658774,マレー半島,32609,9173,False,0,,,,,,,,,,,,,,,,,,,,
661327,神居古潭,37619,11836,False,0,,,,,,,,,,,,,,,,,,,,
666945,レイキャネース半島,28215,7456,False,0,,,,,,,,,,,,,,,,,,,,
667535,琉球海溝,85841,14301,False,0,,,,,,,,,,,,,,,,,,,,
667556,ラスコー洞窟,38080,10835,False,0,,,,,,,,,,,,,,,,,,,,
667731,新庄盆地,57986,15206,False,0,,,,,,,,,,,,,,,,,,,,
667753,米沢盆地,43623,9355,False,0,,,,,,,,,,,,,,,,,,,,
667768,上山盆地,40773,8303,False,0,,,,,,,,,,,,,,,,,,,,
667780,尾花沢盆地,54641,13286,False,0,,,,,,,,,,,,,,,,,,,,
669509,養老渓谷,30009,7867,False,0,,,,,,,,,,,,,,,,,,,,
