page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,国,国内位置,地名の謂れ,地形,所在地,構成自治体,産業,読み,面積
471786,東京都第8区,127639,17176,False,1,,,,,,,,,,,,,,
471963,コッツウォルズ,34117,9020,False,0,,,,,,,,,,,,,,
472163,東京都第18区,121020,16116,False,1,,,,,,,,,,,,,,
472168,東京都第17区,118823,15333,False,1,,,,,,,,,,,,,,
473283,東京都第19区,123559,15989,False,1,,,,,,,,,,,,,,
473456,東京都第20区,124333,18001,False,1,,,,,,,,,,,,,,
473474,奈良県第1区,127814,19953,False,1,7,0,0,0,0,1,0,0,0,0,5,0,1,0
473482,東京都第11区,126994,16551,False,1,,,,,,,,,,,,,,
473503,東京都第10区,136810,19086,False,1,58,0,0,0,0,1,0,0,0,0,56,0,1,0
474158,メトロ・セブ,45276,12821,False,1,46,2,1,0,9,2,0,0,0,5,25,0,0,2
474348,広島県第1区,123045,16396,False,1,,,,,,,,,,,,,,
474372,広島県第2区,124189,16499,False,1,,,,,,,,,,,,,,
474555,広島県第3区,121964,16030,False,1,,,,,,,,,,,,,,
474568,広島県第4区,123895,16511,False,1,,,,,,,,,,,,,,
474592,広島県第5区,118372,15292,False,1,,,,,,,,,,,,,,
474636,広島県第6区,119599,15662,False,1,,,,,,,,,,,,,,
474654,広島県第7区,119496,15720,False,1,,,,,,,,,,,,,,
475248,嘉飯山地区,27068,7313,False,0,,,,,,,,,,,,,,
476862,九州・山口地方,45819,14359,False,0,,,,,,,,,,,,,,
477196,直鞍地区,25612,6794,False,0,,,,,,,,,,,,,,
477220,田川地区,26801,7161,False,0,,,,,,,,,,,,,,
478052,東京都第2区,132277,18463,False,1,12,0,0,0,0,1,0,0,0,0,10,0,1,0
478062,東京都第3区,126023,17934,False,1,,,,,,,,,,,,,,
478071,東京都第4区,133335,18033,False,1,7,0,0,0,0,1,0,0,0,2,3,0,1,0
478084,東京都第5区,132899,17849,False,1,,,,,,,,,,,,,,
478110,東京都第6区,130311,18009,False,1,,,,,,,,,,,,,,
478120,東京都第7区,132413,18504,False,1,,,,,,,,,,,,,,
478125,東京都第9区,125020,16235,False,1,41,0,0,0,0,1,0,0,0,2,37,0,1,0
479311,東京都第12区,132463,19991,False,1,,,,,,,,,,,,,,
479333,東京都第13区,126226,16485,False,1,,,,,,,,,,,,,,
479345,東京都第14区,125737,16623,False,1,,,,,,,,,,,,,,
480470,東京都第15区,129716,17962,False,1,,,,,,,,,,,,,,
480475,東京都第16区,127098,16973,False,1,,,,,,,,,,,,,,
481308,埼玉県第13区,125200,16844,False,1,,,,,,,,,,,,,,
482972,愛知県第12区,124497,16748,False,1,,,,,,,,,,,,,,
483231,檍地域自治区,51079,10437,False,2,,,,,,,,,,,,,,
483234,大宮地域自治区,43280,8904,False,1,,,,,,,,,,,,,,
483236,大淀地域自治区,41932,9040,False,1,,,,,,,,,,,,,,
483239,大塚地域自治区,39436,8029,False,1,,,,,,,,,,,,,,
483243,木花地域自治区,50671,10332,False,2,,,,,,,,,,,,,,
483246,青島地域自治区,49230,9745,False,2,,,,,,,,,,,,,,
483267,生目地域自治区,50068,9832,False,2,,,,,,,,,,,,,,
483268,北地域自治区,39142,8157,False,1,,,,,,,,,,,,,,
483269,小松台地域自治区,39412,8237,False,1,,,,,,,,,,,,,,
484524,カレドニア,23374,6584,False,0,,,,,,,,,,,,,,
485163,京都府第3区,129076,18297,False,1,,,,,,,,,,,,,,
486095,福岡地方,30903,8063,False,0,,,,,,,,,,,,,,
486754,裏日本,132978,38582,False,3,,,,,,,,,,,,,,
488149,レンスター,43148,8399,False,1,36,1,1,0,4,1,0,0,0,1,24,0,2,2
489472,フランケン地方,55910,13097,False,0,23,0,0,0,3,6,2,2,0,6,4,0,0,0
491283,神奈川県第8区,131753,18130,False,1,,,,,,,,,,,,,,
491679,神奈川県第9区,123541,16185,False,1,,,,,,,,,,,,,,
491684,神奈川県第18区,116319,15000,False,1,,,,,,,,,,,,,,
492026,サンフランシスコ・ベイエリア,159582,27357,False,1,,,,,,,,,,,,,,
495947,岩手県第4区,132782,17841,False,1,7,0,0,0,0,1,0,0,0,0,5,0,1,0
495959,石川県第3区,124612,17705,False,1,,,,,,,,,,,,,,
495986,愛知県第11区,121395,16759,False,1,6,0,0,0,0,1,0,0,0,0,4,0,1,0
496800,南河内 (大阪府),30929,8602,False,1,,,,,,,,,,,,,,
497072,三重県第3区,119137,15674,False,1,,,,,,,,,,,,,,
497079,岩手県第1区,126752,17045,False,1,,,,,,,,,,,,,,
497092,石川県第1区,118111,15480,False,1,,,,,,,,,,,,,,
498437,ロンドン自治区,79328,24124,False,1,,,,,,,,,,,,,,
503239,北大経済圏,27768,7649,False,0,,,,,,,,,,,,,,
503530,郡内地方,45074,11223,False,1,,,,,,,,,,,,,,
504885,備後都市圏,97594,26972,False,1,,,,,,,,,,,,,,
509714,郡山都市圏,80171,22504,False,1,,,,,,,,,,,,,,
509738,東濃,39654,11435,False,0,,,,,,,,,,,,,,
514993,シュヴァーベン,38502,11181,False,0,,,,,,,,,,,,,,
516542,佐賀県第1区,118212,15741,False,1,,,,,,,,,,,,,,
516771,仙台経済圏,200844,57404,False,0,,,,,,,,,,,,,,
517857,千葉県第7区,123212,15641,False,1,,,,,,,,,,,,,,
518094,アメリカ合衆国西海岸,81237,14742,False,0,,,,,,,,,,,,,,
520422,両磐,35727,8806,False,0,,,,,,,,,,,,,,
521499,安足,35997,7432,False,0,,,,,,,,,,,,,,
521748,上武,27529,6746,False,0,,,,,,,,,,,,,,
521987,玉川地域,67593,17177,False,1,,,,,,,,,,,,,,
522049,浜松県,42249,9379,False,0,,,,,,,,,,,,,,
522521,ギョウ,30526,8753,False,0,,,,,,,,,,,,,,
522873,プリモルスカ地方,63830,13523,False,0,,,,,,,,,,,,,,
522883,ゴレンスカ地方,59444,12188,False,0,10,0,0,0,3,1,0,0,0,0,6,0,0,0
522889,ノトランスカ地方,59156,11886,False,0,,,,,,,,,,,,,,
522896,ドレンスカ地方,59649,12009,False,0,,,,,,,,,,,,,,
522959,ベラ・クライナ地方,56880,11392,False,0,,,,,,,,,,,,,,
524911,モニュメント・バレー,65449,15108,False,0,9,0,0,0,2,1,1,1,0,2,2,0,0,0
524961,ノールランド,33899,7336,False,0,,,,,,,,,,,,,,
526970,沖縄県第1区,142624,20817,False,1,,,,,,,,,,,,,,
527150,新潟都市圏,76575,14669,False,1,,,,,,,,,,,,,,
527673,沖縄県第2区,125492,17830,False,1,,,,,,,,,,,,,,
527930,沖縄県第3区,124266,16688,False,1,24,0,0,0,0,1,0,0,0,0,22,0,1,0
528035,沖縄県第4区,111137,14110,False,1,,,,,,,,,,,,,,
528784,東京15区,114800,42539,False,0,,,,,,,,,,,,,,
529340,東京都島嶼部,88017,15712,False,1,,,,,,,,,,,,,,
530073,佐賀県第2区,118752,16518,False,1,,,,,,,,,,,,,,
530075,佐賀県第3区,108881,14167,False,1,,,,,,,,,,,,,,
531328,奥会津,42289,12820,False,0,,,,,,,,,,,,,,
531765,スヴェアランド,33057,7211,False,0,23,0,0,0,2,2,1,0,0,0,18,0,0,0
531780,イェータランド,33649,7330,False,0,,,,,,,,,,,,,,
532579,イェストリークランド地方,36088,7799,False,1,,,,,,,,,,,,,,
532585,ヘルシングランド地方,36354,7861,False,1,,,,,,,,,,,,,,
532590,ヘリエダーレン地方,35711,7812,False,1,,,,,,,,,,,,,,
532596,イェムトランド地方,35150,7677,False,1,,,,,,,,,,,,,,
532608,ラップランド地方,36826,7995,False,1,,,,,,,,,,,,,,
532611,ノールボッテン地方,35424,7819,False,1,,,,,,,,,,,,,,
532623,メーデルパッド地方,36079,7800,False,1,,,,,,,,,,,,,,
532628,オンゲルマンランド地方,35634,7697,False,1,,,,,,,,,,,,,,
532637,ヴェステルボッテン地方,36424,7993,False,1,12,1,0,0,5,1,1,0,0,2,1,0,0,1
532678,ダーラナ地方,35367,7689,False,1,,,,,,,,,,,,,,
532712,ウップランド地方,35177,7604,False,1,,,,,,,,,,,,,,
532740,ネルケ地方,35274,7630,False,1,11,1,0,0,4,1,1,0,0,2,1,0,0,1
532746,セーデルマンランド地方,37948,8079,False,1,12,1,0,0,0,1,1,0,0,2,2,0,4,1
532756,ヴェルムランド地方,36439,7874,False,1,,,,,,,,,,,,,,
532760,ヴェストマンランド地方,36608,7889,False,1,12,1,0,0,4,1,1,0,0,2,2,0,0,1
532767,ブレーキンゲ地方,35135,7702,False,1,,,,,,,,,,,,,,
532948,クラーク経済特別区,25642,6814,False,0,,,,,,,,,,,,,,
533025,ブーヒュースレーン地方,36905,7980,False,1,,,,,,,,,,,,,,
533026,ダールスランド地方,35375,7726,False,1,9,1,0,0,2,1,1,0,0,2,1,0,0,1
533032,ゴットランド地方,35640,7943,False,1,,,,,,,,,,,,,,
533254,ハッランド地方,35675,7724,False,1,,,,,,,,,,,,,,
534465,スコーネ地方,35671,7808,False,1,,,,,,,,,,,,,,
534686,スモーランド地方,36203,7803,False,1,,,,,,,,,,,,,,
534688,ヴェステルイェートランド地方,37202,8031,False,1,,,,,,,,,,,,,,
534692,エステルイェートランド地方,35613,7802,False,1,,,,,,,,,,,,,,
539736,関東地方知事会,31310,8662,False,1,,,,,,,,,,,,,,
540077,広域関東圏,147705,39905,False,1,,,,,,,,,,,,,,
540078,山原,33683,9521,False,0,31,1,0,0,0,0,0,0,7,4,17,0,1,1
540990,ガリツィア,77809,17972,False,1,34,0,0,0,4,21,0,2,5,2,0,0,0,0
547038,三陸,37748,11204,False,0,,,,,,,,,,,,,,
550024,百間領,23117,6230,False,0,,,,,,,,,,,,,,
551826,コロシュカ地方,60760,12214,False,0,,,,,,,,,,,,,,
552703,東京師管区,24792,7221,False,0,,,,,,,,,,,,,,
552704,宇都宮師管区,30155,9334,False,0,,,,,,,,,,,,,,
552906,仙台師管区,29144,8830,False,0,7,0,0,0,3,0,0,0,0,0,3,0,1,0
556309,珠江デルタ,26409,7845,False,0,,,,,,,,,,,,,,
560406,大阪府第1区,125772,17659,False,1,,,,,,,,,,,,,,
560421,大阪府第4区,127064,18209,False,1,,,,,,,,,,,,,,
562904,鹿児島都市圏,50324,11684,False,1,,,,,,,,,,,,,,
565646,大阪府第2区,125422,17888,False,1,,,,,,,,,,,,,,
565688,大阪府第3区,119343,16301,False,1,,,,,,,,,,,,,,
567030,ワロン地域,55478,14383,False,1,,,,,,,,,,,,,,
573959,西濃,42452,12609,False,0,,,,,,,,,,,,,,
574519,中濃,29770,8578,False,0,68,1,0,0,0,0,0,0,3,3,55,5,1,0
574604,北濃,22389,6130,False,0,,,,,,,,,,,,,,
575544,茨城県第6区,120095,15342,False,1,,,,,,,,,,,,,,
576235,可茂,24255,6919,False,0,,,,,,,,,,,,,,
582241,桐生広域圏,22973,6495,False,0,,,,,,,,,,,,,,
582767,京都府南部地域,25645,7450,False,0,,,,,,,,,,,,,,
584128,岐阜地区,31656,8388,False,0,,,,,,,,,,,,,,
585232,服部 (豊中市),41890,14524,False,0,,,,,,,,,,,,,,
588787,三富新田,30042,8458,False,0,,,,,,,,,,,,,,
602454,ちばらき,39798,10752,False,0,,,,,,,,,,,,,,
603534,ホラント,38207,10784,False,0,,,,,,,,,,,,,,
604377,華中,25758,6751,False,0,,,,,,,,,,,,,,
604392,中国西南部,24401,6031,False,0,,,,,,,,,,,,,,
609443,大阪府第9区,123154,15631,False,1,,,,,,,,,,,,,,
611203,カリマンタン,42256,9816,False,0,27,2,2,0,1,3,0,0,0,3,13,0,0,3
615182,三重県第1区,117421,15967,False,1,11,0,0,0,0,1,0,0,0,0,9,0,1,0
615389,大阪都市圏,99743,19086,False,1,,,,,,,,,,,,,,
615858,静岡県第1区,137086,21879,False,1,,,,,,,,,,,,,,
617939,中部日本,22325,6353,True,0,,,,,,,,,,,,,,
623229,アンジュー,34078,9396,False,0,,,,,,,,,,,,,,
625544,アラガツォトゥン地方,25934,6508,False,0,,,,,,,,,,,,,,
625553,ヴァヨツ・ゾル地方,26296,6547,False,0,,,,,,,,,,,,,,
625607,シュニク地方,31461,7718,False,0,29,1,1,0,1,2,1,0,6,1,15,0,0,1
628591,オゾナ (テキサス州),50518,10263,False,0,,,,,,,,,,,,,,
637649,雑餉隈,44651,10368,False,0,,,,,,,,,,,,,,
639115,志摩地方,124150,37555,False,1,38,1,1,1,0,1,0,0,14,5,9,4,1,1
639655,今治圏,45415,10568,False,0,,,,,,,,,,,,,,
639773,舞鶴都市圏,50907,15421,False,0,,,,,,,,,,,,,,
639895,宇摩圏,32728,8438,False,0,,,,,,,,,,,,,,
640956,松山圏,20095,5664,False,0,,,,,,,,,,,,,,
641517,ハートフォードシャー,61043,13198,False,1,,,,,,,,,,,,,,
641699,長江デルタ,27640,7878,False,0,32,1,0,0,0,1,0,0,1,1,25,3,0,0
644702,中部高原,48330,9909,False,0,,,,,,,,,,,,,,
645174,岐阜県第1区,129589,19904,False,1,,,,,,,,,,,,,,
645195,岐阜県第2区,111854,14183,False,1,,,,,,,,,,,,,,
645305,岐阜県第3区,120215,16503,False,1,,,,,,,,,,,,,,
645361,岐阜県第4区,124504,18853,False,1,,,,,,,,,,,,,,
645376,岐阜県第5区,120721,16735,False,1,,,,,,,,,,,,,,
646881,奈良県第2区,122178,16093,False,1,,,,,,,,,,,,,,
646890,山形県第3区,126998,18149,False,1,,,,,,,,,,,,,,
646903,神奈川県第11区,122771,16130,False,1,,,,,,,,,,,,,,
646922,神奈川県第14区,125931,16644,False,1,,,,,,,,,,,,,,
647318,中九州,52272,11898,False,0,,,,,,,,,,,,,,
648439,華東,22216,5597,False,0,,,,,,,,,,,,,,
649017,ベアルン,27639,7440,False,0,,,,,,,,,,,,,,
650509,親王任国,35325,10919,False,0,,,,,,,,,,,,,,
653172,表日本,25829,7232,False,0,,,,,,,,,,,,,,
654729,ナジュド,35200,9524,False,0,,,,,,,,,,,,,,
660283,湖水地方,72889,21588,False,1,,,,,,,,,,,,,,
661890,京都都市圏,82080,17186,False,1,,,,,,,,,,,,,,
664964,インターコース (ペンシルベニア州),85095,13576,False,0,,,,,,,,,,,,,,
667925,大阪府第17区,127226,17677,False,1,,,,,,,,,,,,,,
671796,南部地方,29721,8098,False,1,,,,,,,,,,,,,,
673047,コニーアイランド,81256,15435,False,1,,,,,,,,,,,,,,
679022,宇都宮都市圏,98489,24036,False,1,58,1,1,0,0,1,0,0,6,3,39,4,1,2
683061,北四国,35392,8689,False,1,,,,,,,,,,,,,,
683340,松山都市圏,55987,12917,False,1,,,,,,,,,,,,,,
683474,バスク地方,308639,99847,False,1,,,,,,,,,,,,,,
692470,多摩地域,374738,59016,False,1,126,1,1,1,6,1,0,0,29,6,79,0,1,1
693308,豊築地域,23454,6467,False,0,,,,,,,,,,,,,,
694508,ロスアルトス (中央アメリカ),32209,9632,False,0,,,,,,,,,,,,,,
694533,播磨臨海工業地帯,32213,7932,False,0,,,,,,,,,,,,,,
694683,京都地域,24010,6811,False,0,9,0,0,0,2,0,0,0,0,1,5,0,1,0
696928,極東軍管区,49561,17075,False,0,5,0,0,0,2,0,0,0,0,2,0,0,1,0
701624,西瀬戸,21991,6269,False,0,,,,,,,,,,,,,,
702377,慶州歴史地域,52972,14355,False,2,,,,,,,,,,,,,,
705338,関東内陸工業地域,28975,8243,False,0,,,,,,,,,,,,,,
706154,シベリア軍管区,37644,11171,False,0,,,,,,,,,,,,,,
710514,北海道工業地域,20442,6024,False,0,,,,,,,,,,,,,,
712647,和歌山都市圏,43085,9451,False,1,,,,,,,,,,,,,,
714306,レニングラード軍管区,45426,13005,False,0,,,,,,,,,,,,,,
715714,モスクワ軍管区,47514,15757,False,0,,,,,,,,,,,,,,
715986,大牟田都市圏,32466,8911,False,0,,,,,,,,,,,,,,
716675,紅カン,32585,10124,False,2,,,,,,,,,,,,,,
717181,沿ヴォルガ・ウラル軍管区,40072,11516,False,0,,,,,,,,,,,,,,
719512,和歌山県第1区,120319,16500,False,1,,,,,,,,,,,,,,
720455,和歌山県第3区,113696,15551,False,1,,,,,,,,,,,,,,
720628,和歌山県第2区,121666,17388,False,1,,,,,,,,,,,,,,
724019,北カフカーズ軍管区,50544,15956,False,0,,,,,,,,,,,,,,
725956,栃木都市圏,37030,9366,False,0,,,,,,,,,,,,,,
727586,国中地方,62675,19600,False,1,,,,,,,,,,,,,,
734177,神奈川県第16区,122274,16809,False,1,,,,,,,,,,,,,,
734454,遠賀,22419,6299,False,0,,,,,,,,,,,,,,
735113,オキナワ移住地,554458,114977,False,3,,,,,,,,,,,,,,
735261,神奈川県第5区,120559,15590,False,1,,,,,,,,,,,,,,
735472,神奈川県第17区,118460,15419,False,1,,,,,,,,,,,,,,
735556,茨城県第3区,118698,15016,False,1,,,,,,,,,,,,,,
735614,茨城県第7区,119516,15549,False,1,,,,,,,,,,,,,,
736084,神奈川県第15区,119109,15404,False,1,,,,,,,,,,,,,,
736764,神奈川県第13区,119465,15045,False,1,,,,,,,,,,,,,,
736806,神奈川県第12区,123858,15941,False,1,,,,,,,,,,,,,,
736819,神奈川県第10区,121375,15866,False,1,,,,,,,,,,,,,,
737819,茨城県第2区,116170,15018,False,1,,,,,,,,,,,,,,
737849,茨城県第1区,120959,15675,False,1,,,,,,,,,,,,,,
737864,茨城県第4区,113179,14495,False,1,,,,,,,,,,,,,,
737878,茨城県第5区,115696,14971,False,1,,,,,,,,,,,,,,
739378,小山都市圏,30404,7441,False,0,,,,,,,,,,,,,,
739418,新潟県第3区,121768,16292,False,1,,,,,,,,,,,,,,
741174,千葉県第1区,117597,14321,False,1,,,,,,,,,,,,,,
741737,千葉県第2区,120786,14789,False,1,,,,,,,,,,,,,,
743379,新潟県第5区,120635,15951,False,1,,,,,,,,,,,,,,
743398,北海道第9区,116160,15366,False,1,,,,,,,,,,,,,,
743432,愛知県第1区,130891,17508,False,1,,,,,,,,,,,,,,
743671,アマゾン文明,34139,10288,False,0,,,,,,,,,,,,,,
749354,北大阪,26194,7289,False,0,,,,,,,,,,,,,,
753833,東瀬戸経済圏,41446,12471,False,0,,,,,,,,,,,,,,
755201,秋山郷,34598,9804,False,0,,,,,,,,,,,,,,
756736,西北五地方,27204,7631,False,0,,,,,,,,,,,,,,
759005,ナイアガラ地域,57491,12692,False,1,,,,,,,,,,,,,,
760533,バ・サン・ローラン地域,38943,8589,False,1,,,,,,,,,,,,,,
760569,サグネ・ラック・サン・ジャン地域,39642,8472,False,1,29,1,1,1,2,1,0,0,1,3,18,0,0,1
761710,ケベック首都地域,38005,8303,False,1,,,,,,,,,,,,,,
761753,モリシー地域,35669,8203,False,1,,,,,,,,,,,,,,
761794,エストリー地域,37651,8758,False,1,,,,,,,,,,,,,,
761876,ウタウエ地域,36167,8473,False,1,,,,,,,,,,,,,,
761914,アビティビ・テミスカマング地域,37025,8442,False,1,,,,,,,,,,,,,,
761928,コート・ノール地域,38274,8496,False,1,,,,,,,,,,,,,,
761965,センター・デュ・ケベック地域,37983,9232,False,1,,,,,,,,,,,,,,
761980,ノール・デュ・ケベック地域,53967,11341,False,1,31,1,1,1,1,2,0,0,5,5,14,0,0,1
762016,ローレンティッド地域,39524,9390,False,1,,,,,,,,,,,,,,
762546,ガスペジー・マドレーヌ諸島地域,39413,8926,False,1,,,,,,,,,,,,,,
762616,モンテレジー地域,42232,10030,False,1,,,,,,,,,,,,,,
765534,大平町ぶどう団地,27383,7774,False,0,,,,,,,,,,,,,,
765828,富山県第3区,116996,15331,False,1,,,,,,,,,,,,,,
769685,ビクトリア首都地域,39357,9189,False,1,,,,,,,,,,,,,,
769688,カリブー地域,36708,8231,False,1,,,,,,,,,,,,,,
769692,セントラル・クートニー地域,38333,8538,False,1,,,,,,,,,,,,,,
769694,セントラル・オカナガン地域,40193,9000,False,1,,,,,,,,,,,,,,
769700,カウチンバレー地域,38382,8646,False,1,,,,,,,,,,,,,,
769702,イースト・クートニー地域,38396,8609,False,1,,,,,,,,,,,,,,
769703,フレイザーバレー地域,38999,8738,False,1,,,,,,,,,,,,,,
769804,キティマット・スティキーン地域,37919,8486,False,1,,,,,,,,,,,,,,
769808,クートニー・バウンダリー地域,37840,8484,False,1,,,,,,,,,,,,,,
769819,ノース・オカナガン地域,40012,8737,False,1,,,,,,,,,,,,,,
769824,オカナガン・シミルカミーン地域,40659,8956,False,1,,,,,,,,,,,,,,
769826,ピースリバー地域,36709,8323,False,1,,,,,,,,,,,,,,
769832,スキーナ・クイーンシャーロット地域,38159,8699,False,1,,,,,,,,,,,,,,
769839,スコーミッシュ・リロエット地域,49592,10892,False,1,,,,,,,,,,,,,,
769844,スティキーン地域,46328,11353,False,1,,,,,,,,,,,,,,
769849,トンプソン・ニコラ地域,39285,9378,False,1,,,,,,,,,,,,,,
771368,スービック経済特別区,28178,7434,False,0,,,,,,,,,,,,,,
773587,放出,44888,10983,False,0,,,,,,,,,,,,,,
774303,西大阪,24166,6559,False,0,,,,,,,,,,,,,,
778725,長北地区,31376,8537,False,0,,,,,,,,,,,,,,
780326,参議院一人区,44650,11903,False,0,,,,,,,,,,,,,,
783934,つくば都市圏,58718,12100,False,1,,,,,,,,,,,,,,
783974,福島都市圏,38079,8591,False,1,,,,,,,,,,,,,,
784357,ラミー (ニューメキシコ州),29101,8629,False,0,,,,,,,,,,,,,,
784597,盛岡都市圏,108434,28324,False,1,,,,,,,,,,,,,,
785560,東青地域,37152,9089,False,1,,,,,,,,,,,,,,
785596,弘前都市圏,49774,12753,False,1,,,,,,,,,,,,,,
785668,八戸都市圏,46747,12338,False,1,,,,,,,,,,,,,,
785895,北上都市圏,39432,10148,False,0,,,,,,,,,,,,,,
786445,桐生都市圏,30857,7355,False,0,,,,,,,,,,,,,,
786452,佐野都市圏,29138,7187,False,0,,,,,,,,,,,,,,
786459,太田都市圏,37031,8705,False,1,,,,,,,,,,,,,,
786464,館林都市圏,26944,6805,False,0,,,,,,,,,,,,,,
786488,米子都市圏,35244,7998,False,0,6,2,2,0,0,0,0,0,0,0,1,0,1,0
786704,石巻都市圏,71059,39742,False,0,,,,,,,,,,,,,,
787120,水沢都市圏,36396,8626,False,0,,,,,,,,,,,,,,
787231,古川都市圏,76737,40256,False,0,,,,,,,,,,,,,,
787472,アメリカ合衆国南西部,78199,13430,False,0,20,0,0,0,6,1,1,0,0,1,10,0,1,0
787487,気仙沼都市圏,76931,41770,False,0,,,,,,,,,,,,,,
788331,ピーターバラ,46200,13182,False,1,,,,,,,,,,,,,,
788882,前橋都市圏,68520,12575,False,1,,,,,,,,,,,,,,
788889,高崎都市圏,33049,7918,False,0,,,,,,,,,,,,,,
788894,伊勢崎都市圏,25154,6446,False,0,,,,,,,,,,,,,,
788903,沼田都市圏,28048,6885,False,0,,,,,,,,,,,,,,
791038,ヴァン・ディーメンズ・ランド,30805,8160,False,0,,,,,,,,,,,,,,
791724,中河内 (大阪府),26655,7197,False,1,12,1,1,1,0,0,0,1,0,3,3,0,1,1
792202,大レイキャヴィーク,23778,6598,False,0,,,,,,,,,,,,,,
794511,那覇都市圏,42765,10281,False,1,,,,,,,,,,,,,,
798588,下関都市圏,50519,10500,False,1,,,,,,,,,,,,,,
798647,宇部都市圏,49248,10727,False,0,,,,,,,,,,,,,,
798837,岩柳地区,41979,9510,False,0,,,,,,,,,,,,,,
799424,平久保半島,53949,13418,False,0,,,,,,,,,,,,,,
799686,仙南圏,99153,56908,False,0,,,,,,,,,,,,,,
799925,ウィラメットバレー,51976,9344,False,0,,,,,,,,,,,,,,
802054,三重県第5区,110201,14618,False,1,,,,,,,,,,,,,,
802327,金沢都市圏,48876,10955,False,1,,,,,,,,,,,,,,
803537,フリウーリ,22702,6092,False,0,,,,,,,,,,,,,,
804968,浜松都市圏,85767,15129,False,1,,,,,,,,,,,,,,
805005,カラウパパ,26498,7253,False,0,,,,,,,,,,,,,,
805023,静岡都市圏,65529,13000,False,1,,,,,,,,,,,,,,
805402,シェナンドー・バレー,117800,16924,False,0,,,,,,,,,,,,,,
805620,福島県第4区,118291,15163,False,1,,,,,,,,,,,,,,
805968,徳島都市圏,50402,11460,False,1,,,,,,,,,,,,,,
807534,京滋,41456,10936,False,0,,,,,,,,,,,,,,
808245,仙塩,67361,20268,False,0,,,,,,,,,,,,,,
812347,姫路都市圏,57756,12673,False,1,,,,,,,,,,,,,,
812856,豊岡都市圏,39107,9139,False,0,,,,,,,,,,,,,,
813668,津山都市圏,35135,7915,False,0,,,,,,,,,,,,,,
813718,大分都市圏,57985,13342,False,2,,,,,,,,,,,,,,
815464,岐阜都市圏,48919,10344,False,1,,,,,,,,,,,,,,
815478,大垣都市圏,41614,9294,False,1,,,,,,,,,,,,,,
816124,呉都市圏,36769,8648,False,0,,,,,,,,,,,,,,
816280,秩父都市圏,29579,7221,False,0,,,,,,,,,,,,,,
816289,本庄都市圏,29006,7231,False,0,,,,,,,,,,,,,,
816296,羽生都市圏,26612,6794,False,0,,,,,,,,,,,,,,
818725,宮崎都市圏,46589,11577,False,1,,,,,,,,,,,,,,
819398,北海道第4区,124448,17045,False,1,12,0,0,0,0,1,0,0,0,0,10,0,1,0
819402,北海道第6区,119180,16076,False,1,,,,,,,,,,,,,,
819412,北海道第7区,130980,18880,False,1,,,,,,,,,,,,,,
819419,北海道第8区,116742,16152,False,1,,,,,,,,,,,,,,
819426,北海道第10区,119893,16084,False,1,,,,,,,,,,,,,,
819435,岩手県第3区,125080,17724,False,1,,,,,,,,,,,,,,
819443,宮城県第5区,120280,16092,False,1,,,,,,,,,,,,,,
819451,秋田県第1区,120755,15888,False,1,,,,,,,,,,,,,,
819463,福島県第3区,115730,15282,False,1,,,,,,,,,,,,,,
819477,埼玉県第1区,127729,17330,False,1,,,,,,,,,,,,,,
819482,埼玉県第5区,119187,16167,False,1,,,,,,,,,,,,,,
819498,埼玉県第6区,114655,13984,False,1,,,,,,,,,,,,,,
819508,千葉県第4区,125303,17152,False,1,,,,,,,,,,,,,,
819924,栃木県第1区,117980,15030,False,1,,,,,,,,,,,,,,
819936,栃木県第2区,112688,14158,False,1,,,,,,,,,,,,,,
819944,栃木県第3区,113303,15065,False,1,,,,,,,,,,,,,,
819973,栃木県第4区,117659,14750,False,1,,,,,,,,,,,,,,
819981,栃木県第5区,110639,13787,False,1,,,,,,,,,,,,,,
819997,群馬県第1区,122934,16645,False,1,,,,,,,,,,,,,,
820005,群馬県第2区,117548,14931,False,1,,,,,,,,,,,,,,
820015,群馬県第3区,114434,14704,False,1,,,,,,,,,,,,,,
820019,群馬県第4区,117032,15289,False,1,,,,,,,,,,,,,,
820181,鳥取都市圏,39538,9002,False,1,,,,,,,,,,,,,,
820482,沼津都市圏,40218,9116,False,1,,,,,,,,,,,,,,
820511,富士都市圏,37688,8840,False,1,32,2,2,0,1,0,0,0,0,1,23,0,1,2
821773,アラモ (カリフォルニア州),32013,7712,False,1,,,,,,,,,,,,,,
821862,北海道第5区,125321,17475,False,1,,,,,,,,,,,,,,
821864,北海道第11区,118357,16691,False,1,,,,,,,,,,,,,,
821871,北海道第12区,118342,15901,False,1,,,,,,,,,,,,,,
821876,群馬県第5区,114806,14558,False,1,20,0,0,0,0,1,0,0,0,0,18,0,1,0
821880,埼玉県第2区,118952,15382,False,1,,,,,,,,,,,,,,
821883,埼玉県第3区,122610,16686,False,1,,,,,,,,,,,,,,
823908,埼玉県第4区,117167,14703,False,1,,,,,,,,,,,,,,
823927,埼玉県第15区,111590,13818,False,1,,,,,,,,,,,,,,
823951,神奈川県第1区,119945,15490,False,1,,,,,,,,,,,,,,
823956,埼玉県第14区,120868,15883,False,1,,,,,,,,,,,,,,
823968,神奈川県第2区,119443,15575,False,1,,,,,,,,,,,,,,
823972,神奈川県第6区,125561,15902,False,1,,,,,,,,,,,,,,
