page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,友好市区町村,合併市区町村,国,国内位置,地名の謂れ,地形,座標・経度,座標・緯度,恒例行事,成立年,所在地,旧称,温泉・鉱泉,特産品,産業,種類,観光地,読み,鉄道会社,面積,首長
934862,ブルニャート,47505,9691,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
934870,シャンデルナゴル,43868,8914,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
934892,カーリチェ・アル・コルノヴィーリオ,49389,10080,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
934897,カッロ,47249,9590,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935014,南花畑,46111,10057,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
935054,辰沼,45309,10124,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
935496,カッローダノ,47112,9620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935497,フォッロ,49085,9916,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935499,カステルヌオーヴォ・マグラ,48715,9951,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935504,フラムーラ,48943,9784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935508,レーリチ,49211,9894,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935510,レヴァント (イタリア),49490,9995,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935511,マイッサーナ,48106,9745,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935513,オルトノーヴォ,41819,8524,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935514,ピニョーネ,47962,9624,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935515,デイヴァ・マリーナ,48340,9771,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935516,リッコ・デル・ゴルフォ・ディ・スペーツィア,50754,10370,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935519,ヴェッツァーノ・リーグレ,49220,9980,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935520,ロッケッタ・ディ・ヴァーラ,49569,10081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935522,サント・ステーファノ・ディ・マグラ,49010,10007,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935523,セスタ・ゴーダノ,48795,9928,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935524,ヴァレーゼ・リーグレ,49746,10158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935525,ジニャーゴ,48021,9684,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935526,サルザーナ,50420,10168,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935572,プリンプトン・ワイオミング,25025,6879,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
935657,カパルビオ,49546,10120,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935706,アルチドッソ,47396,9645,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935707,カンパニャーティコ,47254,9611,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935735,カステッラッツァーラ,47212,9557,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935737,カステル・デル・ピアーノ,48325,9807,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935745,チニジャーノ,47585,9681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935749,カスティリオーネ・デッラ・ペスカーイア,51926,10776,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935751,チヴィテッラ・パガーニコ,48986,10064,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935767,ガヴォッラーノ,47833,9721,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935768,マリアーノ・イン・トスカーナ,46698,9529,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935793,マンチャーノ,48993,9952,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935817,フォッローニカ,46920,9477,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935830,フォルヒハイム,61083,18023,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
935834,モンテ・アルジェンターリオ,65662,16005,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935835,マッサ・マリッティマ,49842,9990,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935845,モンテロトンド・マリッティモ,48358,9849,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935846,モンティエーリ,47406,9578,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935847,ロッカストラーダ,48024,9764,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935848,ロッカルベーニャ,46915,9541,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935850,ピティリアーノ,48667,9723,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935851,スカルリーノ,45215,9237,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935852,スカンサーノ,45229,9290,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935853,セッジャーノ,44952,9206,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935854,センプロニアーノ,45067,9264,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935855,ソラーノ,66749,15574,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935856,サンタ・フィオーラ,48594,9793,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935859,オルベテッロ,72927,17620,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935956,アックアネグラ・スル・キエーゼ,49224,9864,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935963,アーゾラ,49036,9828,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935969,ビガレッロ,47355,9532,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
935970,ボルゴフォルテ,47928,9646,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936017,ボルゴフランコ・スル・ポー,48697,9773,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936019,ボッツォロ,47900,9566,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936020,カンネート・スッローリオ,49019,9840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936024,カザルモーロ,47117,9442,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936025,カルボナーラ・ディ・ポー,51691,10433,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936030,カザルロマーノ,47523,9547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936031,カザロルド,46903,9393,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936033,カステル・ゴッフレード,49863,10012,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936035,カステル・ダーリオ,47601,9552,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936036,カステルベルフォルテ,47917,9617,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936037,カステッルッキオ,47815,9630,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936038,カヴリアーナ,48266,9677,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936043,チェレザーラ,48054,9610,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936044,コンメッサッジョ,47500,9554,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936048,ドーゾロ,47536,9557,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936049,フェローニカ,47344,9477,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936052,ガゾルド・デリ・イッポーリティ,49007,9810,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936053,ガッツオーロ,47112,9501,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936057,グイディッツォーロ,47742,9595,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936060,マニャカヴァッロ,47624,9592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936128,マルカリーア,48423,9781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936129,メードレ,54550,10960,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936130,ペゴニャーガ,47974,9578,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936131,マリアーナ・マントヴァーナ,48132,9685,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936135,モーリア,48076,9655,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936137,ピエーヴェ・ディ・コリアーノ,49390,9835,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936138,モッテッジャーナ,48340,9647,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936142,ピューベガ,47093,9476,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936147,ポンポネスコ,47250,9529,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936148,ポッジョ・ルスコ,48823,9823,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936150,クインジェントレ,47484,9537,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936151,上谷本町,38259,8895,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936152,クイステッロ,48776,9795,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936153,オスティーリア,52086,10526,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936154,リヴァローロ・マントヴァーノ,50497,10113,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936157,レドンデスコ,48682,9684,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936158,レーヴェレ,48633,9682,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936176,谷中 (足立区),47648,10963,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936306,六木,48315,11112,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936587,バスティーア・ウンブラ,50600,10189,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936589,ベヴァーニャ,50227,10126,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936590,カンペッロ・スル・クリトゥンノ,52065,10467,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936591,カンナーラ,49886,9968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936595,ベットーナ,50359,10132,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936596,カステル・リタルディ,50543,10243,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936598,カスティリオーネ・デル・ラーゴ,56536,11545,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936599,チテルナ,50141,10090,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936709,大黒埠頭,49139,10775,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936839,エゴルスハイム,41464,10530,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936916,神明 (足立区),46992,10625,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936933,ハレルンドルフ,42812,10903,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
936947,神明南,45568,9802,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936964,チッタ・デッラ・ピエーヴェ,52265,10550,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936973,コッラッツォーネ,50688,10145,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
936990,コルチャーノ,50013,10021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937003,コスタッチャーロ,50314,10170,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937025,ビルカバンバ,35568,9154,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
937033,アンシエタ (エスピリトサント州),23159,6347,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
937161,ヴィボルグ,47636,14524,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937198,スプリング・バレー (ニューヨーク州),34063,8570,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937210,コパン,88472,24100,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937244,ボー (シエラレオネ),31567,8049,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937523,メヘレン,35069,8491,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937855,カーシア,51465,10626,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937889,パニカーレ,50515,10244,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937890,パッシニャーノ・スル・トラジメーノ,52448,10597,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937891,ピエガーロ,50876,10219,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937892,トゥオーロ・スル・トラジメーノ,52360,10542,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937903,パチャーノ,50056,10052,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937904,マジョーネ,50747,10257,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937918,チェッレート・ディ・スポレート,52121,10539,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
937930,緑 (青森市),66954,11978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938252,ロンコフェッラーロ,52331,10418,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938253,ロヴェルベッラ,51898,10350,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938258,サン・ベネデット・ポー,48989,9832,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938261,サッビオネータ,50613,10287,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938277,サン・ジャコーモ・デッレ・セニャーテ,49082,9888,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938278,サン・ジョルジョ・ディ・マントヴァ,50069,10074,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938279,サン・ジョヴァンニ・デル・ドッソ,50060,10009,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938281,サン・マルティーノ・ダッラルジネ,49043,9818,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938282,スキヴェノーリア,48084,9648,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938292,セルミデ,47992,9676,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938297,セッラヴァッレ・ア・ポー,48668,9775,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938301,ススティネンテ,48232,9696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938302,ヴィッラ・ポーマ,48255,9663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938303,スッザーラ,47920,9628,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938304,ヴィアダーナ,49358,10081,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938305,ヴィッリンペンタ,47966,9587,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938330,ヴァルトピーナ,49991,10098,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938346,フォッサート・ディ・ヴィーコ,51267,10364,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938347,フラッタ・トディーナ,50970,10250,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938348,グアルド・カッタネーオ,51958,10443,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938349,グアルド・タディーノ,52540,10660,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938350,ジャーノ・デッルンブリア,51340,10326,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938364,リシャーノ・ニッコーネ,50911,10273,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938369,マルシャーノ,52708,10605,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938370,マッサ・マルターナ,51112,10336,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938371,モンテ・カステッロ・ディ・ヴィービオ,52396,10605,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938372,モンテ・サンタ・マリーア・ティベリーナ,52266,10572,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938374,モンテファルコ,51125,10345,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938379,モンテレオーネ・ディ・スポレート,55584,11447,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938380,モントーネ,50082,10109,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938383,ノチェーラ・ウンブラ,52821,10942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938470,ピエトラルンガ,50221,10119,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938473,ポッジョドーモ,51213,10269,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938474,プレーチ,50110,10178,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938476,サン・ジュスティーノ,51085,10366,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938482,サンタナトーリア・ディ・ナルコ,51497,10446,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938483,スケッジャ・エ・パシェルーポ,51345,10448,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938484,スケッジーノ,49779,10088,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938485,セッラーノ,50047,10083,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938486,シジッロ,49621,9955,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938487,スペッロ,50358,10088,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938488,トルジャーノ,50465,10136,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938489,トレーヴィ,54510,11035,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938490,ウンベルティデ,50748,10271,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938493,ヴァッロ・ディ・ネーラ,51613,10479,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938495,ヴァルファッブリカ,50619,10210,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938502,アックアネグラ・クレモネーゼ,57111,11273,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938510,ヴェスコヴァート,56876,11207,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938525,アンニッコ,56290,11068,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938530,アッツァネッロ,56145,11054,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938540,バニョーロ・クレマスコ,58123,11457,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938541,ボネメルセ,55208,10897,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938557,ボルドラーノ,55850,11009,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938596,ヴォロンゴ,55542,10956,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938605,カパッチョ＝ペストゥム,64361,12634,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938629,カ・ダンドレーア,56372,11113,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938643,ハウゼン (フォルヒハイム郡),45594,11952,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
938666,カルヴァトーネ,56062,11022,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938671,カミザーノ,55621,10964,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938705,厚南村,32133,7663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938730,藤山村,29696,7172,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
938755,ヘーロルツバッハ,40480,9891,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
938795,カンパニョーラ・クレマスカ,56808,11201,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
939723,ロチェスター (ニューヨーク州),156384,40820,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
939750,ブロックトン (オンタリオ州),24970,7113,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
940086,グランビルタウン,26103,7638,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
940157,鏡村 (高知県),47881,10162,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
940217,吉田村 (島根県),34782,7805,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
940229,山口町,35972,8901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
940240,山口村 (兵庫県有馬郡),34218,8333,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
940682,ムロンゴヴォ,24521,6354,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
940864,上灘町,32680,9356,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
940967,大町 (広島市),60008,16925,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
941464,クーファ,43749,13506,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
941528,カペルニャーニカ,56273,11082,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
941533,カッペッラ・カントーネ,56781,11246,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
941845,サフランボル,46571,11528,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,
941961,陶村 (山口県),45472,10916,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942201,下灘村 (愛媛県伊予郡),31045,7918,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942575,ポロンナルワ,62052,14602,False,2,50,0,0,0,6,0,0,10,0,0,2,3,3,0,0,4,0,0,0,1,0,21,0,0,0,0
942779,ブロックビル,56270,13194,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942845,パース (オンタリオ州),31890,7906,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942861,パース (スコットランド),47968,12757,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942881,コランブカン,20259,5713,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
942968,下灘村 (愛媛県北宇和郡),35356,10112,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
942988,長楽寺 (広島市),55547,15816,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943083,ヴォーヌ＝ロマネ,32548,7625,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
943206,ロリジネ,23591,6627,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943244,シャンプレイン (オンタリオ州),24849,6758,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943327,マクドゥーガル (オンタリオ州),24935,6718,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943480,加平,52821,12044,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
943829,下馬 (世田谷区),45144,9859,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943845,上馬,49779,11708,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943942,レイク・ルイーズ,27670,8004,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
943943,添了麻煩,27771,9524,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
944076,ダルース (ミネソタ州),221727,59875,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,
944129,リンジー (オンタリオ州),23965,6741,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
944189,霞村 (東京都),64455,11616,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944190,調布村,64030,11320,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944327,ベルビル (オンタリオ州),54224,10708,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944517,クインテウエスト,45455,9369,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944532,タルヴィージオ,67141,13272,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944762,薬院,45980,10556,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,
944875,ミッテルフランケン,54275,13414,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944876,ポーイヤック,37069,8514,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944880,カッペッラ・デ・ピチェナルディ,57726,11389,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944881,カプラルバ,56280,11069,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944883,カザルブッターノ・エドゥニーティ,58596,11544,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944887,カザーレ・クレマスコ＝ヴィドラスコ,57711,11370,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944889,カザレット・チェレダーノ,57181,11202,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944891,カザレット・ヴァプリオ,56496,11148,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944903,カザレット・ディ・ソプラ,56846,11214,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944921,カザルモラーノ,56167,11072,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944922,カステル・ガッビアーノ,56744,11205,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944923,カステルディドーネ,56984,11194,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944924,カステッレオーネ,57148,11343,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944925,カステルヴェルデ,57855,11437,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944926,カステルヴィスコンティ,57104,11223,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944927,チェッラ・ダーティ,56338,11096,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944928,キエーヴェ,55731,11001,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944930,チコニョーロ,55695,10987,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944931,チンジャ・デ・ボッティ,56791,11193,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944933,コルテ・デ・コルテージ・コン・チニョーネ,58370,11524,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944934,コルテ・デ・フラーティ,57006,11249,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944935,クレデーラ・ルッビアーノ,57089,11218,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944943,クロッタ・ダッダ,60092,11664,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944944,クミニャーノ・スル・ナヴィーリオ,57276,11284,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944946,デローヴェレ,55812,11001,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944947,フィエスコ,55135,10871,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944949,クレモザーノ,55541,10956,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944960,ドリッツォーナ,57423,11234,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944961,フォルミガーラ,55849,10969,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944962,ガッビオネータ＝ビナヌオーヴァ,57498,11344,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944963,ガデスコ＝ピエーヴェ・デルモーナ,57225,11292,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944965,ジェニヴォルタ,55934,11032,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944987,ジェッレ・デ・カプリオーリ,56697,11215,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944990,ゴンビト,55538,10902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944991,グロンタルド,56418,11138,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944993,グッソーラ,56077,11062,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944995,イーゾラ・ドヴァレーゼ,57398,11278,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
944998,マルティニャーナ・ディ・ポー,57133,11266,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945001,グルメッロ・クレモネーゼ・エドゥニーティ,58371,11524,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945006,イツァーノ,55513,10930,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945008,マディニャーノ,56366,11125,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945011,マラニーノ,55554,10957,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945012,モッタ・バルッフィ,56550,11158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
945014,オッファネンゴ,56560,11105,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,
