page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,オーナー,クラブカラー,スローガン,ホームスタジアム,マスコット,人数,代表,優勝大会,別名,創立年,創設関係者,参加大会,名前の謂れ,国,後継組織,成績,所在地,所属リーグ,所属組織,歌,永久欠番,監督・指導者,競技,解散年,読み,運営組織,過去の組織名,開催大会,関連組織
496377,富士ヶ根部屋,90938,13757,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496382,レノファ山口FC,303673,60775,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496400,秋田FCカンビアーレ,76887,14261,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497003,紀北蹴球団,71978,12688,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497497,サッカーハンガリー代表,166297,33227,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497903,サッカーイタリア代表,210860,44312,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498090,サッカースイス代表,102701,16676,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498270,サッカースウェーデン代表,122834,19310,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498497,サッカースロベニア代表,111767,22205,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498652,リアルジャパンプロレス,33437,8153,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498674,プロレスリング・エルドラド,32546,8671,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498766,サッカーチャイニーズタイペイ代表,97463,14629,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499189,サッカー北アイルランド代表,115761,20445,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499190,サッカーアイルランド共和国代表,123338,24548,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500258,日本ボブスレー・リュージュ・スケルトン連盟,39051,10009,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501058,横浜スポーツ&カルチャークラブ,152812,30514,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501309,FC KOREA,72352,15345,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503876,韓国馬事会,30748,8214,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504044,三菱重工長崎サッカー部,125256,17790,False,1,18,0,1,0,1,0,0,0,0,3,2,0,1,0,0,0,0,2,3,0,0,0,3,1,0,1,0,0,0,0
504308,サッカーウクライナ代表,106028,18611,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504343,サッカーチェコ代表,98985,16352,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504566,サッカーデンマーク代表,125569,19850,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504738,サッカーフランス代表,220023,48580,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505123,十勝FC,93647,17297,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505327,MIOびわこ滋賀,109472,23896,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505385,日本レース・倶楽部,29405,8946,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505456,サッカーウェールズ代表,96883,15830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506361,テイヘンズFC,83303,12696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506447,サッカーベルギー代表,115770,19431,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511236,ロサンゼルス・ラムズ,212438,45986,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511730,深セン市足球倶楽部,80705,15400,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512475,CMLL,116157,28090,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513556,アニマル浜口レスリング道場,31940,8790,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514283,在日朝鮮蹴球団,27626,8237,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514520,徳島コンプリールサッカークラブ,35670,9334,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515129,早稲田大学ア式蹴球部,172843,36203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517482,FCティアモ枚方,79512,14208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519075,一城クラブ,29220,7277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519087,ミキハウスベースボールクラブ,40715,10506,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519917,全大津野球団,37707,9540,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520290,サッカーザールラント代表,55952,10645,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520608,札幌ブルーインズ,34855,8659,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520633,TRANSYS,41368,10586,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521068,チーム青森,73683,28122,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521100,早稲田大学ラグビー蹴球部,305949,59663,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521420,シラキューズ・オレンジ,26401,7321,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521509,極真館,63154,23175,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521607,シンシナティ・ベンガルズ,197246,44156,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521823,サッカースコットランド代表,137403,21768,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521857,サッカーアメリカ合衆国代表,162387,24397,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522429,ワシントン・レッドスキンズ,310380,81348,False,1,120,3,2,0,4,0,0,0,18,3,2,1,35,0,1,0,24,2,17,2,0,3,1,0,0,0,0,2,0,0
522446,デンバー・ブロンコス,208103,43810,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522805,サッカーチュニジア代表,123294,15660,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522851,サッカー南アフリカ共和国代表,115265,17194,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522858,サッカーカメルーン代表,146279,23617,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522877,サッカーガーナ代表,139739,20099,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523826,サッカートーゴ代表,91057,14421,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523924,サッカーメキシコ代表,136598,20771,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524139,ビアンコーネ福島,48433,12785,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524500,セコムラガッツ,81582,18748,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524507,サッカーイラン代表,131046,17833,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524589,アルテリーヴォ和歌山,131879,24105,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525012,大山道場,46838,11860,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525139,誠道塾,31360,10739,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525762,サッカートリニダード・トバゴ代表,103896,16042,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525786,サッカーコスタリカ代表,126114,17966,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527053,履正社FC,33736,8943,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527063,アイン食品サッカー部,67456,11978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528702,瓊韻社,24210,7776,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529162,1964年東京オリンピックの日本選手団,159893,37416,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529294,C.T.U (プロレス),25705,7408,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529302,オリジナル10,91680,19223,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529382,サッカーエクアドル代表,82316,12432,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529426,サッカーパラグアイ代表,108119,15195,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530001,ニュー・エイジ・アウトローズ,59770,14938,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530046,ヴァンラーレ八戸,209195,41761,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531830,サッカーサウジアラビア代表,295224,33567,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532083,1984年ロサンゼルスオリンピックの日本選手団,133281,33020,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532093,1968年メキシコシティーオリンピックの日本選手団,111725,25435,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532110,1976年モントリオールオリンピックの日本選手団,121553,27575,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532204,1972年ミュンヘンオリンピックの日本選手団,112642,26280,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532243,1960年ローマオリンピックの日本選手団,106546,23819,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532399,サッカーグアム代表,74460,12107,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532464,サッカーモルディブ代表,72378,11630,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532646,サッカーアメリカ領ヴァージン諸島代表,76755,11472,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532714,サッカータークス・カイコス諸島代表,56465,9609,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532875,サッカーグレナダ代表,66797,10332,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532897,サッカーフランス領ギアナ代表,95074,13711,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533321,サッカーモーリシャス代表,73687,11141,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533351,サッカータヒチ代表,91636,15376,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533377,ゴールデン・グローリー,43186,12306,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533799,アサヒビールシルバースター,49571,12656,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534913,サッカーカーボベルデ代表,87735,12129,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534925,サッカーソマリア代表,109866,15624,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535053,サッカーベナン代表,93264,13632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535366,JBL's・キャビネット,23444,7100,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535375,サッカーサントメ・プリンシペ代表,92048,12917,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535999,サッカーコートジボワール代表,127479,18375,False,1,40,0,0,0,1,0,0,0,5,4,0,0,10,0,5,0,6,1,0,2,0,0,2,4,0,0,0,0,0,0
536061,サッカーアンゴラ代表,95040,13051,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536489,サッカーナイジェリア代表,230821,30328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536604,サッカーケイマン諸島代表,66402,10802,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536637,サッカーモロッコ代表,140943,18313,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537220,サッカーエジプト代表,128431,16788,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537271,サッカーブルガリア代表,114104,17781,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537545,バレーボール全日本女子,233719,39522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537772,サッカーボツワナ代表,76893,10979,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539066,永大産業サッカー部,49449,14248,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539193,DSW,35474,9422,False,0,10,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3
539483,2002 FIFAワールドカップ日本代表,133471,20477,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539528,1998 FIFAワールドカップ日本代表,142550,20602,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540250,AAA (プロレス),65030,14925,False,0,17,0,0,0,0,0,0,1,0,1,1,1,0,0,2,0,0,1,0,0,0,0,0,2,0,1,0,0,7,0
540740,日本空手道連合会,38176,8625,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541016,ADサンカエターノ,59788,11037,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541148,VfLオスナブリュック,46735,9531,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542324,富士通サッカー部,86493,26011,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542827,D-ジェネレーションX,85265,29121,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542838,札幌競馬倶楽部,38624,12387,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542850,東芝堀川町サッカー部,75614,16158,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543303,慶應義塾体育会ソッカー部,118702,22933,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545218,アメリカン・レスリング・アソシエーション,75508,18860,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547359,マーシャルアーツ日本キックボクシング連盟,84323,21008,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547710,日本キックボクシング連盟,51007,14109,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548499,Pro Wrestling Crusaders,48387,15884,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552968,パイオニア戦志,32353,10633,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553575,CAバンフィエルド,178797,47575,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553652,CAペニャロール,277054,61802,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553663,ルネス学園甲賀サッカークラブ,55139,13131,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553846,SPWF,39897,12769,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554003,SCバスティア,114142,21097,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554762,西アジアサッカー連盟,266228,21014,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554919,新格闘プロレス,24360,7619,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556786,JDスター女子プロレス,67341,18177,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556883,ノッティンガム・フォレストFC,169881,25642,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557940,FCバレイン下関,77981,18611,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558881,FSR,20535,6120,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559130,ASECミモザ,68763,10834,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559142,ダヌービオFC,85788,20609,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559372,コリチーバFC,91681,13869,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560120,大阪産業大学ライオンズ,37250,10094,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560433,西濃運輸サッカー部,44534,10429,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560551,サッカーアフガニスタン代表,105480,15598,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560554,サッカーアラブ首長国連邦代表,106096,16370,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560557,サッカーイエメン代表,73582,11974,False,1,22,0,0,0,1,0,0,0,0,1,0,0,5,0,3,0,2,1,0,3,0,0,1,3,0,0,0,2,0,0
560558,サッカーイラク代表,123895,21930,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560563,サッカーインド代表,99454,17503,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560567,サッカーインドネシア代表,124001,17444,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560568,サッカーウズベキスタン代表,162735,22314,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560570,サッカーオマーン代表,92767,13992,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560572,サッカーカタール代表,140706,26109,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560573,サッカーカンボジア代表,92148,14253,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560575,サッカーキルギス代表,58231,9397,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560576,サッカークウェート代表,120967,17587,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560706,サッカーシリア代表,121309,20134,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560707,サッカーシンガポール代表,121036,19450,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560708,サッカースリランカ代表,81354,11940,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560710,サッカータジキスタン代表,79575,14038,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560712,サッカー朝鮮民主主義人民共和国代表,139345,29032,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560714,サッカー中華人民共和国代表,213991,23307,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560715,サッカートルクメニスタン代表,65051,10664,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560717,サッカーネパール代表,76490,11857,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560719,サッカーパキスタン代表,74591,11111,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560721,サッカーパレスチナ代表,110060,19431,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560722,サッカーバーレーン代表,97573,16644,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560723,サッカーバングラデシュ代表,97544,14232,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560725,サッカー東ティモール代表,89289,14416,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560726,サッカーフィリピン代表,114866,16769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560728,サッカーブータン代表,78494,13182,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560733,サッカーブルネイ代表,79091,12783,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560734,サッカーベトナム代表,99744,15095,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560737,サッカーマカオ代表,67423,10218,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560738,サッカーマレーシア代表,123087,16671,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560740,サッカーモンゴル国代表,67042,10752,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560741,サッカーミャンマー代表,118137,17195,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560744,サッカーヨルダン代表,105561,15399,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560745,サッカーラオス代表,73428,12550,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560747,サッカーレバノン代表,66747,10659,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560763,サッカーニュージーランド代表,86766,13757,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560765,サッカーアメリカ領サモア代表,74281,11798,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560766,サッカークック諸島代表,65161,9826,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560767,サッカーサモア代表,66647,10134,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560769,サッカーソロモン諸島代表,61426,10200,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560776,サッカートンガ代表,64230,9536,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560778,サッカーニューカレドニア代表,66695,10848,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560779,サッカーバヌアツ代表,81382,12606,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560780,サッカーパプアニューギニア代表,80886,12735,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560781,サッカーフィジー代表,82676,13005,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561314,甲南大学レッドギャング,75965,28378,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561324,龍谷大学シーホース,54144,12817,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561713,オムロンピンディーズ,66631,15338,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561757,広島メイプルレッズ,71627,17143,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562351,京都産業大学サギタリウス,36465,7733,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563287,FCガンジュ岩手,121591,24718,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563312,桃山学院大学サンダーリングリージョンライオンズ,41857,11505,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563390,法政大学体育会アメリカンフットボール部,274353,75510,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564187,アルシオン,59527,16602,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564700,アソシアソン・ポルトゥゲーザ・ジ・デスポルトス,110997,15900,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566154,サッカーチベット代表,91593,16559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566571,クルブ・ネカクサ,172670,27456,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567873,サッカー東ドイツ代表,95328,18559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568084,サッカーバチカン代表,62838,10868,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568218,レッスル夢ファクトリー,35024,9407,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569306,日本ダンス議会,33828,8514,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570403,国際プロレスプロモーション,37680,10439,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570420,湘南プロレス,21941,6381,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571294,オリエンタルプロレス,27019,7342,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571938,サッカーアルジェリア代表,109633,15858,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571939,サッカーウガンダ代表,86579,11948,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571940,サッカーエチオピア代表,92532,12063,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571941,サッカーエリトリア代表,72152,9959,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571943,サッカーガボン代表,83143,12333,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571946,サッカーガンビア代表,92312,12689,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571948,サッカーギニア代表,74351,11491,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571949,サッカーギニアビサウ代表,99918,13370,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571951,サッカーケニア代表,83163,12212,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571953,サッカーコモロ代表,106314,14842,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571958,サッカーコンゴ共和国代表,104380,13298,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571959,サッカーコンゴ民主共和国代表,124532,15421,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571960,サッカーザンビア代表,131025,16884,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571963,サッカーシエラレオネ代表,93173,12692,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571964,サッカージブチ代表,98433,13080,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571965,サッカージンバブエ代表,83213,12474,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571966,サッカースーダン代表,122423,15118,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571970,サッカースワジランド代表,76919,10563,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571972,サッカーセーシェル代表,84868,12196,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571975,サッカー赤道ギニア代表,100431,14045,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572496,SKスラヴィア・プラハ,156889,25670,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573093,香港ジョッキークラブ,48405,13687,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573602,早稲田大学野球部,142314,41969,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573607,慶應義塾体育会野球部,141415,36923,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573614,明治大学硬式野球部,123451,27569,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573619,法政大学野球部,149196,36002,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573629,東京大学運動会硬式野球部,120019,36060,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573669,青山学院大学硬式野球部,64614,11406,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573675,亜細亜大学硬式野球部,74022,11900,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573676,学習院大学硬式野球部,41153,11395,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573681,國學院大學硬式野球部,68500,18629,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573686,国士舘大学硬式野球部,77209,21174,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573691,駒澤大学硬式野球部,74092,13076,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573693,芝浦工業大学硬式野球部,35002,8982,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573696,順天堂大学硬式野球部,43540,9819,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573699,上智大学硬式野球部,29474,6954,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573702,成蹊大学硬式野球部,32141,7684,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573704,専修大学硬式野球部,75864,15529,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573707,大正大学硬式野球部,41045,9979,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573710,拓殖大学野球部,38479,9311,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573713,中央大学硬式野球部,98682,20951,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573717,東京工業大学硬式野球部,32489,7594,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
