page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人数,人数データの年,代表者,代表者の役職,出版物,別名,後継組織,成立時の構成組織,所属組織,本拠地,本拠地国,業界,機関紙,法令,活動内容,種類,解散年,設立年,設立目的,設立者,読み,資本金,資本金データの年
864124,佐世保地域広域市町村圏組合,24957,6876,False,0,,,,,,,,,,,,,,,,,,,,,,,,
864280,核兵器廃絶・平和建設国民会議,65369,15374,False,0,,,,,,,,,,,,,,,,,,,,,,,,
865906,安曇野文化財団,25798,6787,False,0,,,,,,,,,,,,,,,,,,,,,,,,
866255,日本旅行作家協会,33962,10159,False,0,,,,,,,,,,,,,,,,,,,,,,,,
867289,アーサーS.デモス財団,26757,6981,False,0,,,,,,,,,,,,,,,,,,,,,,,,
870439,大阪商工会議所,49044,14522,False,0,,,,,,,,,,,,,,,,,,,,,,,,
872217,ジョーズカンパニー,39915,12964,False,0,,,,,,,,,,,,,,,,,,,,,,,,
872465,加古川グリーンシティ防災会,58693,21479,False,0,,,,,,,,,,,,,,,,,,,,,,,,
873317,日本紛争予防センター,31842,9463,False,1,,,,,,,,,,,,,,,,,,,,,,,,
874013,大阪ロケーション・サービス協議会,28085,7762,False,0,,,,,,,,,,,,,,,,,,,,,,,,
874495,ヒッポファミリークラブ,26966,9242,False,0,,,,,,,,,,,,,,,,,,,,,,,,
874985,日韓経済協会,29832,7484,False,0,,,,,,,,,,,,,,,,,,,,,,,,
876140,Wi-Fi Alliance,23576,7908,False,0,,,,,,,,,,,,,,,,,,,,,,,,
877415,地方税回収機構,36249,13138,False,0,,,,,,,,,,,,,,,,,,,,,,,,
877800,全日本国立医療労働組合,30241,8072,False,1,,,,,,,,,,,,,,,,,,,,,,,,
880862,江古田文学会,22229,6097,False,0,,,,,,,,,,,,,,,,,,,,,,,,
882591,沖縄人連盟,31188,10007,False,0,,,,,,,,,,,,,,,,,,,,,,,,
884503,失敗学会,28722,8181,False,1,,,,,,,,,,,,,,,,,,,,,,,,
885020,カーネギー研究所,31966,10177,False,1,28,0,0,0,0,0,9,0,0,0,1,2,2,0,0,4,2,0,2,2,3,0,1,0
887272,独立美術協会,29575,8050,False,0,39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,2,32,1,0,0
887977,保守バプテスト同盟,77691,14830,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888004,情報通信技術委員会,28051,7715,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888423,全国樺太連盟,22271,6232,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888529,デジタル放送推進協会,50635,13393,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888600,生活協同組合パルシステム茨城,26664,7506,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888842,日本地ビール協会,32541,8855,False,0,,,,,,,,,,,,,,,,,,,,,,,,
888915,日本プラントメンテナンス協会,23241,6797,False,0,,,,,,,,,,,,,,,,,,,,,,,,
889407,青少年育成国民会議,23244,6463,False,0,,,,,,,,,,,,,,,,,,,,,,,,
889759,全日本大学軟式野球協会,32567,11274,False,0,,,,,,,,,,,,,,,,,,,,,,,,
889849,日本アミューズメント産業協会,30541,8069,False,0,,,,,,,,,,,,,,,,,,,,,,,,
890663,パーソナルコンピュータ利用技術学会,55786,15438,False,0,,,,,,,,,,,,,,,,,,,,,,,,
891720,日本適合性認定協会,28118,8463,False,0,,,,,,,,,,,,,,,,,,,,,,,,
892822,日本地雷処理を支援する会,32933,9444,False,1,,,,,,,,,,,,,,,,,,,,,,,,
892869,全国保険医団体連合会,72723,17392,False,1,,,,,,,,,,,,,,,,,,,,,,,,
893779,日本動物園水族館協会,33473,9354,False,1,,,,,,,,,,,,,,,,,,,,,,,,
893799,日本植物園協会,26475,7583,False,0,,,,,,,,,,,,,,,,,,,,,,,,
893827,日本スイミングクラブ協会,27801,7332,False,1,11,0,0,1,1,0,3,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0
894353,アメリカ地理学協会,74679,25859,False,0,,,,,,,,,,,,,,,,,,,,,,,,
894392,世界平和教授アカデミー,55188,13353,False,0,,,,,,,,,,,,,,,,,,,,,,,,
894632,政治経済史学会,21047,6035,False,0,,,,,,,,,,,,,,,,,,,,,,,,
895588,二紀会,24089,6886,False,0,27,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,4,0,1,6,9,1,0,0
897022,日本冷凍食品協会,26130,7857,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897157,日本実業団バスケットボール連盟,47431,9609,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897179,日本クラブバスケットボール連盟,45453,9046,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897196,日本家庭婦人バスケットボール連盟,49370,15048,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897199,全日本教員バスケットボール連盟,41405,8304,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897739,建設荷役車両安全技術協会,26847,7439,False,0,,,,,,,,,,,,,,,,,,,,,,,,
897741,林業・木材製造業労働災害防止協会,52116,10088,False,0,,,,,,,,,,,,,,,,,,,,,,,,
898148,日本ボランティアコーディネーター協会,27096,7533,False,0,,,,,,,,,,,,,,,,,,,,,,,,
898247,在日本朝鮮人連盟,37427,10180,False,1,,,,,,,,,,,,,,,,,,,,,,,,
898733,情報コミュニケーション学会,25288,6648,False,0,,,,,,,,,,,,,,,,,,,,,,,,
898880,米国製パン協会,23444,6484,False,0,,,,,,,,,,,,,,,,,,,,,,,,
899441,GFF,24805,6983,False,0,,,,,,,,,,,,,,,,,,,,,,,,
900218,サイモン・ウィーゼンタール・センター,53218,13023,False,1,,,,,,,,,,,,,,,,,,,,,,,,
900689,アフリカ・アメリカ・アジア・リコンシリエーショングループ,26151,7081,False,0,,,,,,,,,,,,,,,,,,,,,,,,
900698,全日本煎茶道連盟,26157,8218,False,0,,,,,,,,,,,,,,,,,,,,,,,,
900977,国際宗教研究所,25863,7027,False,0,,,,,,,,,,,,,,,,,,,,,,,,
901661,地球平面協会,39055,16500,False,0,,,,,,,,,,,,,,,,,,,,,,,,
901893,日本バスケットボール振興会,32507,8155,False,1,,,,,,,,,,,,,,,,,,,,,,,,
902580,日本マイコンクラブ,32215,8310,False,0,,,,,,,,,,,,,,,,,,,,,,,,
902929,パーソナルコンピュータユーザ利用技術協会,29748,8824,False,0,,,,,,,,,,,,,,,,,,,,,,,,
904330,笹川スポーツ財団,29667,7785,False,1,,,,,,,,,,,,,,,,,,,,,,,,
904517,日本水難救済会,45584,13681,False,1,,,,,,,,,,,,,,,,,,,,,,,,
905178,ヒートポンプ・蓄熱センター,24212,6518,False,0,,,,,,,,,,,,,,,,,,,,,,,,
906343,日本福音自由教会協議会,27561,7554,False,0,,,,,,,,,,,,,,,,,,,,,,,,
906457,国際公務労連,28945,7887,False,1,,,,,,,,,,,,,,,,,,,,,,,,
907392,新幹線鉄道保有機構,129181,19515,False,0,,,,,,,,,,,,,,,,,,,,,,,,
907513,日本神の教会連盟,85596,17245,False,1,,,,,,,,,,,,,,,,,,,,,,,,
908237,日本ミニバスケットボール連盟,34632,8545,False,0,,,,,,,,,,,,,,,,,,,,,,,,
909310,列車運行会社協会,22874,6386,False,0,,,,,,,,,,,,,,,,,,,,,,,,
909774,日本エスペラント協会,42783,11869,False,1,,,,,,,,,,,,,,,,,,,,,,,,
910060,あまみエフエム,67257,16146,False,1,,,,,,,,,,,,,,,,,,,,,,,,
910119,在日外国人情報センター,50242,11644,False,0,26,0,0,1,1,0,5,0,0,1,1,0,0,0,0,13,2,0,1,0,0,1,0,0
911550,国立文化財機構,73961,14553,False,1,,,,,,,,,,,,,,,,,,,,,,,,
914157,日本美術刀剣保存協会,50170,16148,False,1,,,,,,,,,,,,,,,,,,,,,,,,
914826,在日本韓国人連合会,41939,11824,False,2,,,,,,,,,,,,,,,,,,,,,,,,
914938,新教育者連盟,36504,9119,False,1,,,,,,,,,,,,,,,,,,,,,,,,
916849,日本宝くじ協会,39260,9679,False,1,,,,,,,,,,,,,,,,,,,,,,,,
917248,Save the 下北沢,25136,8058,False,0,,,,,,,,,,,,,,,,,,,,,,,,
917415,教育美術振興会,22966,6743,False,0,,,,,,,,,,,,,,,,,,,,,,,,
917436,日本太鼓協会,23646,6639,False,0,,,,,,,,,,,,,,,,,,,,,,,,
919508,IEEE Computer Society,35974,11302,False,0,,,,,,,,,,,,,,,,,,,,,,,,
920095,日本特許情報機構,25894,7576,False,0,,,,,,,,,,,,,,,,,,,,,,,,
920510,生活協同組合おかやまコープ,24420,6666,False,0,,,,,,,,,,,,,,,,,,,,,,,,
923265,都民のハートに火をつける会,34516,10687,False,0,,,,,,,,,,,,,,,,,,,,,,,,
925532,日本学校農業クラブ連盟,35935,12322,False,0,,,,,,,,,,,,,,,,,,,,,,,,
925766,アメリカ国家安全保障アーカイブ,27958,8148,False,0,,,,,,,,,,,,,,,,,,,,,,,,
927794,大阪国際平和センター,37114,10547,False,1,,,,,,,,,,,,,,,,,,,,,,,,
930735,マルチメディア振興センター,27551,9412,False,0,,,,,,,,,,,,,,,,,,,,,,,,
930769,DOCOMOMO,23332,7155,False,0,,,,,,,,,,,,,,,,,,,,,,,,
933398,YFU,63094,25183,False,1,,,,,,,,,,,,,,,,,,,,,,,,
935785,全日本シティホテル連盟,24033,6523,False,1,,,,,,,,,,,,,,,,,,,,,,,,
937424,ライブドアユニオン,27359,7058,False,1,,,,,,,,,,,,,,,,,,,,,,,,
938640,日本古典SF研究会,29015,7444,False,0,,,,,,,,,,,,,,,,,,,,,,,,
938786,柏原羽曳野藤井寺消防組合,41078,8932,False,1,,,,,,,,,,,,,,,,,,,,,,,,
938960,旭川荘,45989,12877,False,0,,,,,,,,,,,,,,,,,,,,,,,,
939479,ドンキホーテの子どもたち,30095,9031,False,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0
939733,OSGi,40185,11961,False,1,,,,,,,,,,,,,,,,,,,,,,,,
940462,日本映画監督協会,33777,9567,False,0,,,,,,,,,,,,,,,,,,,,,,,,
940782,ケーブルネットワークかみなか,29613,8947,False,0,,,,,,,,,,,,,,,,,,,,,,,,
941723,日本城郭協会,46302,9208,False,0,,,,,,,,,,,,,,,,,,,,,,,,
942808,日本スポーツチャンバラ協会,31025,8358,False,1,,,,,,,,,,,,,,,,,,,,,,,,
944470,京城日本人世話会,28347,8459,False,0,,,,,,,,,,,,,,,,,,,,,,,,
945422,小牧市国際交流協会,20234,5639,False,0,,,,,,,,,,,,,,,,,,,,,,,,
947879,日本バスプロ協会,22472,6017,False,0,,,,,,,,,,,,,,,,,,,,,,,,
948116,日本英語教育協会,24519,6649,False,0,,,,,,,,,,,,,,,,,,,,,,,,
949672,八ヶ岳コミュニティ放送,50192,10625,False,1,11,0,0,0,0,0,4,0,0,0,1,0,1,0,0,1,3,0,1,0,0,0,0,0
950159,史実を世界に発信する会,34574,9457,False,0,,,,,,,,,,,,,,,,,,,,,,,,
951763,名古屋大学出版会,52178,25357,False,1,,,,,,,,,,,,,,,,,,,,,,,,
952015,高松宮妃癌研究基金,33144,9076,False,1,,,,,,,,,,,,,,,,,,,,,,,,
953154,日本海洋学会,31185,8825,False,1,,,,,,,,,,,,,,,,,,,,,,,,
956906,ゲーリック体育協会,47361,9886,False,0,,,,,,,,,,,,,,,,,,,,,,,,
957680,日本映画テレビ照明協会,23079,6222,False,0,,,,,,,,,,,,,,,,,,,,,,,,
958104,住宅金融支援機構,86623,17628,False,0,,,,,,,,,,,,,,,,,,,,,,,,
960595,日本外国特派員協会,60857,22679,False,1,,,,,,,,,,,,,,,,,,,,,,,,
961278,神道事務局,31871,8363,False,0,,,,,,,,,,,,,,,,,,,,,,,,
961377,日本放送労働組合,74978,13494,False,1,,,,,,,,,,,,,,,,,,,,,,,,
962196,第4高射特科大隊,27697,7303,False,1,,,,,,,,,,,,,,,,,,,,,,,,
963028,四国電気保安協会,33066,7830,False,1,,,,,,,,,,,,,,,,,,,,,,,,
963186,横浜開港150周年協会,26330,7418,False,0,,,,,,,,,,,,,,,,,,,,,,,,
963479,Association to Advance Collegiate Schools of Business,62102,12489,False,1,,,,,,,,,,,,,,,,,,,,,,,,
963683,全国経営者団体連合会,29042,7956,False,0,,,,,,,,,,,,,,,,,,,,,,,,
963941,日本知的財産仲裁センター,22709,6128,False,0,,,,,,,,,,,,,,,,,,,,,,,,
964054,全国保育協議会,22186,6412,False,0,,,,,,,,,,,,,,,,,,,,,,,,
964332,セカンドハーベストジャパン,30749,8987,False,0,,,,,,,,,,,,,,,,,,,,,,,,
966524,日本調教師会,34896,9445,False,1,,,,,,,,,,,,,,,,,,,,,,,,
969426,郡山地方広域消防組合,50194,12290,False,1,,,,,,,,,,,,,,,,,,,,,,,,
969558,国際量子分子科学アカデミー,42682,10968,False,0,,,,,,,,,,,,,,,,,,,,,,,,
974268,日本年金機構,150532,45789,False,1,,,,,,,,,,,,,,,,,,,,,,,,
974812,国民美術協会,20506,6754,False,0,,,,,,,,,,,,,,,,,,,,,,,,
975208,津久井郡広域行政組合,30659,10314,False,0,,,,,,,,,,,,,,,,,,,,,,,,
975421,日韓トンネル研究会,63643,17888,False,0,,,,,,,,,,,,,,,,,,,,,,,,
977224,日本公認会計士協会,57980,12572,False,1,,,,,,,,,,,,,,,,,,,,,,,,
979114,Ecmaインターナショナル,38489,8104,False,0,,,,,,,,,,,,,,,,,,,,,,,,
980773,エフエム・ギグ,35189,11908,False,1,,,,,,,,,,,,,,,,,,,,,,,,
981201,全国健康保険協会,74099,27266,False,1,,,,,,,,,,,,,,,,,,,,,,,,
981215,似島学園,27067,8160,False,0,,,,,,,,,,,,,,,,,,,,,,,,
982142,国際高等研究所,32305,8356,False,0,,,,,,,,,,,,,,,,,,,,,,,,
983333,ワールド・ダイヤモンド・カウンシル,23365,6995,False,0,,,,,,,,,,,,,,,,,,,,,,,,
984464,全国水産高等学校長協会,22841,6050,False,0,,,,,,,,,,,,,,,,,,,,,,,,
984476,全国看護高等学校長協会,22843,6041,False,0,,,,,,,,,,,,,,,,,,,,,,,,
984489,全国福祉高等学校長会,26857,7229,False,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
984492,全国商業高等学校長協会,28020,7568,False,0,,,,,,,,,,,,,,,,,,,,,,,,
984761,民事法情報センター,40491,10796,False,1,,,,,,,,,,,,,,,,,,,,,,,,
984836,朝鮮史研究会,25296,6838,False,0,,,,,,,,,,,,,,,,,,,,,,,,
985134,コンサートプロモーターズ協会,64263,8867,False,0,16,0,0,1,2,0,6,0,0,1,1,0,0,0,0,0,2,0,2,0,0,1,0,0
986723,日本トップリーグ連携機構,80543,20851,False,1,,,,,,,,,,,,,,,,,,,,,,,,
987749,全国たばこ販売協同組合連合会,49882,9713,False,0,,,,,,,,,,,,,,,,,,,,,,,,
987910,香川プロスポーツクラブ連絡協議会,43285,12381,False,0,,,,,,,,,,,,,,,,,,,,,,,,
988896,The Open Group,31418,9905,False,0,,,,,,,,,,,,,,,,,,,,,,,,
989250,全国高等学校長協会,31594,8191,False,0,,,,,,,,,,,,,,,,,,,,,,,,
989268,全日本中学校長会,21917,5930,False,0,,,,,,,,,,,,,,,,,,,,,,,,
989282,全国連合小学校長会,26396,7179,False,0,,,,,,,,,,,,,,,,,,,,,,,,
989295,全日本私立幼稚園連合会,29490,8858,False,0,,,,,,,,,,,,,,,,,,,,,,,,
989396,全国「精神病」者集団,42922,15646,False,0,,,,,,,,,,,,,,,,,,,,,,,,
990125,全国普通科高等学校長会,26934,7366,False,0,,,,,,,,,,,,,,,,,,,,,,,,
990149,日本缶詰協会,23819,6422,False,0,,,,,,,,,,,,,,,,,,,,,,,,
990368,難民教育基金,23495,6592,False,0,,,,,,,,,,,,,,,,,,,,,,,,
991203,関西・大阪21世紀協会,30904,9147,False,1,,,,,,,,,,,,,,,,,,,,,,,,
992852,日本ハング・パラグライディング連盟,30226,8128,False,1,,,,,,,,,,,,,,,,,,,,,,,,
993086,全国労働組合連絡協議会 (1947-1950),22599,6724,False,0,,,,,,,,,,,,,,,,,,,,,,,,
993254,日本アジア・アフリカ・ラテンアメリカ連帯委員会,64936,12403,False,0,,,,,,,,,,,,,,,,,,,,,,,,
994875,前夜 (NPO),28808,7710,False,0,,,,,,,,,,,,,,,,,,,,,,,,
995050,反差別国際運動,49765,12769,False,1,,,,,,,,,,,,,,,,,,,,,,,,
995125,太平洋美術会,29184,7879,False,0,,,,,,,,,,,,,,,,,,,,,,,,
995895,日本ハンドボール協会,32847,8297,False,1,,,,,,,,,,,,,,,,,,,,,,,,
995942,日本劇団協議会,32291,8286,False,0,,,,,,,,,,,,,,,,,,,,,,,,
996957,日本小型船舶検査機構,39151,9059,False,1,20,0,0,1,1,0,6,0,0,1,1,1,0,0,0,4,2,0,1,1,0,1,0,0
997186,日本自動販売機工業会,29097,7527,False,0,,,,,,,,,,,,,,,,,,,,,,,,
997295,チャイルド・ファンド・ジャパン,31780,10702,False,0,,,,,,,,,,,,,,,,,,,,,,,,
997770,BSデジタル放送推進協会,24338,6734,False,0,,,,,,,,,,,,,,,,,,,,,,,,
998630,岐阜県地方競馬組合,34589,9510,False,0,,,,,,,,,,,,,,,,,,,,,,,,
998848,沖縄県祖国復帰協議会,28159,7815,False,0,,,,,,,,,,,,,,,,,,,,,,,,
998856,ハニー (協同組合),75734,17913,False,1,,,,,,,,,,,,,,,,,,,,,,,,
999494,ボアオ・アジア・フォーラム,51003,14862,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1000607,日本不織布協会,22281,6034,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1000690,日本即席食品工業協会,25802,7151,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1000966,日本建設機械工業会,21688,5760,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1000993,日本産業機械工業会,21747,5828,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1001051,日本農業機械工業会,23724,6334,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1001076,ロンドン数学会,30127,7949,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1002636,徳川黎明会,47981,12100,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1002872,日本私立中学高等学校連合会,26872,8184,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002898,全国盲学校長会,24770,6716,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002904,全国聾学校長会,24790,6716,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002905,全国特別支援学校知的障害教育校長会,28682,7502,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002908,全国特別支援学校肢体不自由教育校長会,28893,7526,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002920,全国特別支援学校病弱教育校長会,28185,7405,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002954,日本機械工業連合会,31993,6975,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1002993,ブルーリボン運動 (北朝鮮拉致問題),57489,12436,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1005050,国際セリ名簿基準委員会,37878,10676,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1005753,日本ラクロス協会,26443,7401,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1006464,大阪大学工業会,34709,8533,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1006472,浜松市文化振興財団,22659,5980,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1006760,修養団,85259,27732,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1007593,オランダ王立野球・ソフトボール協会,23728,6529,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1008740,全国たばこ耕作組合中央会,54162,10727,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1009189,国際光工学会,19982,5902,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1009622,全日本交通安全協会,55131,10893,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1009624,交通安全協会,59056,14196,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1009777,鈴木清順問題共闘会議,29163,10494,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1010661,プラン・ジャパン,45095,16023,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1010839,国土緑化推進機構,29897,8297,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1010861,障害者インターナショナル,24817,7116,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1013360,創造の森 越中座,25491,7249,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1013676,朝鮮学会,24216,6921,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1016660,AIESEC,31073,9198,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1024118,日本情報経営学会,23641,7462,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1024316,日本炭鉱労働組合,61422,21474,False,1,47,1,1,0,0,0,27,0,2,0,0,4,0,0,0,0,2,4,4,1,0,1,0,0
1025245,NTT健康保険組合,68037,13448,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1025943,特定森林地域協議会,22381,6190,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1025985,喫煙科学研究財団,57278,12605,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1027792,SNIA,25930,6777,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1027893,全日本自動車産業労働組合,27418,8294,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1027997,日本女子プロ将棋協会,107915,30380,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1028053,広島平和文化センター,42129,10132,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1028368,韓国挺身隊問題対策協議会,83794,25201,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1028378,日本病理学会,28184,7295,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1028391,宇城広域連合,42507,9290,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1028448,日本真空工業会,24191,6667,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1028576,東京勤労者医療会,51613,14127,False,3,,,,,,,,,,,,,,,,,,,,,,,,
1031710,三河湾伊勢湾海難救助隊,27769,8611,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1039574,日本英文学会,24069,7134,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1041225,美術院,26490,7860,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1041344,大阪銀行協会,29797,7125,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1041581,日本道路建設業協会,25116,6781,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1047340,南洋協会,43889,10464,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1047742,日本国際飢餓対策機構,64731,13669,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1047822,ドイツ自動車連盟,35283,11015,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1048695,日本エルピーガス連合会,24652,7524,False,0,23,0,0,0,0,0,4,2,0,0,1,1,1,0,0,7,2,2,1,1,0,1,0,0
1048970,全国旅館ホテル生活衛生同業組合連合会,27720,8147,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1048973,神奈川県LPガス協会,46156,13867,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1049247,東亜天文学会,38847,12106,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1049294,フリーター全般労働組合,32801,9433,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1050058,明和町町民バス,37222,10428,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1050358,徳川ミュージアム,32116,9689,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1050560,世界水中連盟,28533,8937,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1050830,日本水中スポーツ連盟,37030,8687,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1050847,日本専門店会連盟,39188,10672,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1051926,プロ空手協会,39384,13250,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1053444,日本合唱協会,31272,10495,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1053567,日本LPガス団体協議会,27080,7115,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1054444,日本食肉格付協会,22802,6121,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1055512,ブロードウェイケアース,57478,17168,False,0,21,0,0,0,0,0,11,0,0,0,0,1,0,0,0,5,2,0,1,1,0,0,0,0
1057948,足柄消防組合,45665,10923,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1058314,愛知県競馬組合,53442,15095,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1062177,パチンコチェーンストア協会,50437,13879,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1063280,人形美術協会,44140,14970,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1064008,高崎経済大学後援会,25998,7408,False,0,20,0,0,1,3,0,1,0,0,0,1,0,0,0,0,7,4,0,0,3,0,0,0,0
1065136,電力系統利用協議会,22204,5951,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1065144,日本卸電力取引所,28099,7391,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1065636,全国出版協会,24019,7478,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1066196,日本ホッケー協会,34504,10026,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1066354,全米プロゴルフ協会,34185,8773,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1067116,日本脚本家連盟,26913,7788,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1067517,紅児会,22231,6149,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1068043,大学宇宙工学コンソーシアム,45562,10719,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1068260,烏合会,25647,7609,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1068905,日本マーケティング・リサーチ協会,24041,6542,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1069118,日本ボート協会,29098,7774,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1069140,公立豊岡病院組合,61349,19050,False,3,,,,,,,,,,,,,,,,,,,,,,,,
1069344,映画芸術科学アカデミー,61756,20466,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1070104,日本オンラインゲーム協会,44562,10956,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1070795,エイズ予防財団,27859,7587,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1071172,HomePlug Powerline Alliance,39168,12065,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1072906,日本自転車競技連盟,46606,13481,False,1,,,,,,,,,,,,,,,,,,,,,,,,
1074180,河野談話の白紙撤回を求める市民の会,45592,11715,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1075005,東京商工会議所,29049,8256,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1076035,宇宙友好協会,38084,12420,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1077027,中国経営合理化チェーン,55445,10963,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1077073,歴史事実普及協会,34472,9087,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1080022,日本翻訳協会,22680,6275,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1084935,日本民芸協会,21901,6206,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1085386,台湾同化会,25267,8363,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1085407,日本国際協力センター,21980,7406,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1085798,日本ベンチャー学会,20184,5736,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1085885,英国外国聖書協会,31922,9672,False,0,,,,,,,,,,,,,,,,,,,,,,,,
1085890,スコットランド聖書協会,27062,7391,False,0,,,,,,,,,,,,,,,,,,,,,,,,
