page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,付近の山地名,公園,初登頂年,初登頂者名・登山隊名,別名,動物,名前の謂れ,含有岩石,国,国内位置,大陸地域,大陸地域内位置,属する山系,幅,座標・経度,座標・緯度,延長,所在地,最高峰,植物,構成する山,標高,河川,湖沼,産業,登山隊,登頂者,登頂者の国籍,神霊,種類,観光地,読み
498223,畑峠 (広島県),26910,6917,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499019,鴻巣山,46721,10998,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499216,畦ヶ丸,127544,29149,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499285,権現山 (丹沢 箒沢),34274,8230,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499728,権現山 (丹沢 世附),33089,7856,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500648,茶臼山 (愛知県・長野県),57546,11772,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500666,三国山 (奥秩父),35433,8155,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501510,香春岳,29575,7850,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504222,手柄山,51763,14730,False,1,37,0,3,0,0,2,0,0,0,1,0,0,0,0,0,4,4,0,2,0,0,0,2,0,0,0,0,0,0,0,3,15,1
505268,車山,33016,8969,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505331,三国峠 (東京都・神奈川県・山梨県),41066,8870,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505339,二上山 (奈良県・大阪府),121083,20884,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505499,大真名子山,42087,9733,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505569,鶴子銀山,20656,5645,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506303,飯田山,30063,7365,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507243,飯士山,33192,8840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507811,沼尻鉱山,24600,7230,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509089,増位山 (兵庫県),32831,8452,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509773,烏尾峠,32290,8512,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509793,嘉麻峠,24700,6657,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510821,チンボラソ,42834,11365,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510947,飯豊山地,48480,10211,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511117,至仏山,61724,12551,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511158,広峰山,35189,9052,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512254,鳥井峠,54506,12653,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513059,半原越,31626,8569,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513262,吾妻小富士,36838,9390,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513396,鳥甲山,49936,10433,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513597,磐梯高原,45500,12994,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513834,大丸 (丹沢),38982,8212,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513846,小丸,37312,7790,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513963,吉備高原,37862,10113,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514219,生野峠,25322,7409,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514220,榎峠 (京都府・兵庫県),32934,8465,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514596,笹子峠,45459,11331,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514881,五家原岳,44423,12284,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515366,筑豊炭田,38854,12080,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517602,衡山,75686,11632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517618,恒山,70946,11799,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517637,嵩山,80272,12887,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518594,黒姫山 (糸魚川市),48362,10322,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518597,日の出山,33753,8388,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518681,弁当沢ノ頭,30085,7214,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519249,甘樫丘,36111,9308,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519450,天拝山,35294,10152,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520112,丹沢三峰,33295,7570,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520151,袖平山,47640,9618,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520894,シダンゴ山,32867,7902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520915,木ノ又大日,32310,7370,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522031,中田島砂丘,39705,11844,False,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,1
523004,飯田高原,31998,8160,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523525,宮ヶ瀬越,28869,7131,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526081,休山,41714,10643,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526259,稲佐山,67085,19277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527295,紫金山,67239,10658,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527504,阿武隈高地,99441,25755,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527514,白山 (宗像市),31833,7647,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527550,磯辺山,29691,7205,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527610,革籠石山,35223,7766,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528435,会津高原,37502,10086,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528529,蒜山高原,41784,11346,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528653,雨花台,28637,7807,False,1,39,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,3,0,2,0,0,0,1,0,1,0,0,0,0,0,3,23,2
529552,鎌倉山 (仙台市),31556,8934,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530668,和泉葛城山,100109,20253,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530889,愛宕山 (仙台市),38847,11738,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532569,高安山,60788,10579,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532832,敷香岳,23329,6455,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532845,幌登岳,23706,6470,False,0,14,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,1,0,1
533622,不老山 (神奈川県),44645,8880,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533684,加入道山,39754,8405,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533702,大野山 (神奈川県),36283,8641,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537758,雪倉岳,66903,14679,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537826,白峰三山,33207,8377,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537847,求菩提山,55678,11915,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538091,ムラピ山,75112,21276,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538092,房総丘陵,44781,11947,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538103,一切経山,70301,15321,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538600,フォーゲルスベルク山地,31627,11115,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539338,牛廻越,25732,7284,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539991,牧ノ戸峠,25934,7172,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540895,プレー山,75194,26693,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540987,武当山,86307,13304,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541212,主寝坂峠,50114,12305,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541852,雄勝峠,51475,12482,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542114,護摩壇山,100208,15440,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542923,青沢越,27473,8172,False,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1
543372,将棊頭山,37793,9717,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543396,経ヶ岳 (長野県),66201,12817,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543407,安平路山,59727,12716,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543426,摺古木山,58060,11974,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543430,十部一峠,31069,9343,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543502,南木曽岳,111355,22632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543569,南駒ヶ岳,75563,14566,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543698,堺田越,33375,8865,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544944,ツブカル山,30259,7408,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544998,千穂ヶ峯,30018,8601,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546070,笠山,49806,16380,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548045,布引高原,40219,10970,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548525,那須高原,47691,11527,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548901,治部坂峠,32672,7500,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548910,平谷峠,33941,7711,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548914,宝達山,30998,7432,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549628,箒杉沢ノ頭,37575,8206,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550355,瀞川平,39086,9216,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550404,栗ノ木洞,30700,7323,False,1,23,3,1,0,0,0,0,0,0,1,0,0,0,1,0,4,4,0,3,0,0,0,2,0,0,0,0,0,0,0,2,1,1
550988,針ノ木岳,107622,23139,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551465,将軍山,27135,7739,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552625,オーデンヴァルト,51112,21834,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552972,乗鞍岳 (白馬連峰),37922,8963,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552975,御殿森ノ頭,29814,7291,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553043,白馬連峰,37177,8711,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553046,蓮華岳,114014,22233,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553475,クニュル山地,24036,7104,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553679,太平山 (秋田県),73796,15902,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553900,小牧山,98805,28267,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554104,渋峠,36319,9078,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555017,餓鬼岳,78940,16841,False,1,72,40,2,0,0,0,0,2,1,0,0,0,0,8,0,1,1,0,4,0,2,0,2,0,2,0,0,0,0,0,3,3,1
557172,鳥居峠 (長野県・群馬県),31147,7602,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560159,春日山 (新潟県),32350,7937,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564392,湘南平,35963,11459,False,1,34,0,5,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,7,0,2,10,1,0,0,0,0,0,0,0,1,2,1
565297,戸隠連峰,30003,7403,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565302,高妻山,54475,11499,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565351,八方ヶ原,33458,8722,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565502,塩那丘陵,33710,9308,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565753,矢立峠,72981,19953,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566628,サトプラ山脈,32500,9122,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567416,羽鳥湖高原,28506,7029,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567863,脊振山,79847,17071,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568067,蛤岳,46052,13079,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569423,東鳳翩山,47128,9642,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569673,鈴谷岳,40250,12157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569869,霧降高原,31542,7476,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571180,黄金山 (広島市),52919,13565,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571776,高取山 (兵庫県),35724,9229,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572454,峰山高原,36172,8935,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574169,矢岳高原,31014,8124,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576771,鍋谷峠,34416,9734,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577056,砥峰高原,45168,11647,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578835,槇尾山,63694,14723,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583528,北上山地,66594,15000,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586876,ユトリベルク,30450,8479,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587486,九千部山,50417,9715,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588350,ニェンチェンタンラ山脈,72380,11873,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591097,温見峠,50553,11198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591684,裏白峠,35903,8539,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591698,小野峠,30918,8767,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592184,臍帯動脈,21477,5881,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592632,ガンカー・プンスム,33148,10041,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593524,屏風岩山,32324,7682,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593560,風巻ノ頭,41395,8394,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593635,えびの高原,45767,12362,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594081,鍋嵐,50311,10641,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594104,栂立ノ頭,31837,7511,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595562,入道ヶ岳,68235,16140,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595883,杉ヶ沢高原,32872,8251,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599339,甘木山,32139,8343,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599621,姫次,70951,14277,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602768,ジャンダルム,45640,11643,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603966,高倉山 (伊勢市),32779,9019,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604380,保呂羽山,36622,9722,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604528,栗子峠,57992,13039,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604720,僧ヶ岳,43014,14133,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604729,毛勝三山,64681,15057,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606387,鉢盛山,101208,17852,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607048,クヴァンナダルスフニュークル,26427,6784,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607476,甲子高原,30208,7383,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608443,日の隈山,43827,10939,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610780,パイクスピーク,40472,9627,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612992,八幡山 (福井県),30436,7649,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615611,弓張岳,44502,16085,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616695,烏帽子岳 (佐世保市),33128,11139,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619116,赤名峠,37312,8182,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619807,扇ノ山,153756,30683,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621374,ワスカラン,20717,6122,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621392,遠阪峠,44691,10923,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622079,巻機山,51356,9880,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622099,カリナン鉱山,33044,9018,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622799,呉羽丘陵,69475,20203,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623902,箱根峠,92339,18339,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624266,油坂峠,32900,9000,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624627,城山 (佐伯市西谷),42185,12395,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627511,卯辰山,39826,9443,False,1,47,0,2,0,0,10,0,1,0,2,0,0,0,0,0,4,4,0,2,0,0,0,1,0,1,0,0,0,0,0,1,18,1
628148,蘇武岳,47004,9233,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628436,馬ノ神山,57916,16211,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629100,グレートディヴァイディング山脈,68779,21904,False,1,146,0,45,0,0,6,0,0,0,7,2,3,1,0,1,5,5,3,1,3,0,18,3,19,0,5,0,0,0,0,19,0,0
629578,鳥ヶ乢,26097,8139,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629580,富良野岳,116265,19557,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630509,涌蓋山,68922,13408,False,1,71,46,0,0,0,3,0,1,0,1,0,0,0,0,0,2,2,0,3,0,0,0,2,0,0,0,0,0,0,0,6,1,4
631739,笹ヶ谷鉱山,23093,7166,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632451,大平山 (埼玉県秩父地方),33343,8994,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632934,妙見山 (養父市・香美町),37766,9499,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632942,瀞川山,37201,8808,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633165,鴻之舞鉱山,43746,12506,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634288,聖岳,101971,24423,False,1,99,21,1,1,1,4,6,1,1,0,0,0,0,7,0,5,5,0,7,0,5,11,3,10,1,0,3,2,0,0,3,0,1
634537,金峰山,33831,9204,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635146,エレバス山,40139,11769,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636028,カナディアン・ロッキー,29502,7639,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637560,曽爾高原,32091,8267,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639506,ゲリジム山,37568,8176,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639764,鞍掛峠,37461,10065,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640537,天目山,37969,11485,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640650,黒山 (東京都・埼玉県),37526,8632,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640797,島路山,25323,7624,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641149,神路山,23115,6975,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642297,朝熊山,95729,33192,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644947,トゥングラワ,53534,11732,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648362,ポンポン山 (近畿),77341,14840,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649157,小蓮華山,41474,10015,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652662,分杭峠,38283,9824,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655947,テューリンゲンの森,26993,8742,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656776,ランゲ山地,22778,6815,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657029,道志山塊,38069,9565,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658383,八面山 (大分県),68580,21204,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659853,鷹森山,41912,10705,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660758,乙女峠 (神奈川県・静岡県),54656,11324,False,1,37,13,0,0,0,1,0,2,0,0,0,0,0,1,0,6,6,0,3,0,0,0,2,0,0,0,0,0,0,0,2,0,1
661225,前田山 (高松市),39898,11128,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661768,秦嶺山脈,24468,6707,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662775,金糞岳,92933,18487,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663025,七種山,46175,8913,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663067,笠松山 (兵庫県),29941,7283,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663315,琴平山 (香川県),33038,7877,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664240,フランケンヴァルト,42033,13736,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666475,母智丘,26086,7202,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666691,カルパティア山脈,40239,11035,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667040,霊山 (福島県),36951,9794,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667062,厚樫山,29916,7538,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668377,仙洞寺山,29276,7041,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669352,八千穂高原,26911,7003,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669381,蓼科高原,33337,8021,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670000,朝日山地,45062,9905,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670384,帝釈山脈,47960,9431,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670499,麦草峠,48559,10270,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670542,ぶどう峠,34451,8569,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670544,十石峠,39679,9846,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670705,石榑峠,41442,9961,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670957,宇津峠,29282,7844,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671013,朝霧高原,64797,13078,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671325,安房峠,38371,9830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672124,ひるがの高原,36395,9525,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672682,六十里越,44375,13067,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673220,蒜山,68262,12124,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673524,鳩峰峠,31644,8267,False,1,23,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5,5,0,2,0,0,0,2,2,0,0,0,0,0,0,1,1,1
673526,枝折峠,26889,8211,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674372,信貴山,47795,9471,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674501,七折峠,58549,13926,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674527,鳳来寺山,45739,11179,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674667,四十曲峠,35218,9744,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675040,グランド・ティトン,31303,9911,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
