page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,人口,人口データの年,人口密度,別名,国,国内位置,地名の謂れ,地形,座標・経度,座標・緯度,恒例行事,成立年,所在地,消滅年,種類,観光地,読み,面積
295778,常盤平団地,36699,11089,False,0,,,,,,,,,,,,,,,,,,,
297575,高砂北ランプ,39774,8739,False,1,,,,,,,,,,,,,,,,,,,
298328,旧川口居留地,40312,12388,False,0,,,,,,,,,,,,,,,,,,,
299143,小名浜,59017,14674,False,2,,,,,,,,,,,,,,,,,,,
299898,金剛ニュータウン,28731,8979,False,0,,,,,,,,,,,,,,,,,,,
299963,弘前市仲町,50778,12102,False,0,25,0,0,0,0,0,0,0,0,2,2,0,0,3,0,6,10,1,1
300297,池袋,171120,48843,False,1,,,,,,,,,,,,,,,,,,,
300498,むさし緑園都市,27801,7832,False,0,,,,,,,,,,,,,,,,,,,
300703,伊豆高原,32629,9789,False,0,,,,,,,,,,,,,,,,,,,
301596,中央アルプス市,27824,8918,False,0,,,,,,,,,,,,,,,,,,,
301611,ドックランズ,57774,22262,False,0,,,,,,,,,,,,,,,,,,,
304562,天母,32058,9303,False,1,,,,,,,,,,,,,,,,,,,
304780,サヌール,25524,7849,False,0,,,,,,,,,,,,,,,,,,,
304781,クタ,25102,7269,False,0,,,,,,,,,,,,,,,,,,,
304786,ジンバラン,29019,8588,False,0,,,,,,,,,,,,,,,,,,,
305114,麻帆良学園都市,100041,39338,False,0,,,,,,,,,,,,,,,,,,,
306119,秋穂八十八箇所,25399,7618,False,0,,,,,,,,,,,,,,,,,,,
308122,長浜サイエンスパーク,26123,7769,False,0,,,,,,,,,,,,,,,,,,,
310247,代々木上原,31446,9246,False,0,,,,,,,,,,,,,,,,,,,
311250,大内宿,169528,38840,False,1,,,,,,,,,,,,,,,,,,,
312449,フィレンツェ歴史地区,72530,20074,False,1,73,0,0,0,5,6,0,0,1,0,0,0,1,13,0,7,40,0,0
313067,堀江 (大阪市),77840,27790,False,0,,,,,,,,,,,,,,,,,,,
314220,上高地,84687,23072,False,0,,,,,,,,,,,,,,,,,,,
315436,泉パークタウン,50362,16935,False,0,,,,,,,,,,,,,,,,,,,
315803,ダラムサラ,36297,10251,False,1,,,,,,,,,,,,,,,,,,,
318495,馬車道 (横浜市),64389,17456,False,0,,,,,,,,,,,,,,,,,,,
320199,国際文化公園都市,70556,30500,False,0,,,,,,,,,,,,,,,,,,,
320673,アニマル横町,154064,62917,False,1,,,,,,,,,,,,,,,,,,,
321148,キタ,40247,8564,False,0,,,,,,,,,,,,,,,,,,,
322424,桃花台ニュータウン,175202,68484,False,1,,,,,,,,,,,,,,,,,,,
322839,天文館,80396,28461,False,0,54,0,0,0,2,0,0,1,0,1,1,7,1,13,0,12,15,1,0
323754,茨木サニータウン,27822,8865,False,0,,,,,,,,,,,,,,,,,,,
323756,WTCオープンエアスタジアム,26680,7569,False,0,,,,,,,,,,,,,,,,,,,
324228,二子玉川,83192,23824,False,1,,,,,,,,,,,,,,,,,,,
324245,武蔵小山,39717,12202,False,0,,,,,,,,,,,,,,,,,,,
325361,魚の棚,28450,8486,False,0,,,,,,,,,,,,,,,,,,,
326549,アメリカ村,52793,12597,False,0,,,,,,,,,,,,,,,,,,,
326790,柳谷ジャンクション,39320,8145,False,0,,,,,,,,,,,,,,,,,,,
326896,ロビーナ,23756,6856,False,0,,,,,,,,,,,,,,,,,,,
327090,綱坂,20579,5900,False,0,,,,,,,,,,,,,,,,,,,
327418,ノースシドニー (ニューサウスウェールズ州),22360,5812,False,0,,,,,,,,,,,,,,,,,,,
327836,フォーティテュード・ヴァリー,22266,6417,False,0,,,,,,,,,,,,,,,,,,,
328021,ブリスベン法廷総合地区,25583,6811,False,0,,,,,,,,,,,,,,,,,,,
328804,矢野ニュータウン,55492,11068,False,1,,,,,,,,,,,,,,,,,,,
329961,錦糸町,43575,10990,False,0,13,0,0,0,0,0,0,3,0,0,0,2,0,3,0,1,3,1,0
329990,女子大小路,39055,8949,False,0,,,,,,,,,,,,,,,,,,,
331638,武蔵小杉,82049,24737,False,2,,,,,,,,,,,,,,,,,,,
334140,阪南スカイタウン,33393,9271,False,0,,,,,,,,,,,,,,,,,,,
335951,宮益坂,39198,11903,False,0,,,,,,,,,,,,,,,,,,,
335958,富士見坂,29752,8275,False,0,,,,,,,,,,,,,,,,,,,
336003,金王坂,21938,6322,False,0,,,,,,,,,,,,,,,,,,,
336467,夕やけだんだん,30336,8388,False,0,,,,,,,,,,,,,,,,,,,
336675,ダーリングハーバー,37867,12203,False,0,,,,,,,,,,,,,,,,,,,
340834,ソーホー (ニューヨーク),101555,24756,False,1,,,,,,,,,,,,,,,,,,,
341118,八幡原,18890,5626,False,0,,,,,,,,,,,,,,,,,,,
341181,門司港レトロ,53685,16057,False,0,,,,,,,,,,,,,,,,,,,
343690,ザンスカール,45086,18188,False,0,,,,,,,,,,,,,,,,,,,
344539,サウス・バンク (ロンドン),26339,7148,False,0,,,,,,,,,,,,,,,,,,,
345211,溝口 (川崎市),123052,41463,False,0,,,,,,,,,,,,,,,,,,,
345239,三光坂,22302,6261,False,0,,,,,,,,,,,,,,,,,,,
345769,ビール坂,29693,8423,False,0,,,,,,,,,,,,,,,,,,,
345826,五反田,53346,12922,False,0,,,,,,,,,,,,,,,,,,,
346064,レプコン,22442,6080,False,0,,,,,,,,,,,,,,,,,,,
347381,LOVEARTH,52601,19694,False,0,,,,,,,,,,,,,,,,,,,
347566,品川 (東京都),59539,13776,False,1,,,,,,,,,,,,,,,,,,,
348591,蓬莱,56935,13723,False,0,,,,,,,,,,,,,,,,,,,
349106,土崎港,189006,38372,False,1,,,,,,,,,,,,,,,,,,,
350246,清澄 (江東区),48615,10611,False,1,,,,,,,,,,,,,,,,,,,
350361,天神坂,25202,6925,False,0,,,,,,,,,,,,,,,,,,,
350692,小川パークヒル,28120,7483,False,0,,,,,,,,,,,,,,,,,,,
351032,塩嶺,22093,6085,False,0,,,,,,,,,,,,,,,,,,,
354698,台湾共和国,35543,10343,False,1,,,,,,,,,,,,,,,,,,,
355782,洛南新都市,23914,6651,False,0,,,,,,,,,,,,,,,,,,,
355924,釜利谷ジャンクション,73252,11610,False,0,,,,,,,,,,,,,,,,,,,
358129,門前仲町,40200,8638,False,1,,,,,,,,,,,,,,,,,,,
359093,新宿サザンテラス,39453,11369,False,0,,,,,,,,,,,,,,,,,,,
360801,フォーゴトン・レルム,61225,15659,False,0,,,,,,,,,,,,,,,,,,,
360814,南カメルーン連邦共和国,43091,12384,False,0,,,,,,,,,,,,,,,,,,,
362771,水源の森百選,78845,15179,False,0,,,,,,,,,,,,,,,,,,,
363473,ゴジラアイランド,190703,104219,False,1,,,,,,,,,,,,,,,,,,,
364587,就実の丘,26636,8079,False,0,,,,,,,,,,,,,,,,,,,
365437,本牧,75091,20289,False,0,,,,,,,,,,,,,,,,,,,
365931,カーゾン線,35976,11773,False,0,,,,,,,,,,,,,,,,,,,
366034,人と自然が織りなす日本の風景百選,46623,11855,False,0,,,,,,,,,,,,,,,,,,,
367170,ヨーゼフシュタット,23638,6445,True,0,,,,,,,,,,,,,,,,,,,
368677,若宮カーブ,29762,8168,False,0,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,1,0
369261,ヴェローナ市街,61774,16016,False,1,,,,,,,,,,,,,,,,,,,
370115,天王洲アイル,55262,14895,False,0,,,,,,,,,,,,,,,,,,,
371725,日本三古湯,24347,6940,False,0,,,,,,,,,,,,,,,,,,,
372251,北の嵐山,23432,7111,False,0,12,0,0,0,2,0,0,1,2,0,0,1,1,2,0,2,0,1,0
373436,新百合ヶ丘,32465,9619,False,0,,,,,,,,,,,,,,,,,,,
376918,八幡の藪知らず,37333,12397,False,0,,,,,,,,,,,,,,,,,,,
380348,真美ヶ丘ニュータウン,40948,10771,False,1,,,,,,,,,,,,,,,,,,,
380496,五条坂,29576,8690,False,0,,,,,,,,,,,,,,,,,,,
381546,十条,43914,11481,False,0,,,,,,,,,,,,,,,,,,,
383793,乃木坂,33260,9376,False,0,,,,,,,,,,,,,,,,,,,
383796,番町,45128,13771,False,0,,,,,,,,,,,,,,,,,,,
384826,テミス (衛星),41188,9370,False,0,,,,,,,,,,,,,,,,,,,
387207,海の中道,64362,17541,False,0,,,,,,,,,,,,,,,,,,,
387654,摂津国八十八箇所,60613,19584,False,0,,,,,,,,,,,,,,,,,,,
388095,覚王山,45053,10124,False,0,21,0,0,0,1,0,0,1,0,0,0,0,2,1,0,1,14,1,0
388236,ブレントフォード,24747,6734,False,0,,,,,,,,,,,,,,,,,,,
388251,尾道,286463,75132,False,6,237,0,0,0,7,0,0,5,77,0,0,33,2,30,0,26,56,1,0
388347,ならまち,52580,15809,False,0,,,,,,,,,,,,,,,,,,,
388701,ハーバーシティ蘇我,58060,13760,False,1,,,,,,,,,,,,,,,,,,,
389221,パッポン通り,25228,7171,False,0,,,,,,,,,,,,,,,,,,,
391556,富士見工業団地,25664,6890,False,0,,,,,,,,,,,,,,,,,,,
392917,小阪 (東大阪市),46090,12409,False,1,,,,,,,,,,,,,,,,,,,
392927,意岐部,45672,11397,False,1,,,,,,,,,,,,,,,,,,,
392935,長瀬 (東大阪市),39998,9579,False,1,,,,,,,,,,,,,,,,,,,
392947,弥刀,40577,9778,False,1,23,1,1,0,1,2,0,0,1,0,0,0,1,11,2,1,1,1,0
393024,テクノパーク・なら,34266,9520,False,0,,,,,,,,,,,,,,,,,,,
393237,六麓荘町,48200,18058,False,0,,,,,,,,,,,,,,,,,,,
393576,元町 (神戸市),52738,13370,False,0,,,,,,,,,,,,,,,,,,,
394672,香椎,153428,56582,False,0,,,,,,,,,,,,,,,,,,,
395489,大宮ソニックシティ,87456,19480,False,2,,,,,,,,,,,,,,,,,,,
397649,角筈,32452,9758,False,0,,,,,,,,,,,,,,,,,,,
399033,南海美加の台,44903,11897,False,1,,,,,,,,,,,,,,,,,,,
400047,御室,28263,7883,False,0,,,,,,,,,,,,,,,,,,,
400354,紙屋町・八丁堀,114406,31954,False,1,,,,,,,,,,,,,,,,,,,
401655,大阪駅北地区,100432,31912,False,0,,,,,,,,,,,,,,,,,,,
402785,彩の国中核都市,33860,9325,False,0,,,,,,,,,,,,,,,,,,,
402910,チェリオ (イタリア),61715,13694,False,0,,,,,,,,,,,,,,,,,,,
402986,三条京阪,47162,13323,False,0,,,,,,,,,,,,,,,,,,,
403750,ミクトラン,30283,9996,False,0,,,,,,,,,,,,,,,,,,,
410033,奥浜名湖,25320,6837,False,0,,,,,,,,,,,,,,,,,,,
411157,グローランサ,79176,46237,False,0,,,,,,,,,,,,,,,,,,,
414917,北大路,24559,6809,False,0,,,,,,,,,,,,,,,,,,,
415612,幕張ベイタウン,43300,11076,False,0,,,,,,,,,,,,,,,,,,,
415702,ベルマージュ堺,27631,8226,False,0,8,0,0,0,0,0,0,0,0,0,0,0,1,3,0,2,0,1,1
416366,グリーンライン (キプロス),24358,6878,False,0,,,,,,,,,,,,,,,,,,,
417231,マンネルハイム線,28558,8931,False,0,,,,,,,,,,,,,,,,,,,
418380,伊場,28653,8833,False,0,,,,,,,,,,,,,,,,,,,
418548,高丘 (浜松市),27546,8621,False,0,,,,,,,,,,,,,,,,,,,
418930,みさと団地,39325,11905,False,0,,,,,,,,,,,,,,,,,,,
421756,広丘 (塩尻市),29606,9524,False,0,,,,,,,,,,,,,,,,,,,
421907,首里,87727,24778,False,2,103,1,1,0,14,3,0,0,10,5,5,4,1,14,0,3,39,3,0
423069,奴隷海岸,28940,7901,False,0,,,,,,,,,,,,,,,,,,,
423166,ウエスト・エンド (ロンドン),36464,9145,False,0,,,,,,,,,,,,,,,,,,,
423312,柏崎刈羽地域,22468,6413,False,0,,,,,,,,,,,,,,,,,,,
426211,DASH村,77630,28198,False,0,,,,,,,,,,,,,,,,,,,
426573,西橘通り,22138,6240,False,0,12,0,0,0,5,0,0,0,0,0,0,0,0,4,0,2,0,1,0
427114,盛岡南新都市,43995,12838,False,0,,,,,,,,,,,,,,,,,,,
427959,向島 (伏見区),26792,6790,False,0,,,,,,,,,,,,,,,,,,,
428472,四条河原町,65961,17413,False,0,,,,,,,,,,,,,,,,,,,
432082,引野口,34200,9697,False,0,,,,,,,,,,,,,,,,,,,
432947,インターパーク宇都宮南,58539,20470,False,0,,,,,,,,,,,,,,,,,,,
433569,シュガーヒル (ニューヨーク市),63720,12420,False,1,,,,,,,,,,,,,,,,,,,
434939,福間,28573,7674,False,0,,,,,,,,,,,,,,,,,,,
434955,神興,22385,5882,False,0,,,,,,,,,,,,,,,,,,,
436241,真和志,66824,17121,False,2,54,1,1,1,14,2,0,0,1,4,4,0,0,16,3,1,4,1,1
436965,田代池,60621,10813,False,0,,,,,,,,,,,,,,,,,,,
437751,七条新地,34610,8873,False,0,,,,,,,,,,,,,,,,,,,
439546,小禄,57359,14509,False,2,,,,,,,,,,,,,,,,,,,
443669,山手 (横浜市),59920,14325,False,0,,,,,,,,,,,,,,,,,,,
446098,高宮 (松本市),28922,9205,False,0,,,,,,,,,,,,,,,,,,,
447763,鬼北,19342,5913,False,0,,,,,,,,,,,,,,,,,,,
448778,50度線,68878,12638,False,0,,,,,,,,,,,,,,,,,,,
448795,金森 (守山市),34825,11398,False,0,35,0,0,0,2,0,0,0,5,0,0,0,0,6,0,10,11,1,0
449671,エスカルデス＝エンゴルダニ教区,33953,8131,False,1,,,,,,,,,,,,,,,,,,,
449680,サン・ジュリア・デ・ロリア教区,32254,7904,False,1,,,,,,,,,,,,,,,,,,,
450458,熊野別れ交差点,38400,9890,False,0,,,,,,,,,,,,,,,,,,,
452174,ジュフレ,30281,8767,False,0,,,,,,,,,,,,,,,,,,,
452222,亀山関テクノヒルズ,26534,6788,False,0,,,,,,,,,,,,,,,,,,,
453142,林間都市,28976,8907,False,0,,,,,,,,,,,,,,,,,,,
455161,ピカデリーサーカス,77751,29887,False,0,,,,,,,,,,,,,,,,,,,
455821,柿の木坂,41625,10723,False,0,,,,,,,,,,,,,,,,,,,
455867,三垣,24900,6577,False,0,,,,,,,,,,,,,,,,,,,
456309,南松本 (松本市),24645,7022,False,0,,,,,,,,,,,,,,,,,,,
456314,森林浴の森100選,62972,12907,False,0,,,,,,,,,,,,,,,,,,,
458484,竹ノ塚,51310,12221,False,0,,,,,,,,,,,,,,,,,,,
460733,西新井ヌーヴェル,43047,14421,False,0,17,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,10,1,1
464265,プティア,26124,7145,False,0,,,,,,,,,,,,,,,,,,,
465727,レーパーバーン,29439,10089,False,0,,,,,,,,,,,,,,,,,,,
466244,セッティニャーノ,23872,7442,False,0,,,,,,,,,,,,,,,,,,,
466296,廿里古戦場,25781,7542,False,0,,,,,,,,,,,,,,,,,,,
467741,今津のザゼンソウ群落,33679,8814,False,0,26,0,0,0,1,0,0,0,0,3,3,1,1,4,0,4,8,1,0
468401,甲斐百八霊場,95037,16455,False,1,,,,,,,,,,,,,,,,,,,
468618,太歳,23460,7551,False,0,,,,,,,,,,,,,,,,,,,
471778,武蔵ヶ辻,56603,17392,False,0,,,,,,,,,,,,,,,,,,,
474649,野溝 (松本市),27281,8273,False,0,,,,,,,,,,,,,,,,,,,
475255,平田 (松本市),26087,7688,False,0,,,,,,,,,,,,,,,,,,,
475339,小屋 (松本市),24916,7471,False,0,,,,,,,,,,,,,,,,,,,
477014,波津 (岡垣町),22424,6575,False,0,,,,,,,,,,,,,,,,,,,
480861,内西ジャンクション,31823,7577,False,2,,,,,,,,,,,,,,,,,,,
481691,白神市,28895,8752,False,0,,,,,,,,,,,,,,,,,,,
483092,村井町 (松本市),28624,8186,False,0,,,,,,,,,,,,,,,,,,,
483251,住吉地域自治区,50021,9583,False,2,,,,,,,,,,,,,,,,,,,
483501,芳川地区 (松本市),39741,9313,False,0,,,,,,,,,,,,,,,,,,,
484125,寿 (松本市),45780,16218,False,0,,,,,,,,,,,,,,,,,,,
484296,鵠沼,232645,80339,False,2,,,,,,,,,,,,,,,,,,,
486560,西昌ジャンクション,27857,6955,False,1,,,,,,,,,,,,,,,,,,,
486695,ウォーターフロントパーク,42600,11563,False,0,,,,,,,,,,,,,,,,,,,
486989,日直ジャンクション,27051,6759,False,1,,,,,,,,,,,,,,,,,,,
487047,環日本海,29224,8366,False,0,,,,,,,,,,,,,,,,,,,
490050,奈良きたまち,41088,14466,False,0,,,,,,,,,,,,,,,,,,,
491048,回帰線,59027,11594,False,0,,,,,,,,,,,,,,,,,,,
492963,関屋 (新潟市),82713,18928,False,1,,,,,,,,,,,,,,,,,,,
493096,信州七福神,24104,6321,False,0,,,,,,,,,,,,,,,,,,,
499985,中南海,64749,18976,False,1,,,,,,,,,,,,,,,,,,,
500272,チャリング・クロス,56639,16846,False,1,,,,,,,,,,,,,,,,,,,
503698,深江文化村,32327,8593,False,0,,,,,,,,,,,,,,,,,,,
504637,飾磨,62754,17958,False,1,,,,,,,,,,,,,,,,,,,
505204,網干,60608,15975,False,2,,,,,,,,,,,,,,,,,,,
506266,勝原 (姫路市),39053,9993,False,1,,,,,,,,,,,,,,,,,,,
506797,大津 (姫路市),40250,10980,False,1,,,,,,,,,,,,,,,,,,,
509790,プルーイット・アイゴー,40659,14021,False,0,,,,,,,,,,,,,,,,,,,
512094,伏見宿 (京街道),36599,7922,False,0,,,,,,,,,,,,,,,,,,,
513835,髭茶屋追分,35654,7826,False,0,21,0,0,0,1,0,0,0,1,3,3,0,0,8,0,4,0,1,0
513954,向島ニュータウン,33440,8697,False,0,7,0,0,0,0,0,0,0,1,0,0,0,1,2,0,2,0,1,0
518747,江東六十四屯,79479,17354,False,0,,,,,,,,,,,,,,,,,,,
520653,西宮七園,26813,7669,False,0,,,,,,,,,,,,,,,,,,,
521987,玉川地域,67593,17177,False,1,,,,,,,,,,,,,,,,,,,
522524,桜坂 (那覇市),29569,8512,False,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,1,0
523729,約束の地,49060,13915,False,0,,,,,,,,,,,,,,,,,,,
523743,洛西ニュータウン,80783,21365,False,1,,,,,,,,,,,,,,,,,,,
525042,西門町,58244,12988,False,1,,,,,,,,,,,,,,,,,,,
525417,北大阪ネオポリス,42388,15329,False,0,,,,,,,,,,,,,,,,,,,
528435,会津高原,37502,10086,False,1,,,,,,,,,,,,,,,,,,,
533512,西当別,38204,9691,False,1,,,,,,,,,,,,,,,,,,,
534501,クリスチャニア (コペンハーゲン),72872,14286,False,1,,,,,,,,,,,,,,,,,,,
535448,明野団地,28359,8125,False,0,,,,,,,,,,,,,,,,,,,
538875,南大和ニュータウン,23988,7193,False,0,11,0,0,0,0,0,0,0,0,0,0,0,1,3,0,6,0,1,0
544639,キリング・フィールド,30452,8679,False,0,,,,,,,,,,,,,,,,,,,
547365,東遠,30334,8020,False,0,17,0,0,0,1,0,0,0,3,0,0,1,0,7,0,4,0,1,0
547749,西風新都,77365,19147,False,1,,,,,,,,,,,,,,,,,,,
548779,地球帝国,47076,15836,False,0,,,,,,,,,,,,,,,,,,,
549961,松高,23550,6974,False,0,,,,,,,,,,,,,,,,,,,
550035,河原町妻入商家群,25981,6765,False,0,,,,,,,,,,,,,,,,,,,
551980,バイストン・ウェル,49095,18405,False,0,,,,,,,,,,,,,,,,,,,
553367,市谷,51935,11828,False,0,,,,,,,,,,,,,,,,,,,
555089,松島遊廓,42394,12347,False,0,,,,,,,,,,,,,,,,,,,
556471,成田ニュータウン,57339,21916,False,0,,,,,,,,,,,,,,,,,,,
561161,朱印地・黒印地,27523,7708,False,0,,,,,,,,,,,,,,,,,,,
562244,ベルパーク,39494,11551,False,0,,,,,,,,,,,,,,,,,,,
563795,綾部工業団地,26041,6940,False,0,,,,,,,,,,,,,,,,,,,
563800,綾部市工業団地,24676,6530,False,0,,,,,,,,,,,,,,,,,,,
564108,ひょうごの森百選,47104,15115,False,0,,,,,,,,,,,,,,,,,,,
565471,下浜,140248,22018,False,1,,,,,,,,,,,,,,,,,,,
565640,習志野台団地,24945,6930,False,0,,,,,,,,,,,,,,,,,,,
567012,累ヶ淵,34584,11437,False,0,,,,,,,,,,,,,,,,,,,
567013,たまらん坂,30353,8731,False,0,,,,,,,,,,,,,,,,,,,
568246,東雲キャナルコート,28243,7968,False,0,,,,,,,,,,,,,,,,,,,
569950,池の平 (浜松市),39412,11214,False,0,,,,,,,,,,,,,,,,,,,
573230,ヴィンランド,33589,9704,False,0,,,,,,,,,,,,,,,,,,,
574328,ダイヤモンド地区,56329,12890,False,0,,,,,,,,,,,,,,,,,,,
574929,柳ヶ瀬 (岐阜市),49970,16330,False,0,,,,,,,,,,,,,,,,,,,
575378,近江西国三十三箇所,36200,9890,False,0,,,,,,,,,,,,,,,,,,,
575879,下通,58988,14055,False,0,,,,,,,,,,,,,,,,,,,
577313,軍事境界線 (ベトナム),37330,12149,False,0,,,,,,,,,,,,,,,,,,,
578043,二丁町遊郭,25548,8239,False,0,,,,,,,,,,,,,,,,,,,
579131,三ツ沢,30422,8437,False,0,,,,,,,,,,,,,,,,,,,
580174,プラズマ界,150722,69631,False,0,,,,,,,,,,,,,,,,,,,
580634,ふじと台,27934,8318,False,0,,,,,,,,,,,,,,,,,,,
580662,四箇田団地,39545,8235,False,0,,,,,,,,,,,,,,,,,,,
580973,吉野梅郷,32613,10064,False,0,,,,,,,,,,,,,,,,,,,
581620,前田 (札幌市),60313,14752,False,1,,,,,,,,,,,,,,,,,,,
581655,トリヴェール和泉,49218,14083,False,0,,,,,,,,,,,,,,,,,,,
584990,庄内 (豊中市),49764,14014,False,1,,,,,,,,,,,,,,,,,,,
585232,服部 (豊中市),41890,14524,False,0,,,,,,,,,,,,,,,,,,,
586898,真駒内,44441,12424,False,0,,,,,,,,,,,,,,,,,,,
587523,千賀ノ浦,24590,7352,False,0,,,,,,,,,,,,,,,,,,,
588255,田子の浦,25610,7479,False,0,,,,,,,,,,,,,,,,,,,
589504,篠栗四国八十八箇所,41038,14024,False,0,,,,,,,,,,,,,,,,,,,
590507,島集落,23857,7345,False,0,,,,,,,,,,,,,,,,,,,
592924,吉島 (広島市),82193,24421,False,1,,,,,,,,,,,,,,,,,,,
594985,大浦洞,29144,7350,False,1,,,,,,,,,,,,,,,,,,,
596488,桶狭間,833028,302520,False,1,,,,,,,,,,,,,,,,,,,
596852,大川端リバーシティ21,46616,13149,False,0,,,,,,,,,,,,,,,,,,,
601304,安土市,29322,9966,False,0,,,,,,,,,,,,,,,,,,,
605660,チャールズタウン (ボストン),27992,8333,False,0,,,,,,,,,,,,,,,,,,,
607754,あすみが丘,40145,13433,False,0,,,,,,,,,,,,,,,,,,,
609195,フレンチ・クオーター,38034,12083,False,0,,,,,,,,,,,,,,,,,,,
609832,シャングリラ,31979,9755,False,0,,,,,,,,,,,,,,,,,,,
612136,勿来,58380,14463,False,2,,,,,,,,,,,,,,,,,,,
612234,立川水仙郷,35664,10892,False,0,15,0,0,0,0,0,0,0,0,1,1,0,0,2,0,3,7,1,0
613495,修羅場,29310,10165,False,0,,,,,,,,,,,,,,,,,,,
616460,中央防波堤内側埋立地,36815,10194,False,0,,,,,,,,,,,,,,,,,,,
616866,ラ・デファンス,40582,12125,False,0,,,,,,,,,,,,,,,,,,,
617951,ナポリ歴史地区,59391,15031,False,1,,,,,,,,,,,,,,,,,,,
618055,中央防波堤外側埋立地,38309,10541,False,0,,,,,,,,,,,,,,,,,,,
619342,松本流通業務団地,25586,7020,False,0,,,,,,,,,,,,,,,,,,,
619861,平岸 (札幌市),60584,13840,False,1,,,,,,,,,,,,,,,,,,,
620716,山鼻,43606,11474,False,0,,,,,,,,,,,,,,,,,,,
620908,井口台,96266,17602,False,2,,,,,,,,,,,,,,,,,,,
621339,池袋モンパルナス,34784,10117,False,0,,,,,,,,,,,,,,,,,,,
621402,柳島,29035,8917,True,0,,,,,,,,,,,,,,,,,,,
621800,下大利団地,33346,9144,False,0,,,,,,,,,,,,,,,,,,,
622658,鶴尾,137473,40676,False,1,,,,,,,,,,,,,,,,,,,
623028,三宅坂,59937,13053,False,0,,,,,,,,,,,,,,,,,,,
623603,上天神町交差点,80407,19261,False,0,,,,,,,,,,,,,,,,,,,
623692,長岡ニュータウン,37562,15491,False,0,,,,,,,,,,,,,,,,,,,
624008,角館,77512,21703,False,0,,,,,,,,,,,,,,,,,,,
624849,奈良北団地,38711,14258,False,0,,,,,,,,,,,,,,,,,,,
630278,瀬田交差点,50843,14665,False,0,20,0,0,0,0,0,0,0,0,1,1,0,0,6,0,9,2,1,0
632532,ヘルヘイム,46020,9042,False,0,,,,,,,,,,,,,,,,,,,
635675,太田 (高松市),121902,31898,False,1,,,,,,,,,,,,,,,,,,,
635690,木太,115709,29462,False,1,,,,,,,,,,,,,,,,,,,
637935,西岡 (札幌市),55507,15059,False,1,,,,,,,,,,,,,,,,,,,
640414,善行団地,59191,13352,False,1,,,,,,,,,,,,,,,,,,,
640708,水と緑の健康都市,47220,16493,False,0,,,,,,,,,,,,,,,,,,,
641896,ワンハンドレッドヒルズ,28452,8408,False,0,8,0,0,0,2,0,0,0,0,0,0,0,4,1,0,1,0,0,0
643716,山の田,44254,11768,False,0,,,,,,,,,,,,,,,,,,,
643845,新潟島,84418,24206,False,1,,,,,,,,,,,,,,,,,,,
649503,足守地域,88010,16935,False,2,,,,,,,,,,,,,,,,,,,
653017,上通,64940,16448,False,0,,,,,,,,,,,,,,,,,,,
653307,四条烏丸,54396,13255,False,0,,,,,,,,,,,,,,,,,,,
654039,ギプスランド,24574,7186,False,0,,,,,,,,,,,,,,,,,,,
654713,新港 (神戸市),45672,13060,False,0,,,,,,,,,,,,,,,,,,,
658713,黒壁スクエア,36305,11358,False,0,,,,,,,,,,,,,,,,,,,
659348,狎鴎亭,36703,11197,False,1,,,,,,,,,,,,,,,,,,,
660454,リンシェーピング,41834,11224,False,0,,,,,,,,,,,,,,,,,,,
661119,合羽坂,20860,6120,False,0,,,,,,,,,,,,,,,,,,,
663017,アヴァロン,71707,19719,False,0,,,,,,,,,,,,,,,,,,,
663561,ラクーンシティ,162627,84557,False,1,,,,,,,,,,,,,,,,,,,
664123,徳永交差点,48630,9498,False,1,,,,,,,,,,,,,,,,,,,
665622,長坂 (川崎市),22239,6600,False,0,,,,,,,,,,,,,,,,,,,
665963,田島ヶ原,36696,10483,False,0,,,,,,,,,,,,,,,,,,,
666239,さくら坂 (川崎市),24343,6731,False,0,,,,,,,,,,,,,,,,,,,
669327,草加松原団地,38399,10700,False,0,,,,,,,,,,,,,,,,,,,
669358,武里団地,25902,7741,False,0,,,,,,,,,,,,,,,,,,,
670050,伏見 (名古屋市),70111,11977,False,1,,,,,,,,,,,,,,,,,,,
670053,栄 (名古屋市),150916,29318,False,1,,,,,,,,,,,,,,,,,,,
671355,小倉 (川崎市),49945,12542,False,0,,,,,,,,,,,,,,,,,,,
672128,九龍城,27615,7383,False,2,,,,,,,,,,,,,,,,,,,
673047,コニーアイランド,81256,15435,False,1,64,1,1,0,14,3,0,1,2,3,3,3,3,10,0,6,12,0,2
673653,武蔵の里,28467,8260,False,0,,,,,,,,,,,,,,,,,,,
675860,平泉市,31035,12103,False,0,,,,,,,,,,,,,,,,,,,
676279,河内山本,120047,33328,False,1,,,,,,,,,,,,,,,,,,,
676991,さくらが丘Issac日吉,23994,6586,False,0,,,,,,,,,,,,,,,,,,,
677507,十日市町・土橋,72071,19346,False,1,,,,,,,,,,,,,,,,,,,
679206,ソウル広場,33513,9709,False,1,,,,,,,,,,,,,,,,,,,
682745,西多摩,36985,9591,False,0,,,,,,,,,,,,,,,,,,,
684101,3・6街,27960,9161,False,0,,,,,,,,,,,,,,,,,,,
684145,芝浦アイランド,57814,17686,False,0,,,,,,,,,,,,,,,,,,,
