page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,下部組織,代表者,代表者の地位職業,別名,国・地域,後継組織,成立年,成立時の構成組織,所在地,所属組織,種類,解散年,読み
694418,中和幇,22309,6557,False,0,,,,,,,,,,,,,,
694420,楯の会,390741,114911,False,1,,,,,,,,,,,,,,
694572,桐生市消防本部,46052,10145,False,1,,,,,,,,,,,,,,
694954,矢嶋組,41637,9079,False,0,,,,,,,,,,,,,,
695584,Computer Systems Research Group,24679,7553,False,0,,,,,,,,,,,,,,
696928,極東軍管区,49561,17075,False,0,,,,,,,,,,,,,,
698746,北方領土返還要求運動都道府県民会議,37294,13066,False,0,,,,,,,,,,,,,,
700311,甲賀五十三家,33504,8914,False,0,,,,,,,,,,,,,,
700782,フリーウェイクラブ,72832,27131,False,2,,,,,,,,,,,,,,
703296,阿含宗出版部,21447,6143,False,0,,,,,,,,,,,,,,
705584,トミーとタペンス,60707,14011,False,1,,,,,,,,,,,,,,
706073,勝沼CATV組合,27836,8062,False,0,,,,,,,,,,,,,,
706154,シベリア軍管区,37644,11171,False,0,,,,,,,,,,,,,,
707379,生化学若い研究者の会,20317,5971,False,0,,,,,,,,,,,,,,
707732,ナチス左派,93098,19030,False,0,,,,,,,,,,,,,,
707957,力士会,75567,14563,False,0,11,0,2,5,0,0,0,1,0,0,0,2,0,1
709755,徳川 (お好み焼店),63085,18500,False,2,,,,,,,,,,,,,,
710493,京都大学新聞社,77141,25171,False,0,,,,,,,,,,,,,,
711133,由利十二頭,63620,21443,False,0,,,,,,,,,,,,,,
711156,中国共産主義青年団,37208,10752,False,0,,,,,,,,,,,,,,
711670,橙汁,36259,10160,False,0,5,0,0,0,2,0,0,0,0,0,0,1,0,2
712122,白菊会,20014,5957,False,0,,,,,,,,,,,,,,
712596,動物の倫理的扱いを求める人々の会,267072,79783,False,1,,,,,,,,,,,,,,
713422,Mju:z,62586,15555,False,0,,,,,,,,,,,,,,
713730,ユダヤ・十字軍に対する聖戦のための国際イスラム戦線,60864,12001,False,0,,,,,,,,,,,,,,
714001,ホーランド＝ドジャー＝ホーランド,26359,7677,False,0,,,,,,,,,,,,,,
714306,レニングラード軍管区,45426,13005,False,0,,,,,,,,,,,,,,
714491,東京カリ〜番長,34862,15491,False,0,,,,,,,,,,,,,,
715714,モスクワ軍管区,47514,15757,False,0,,,,,,,,,,,,,,
715718,ディオスクーロイ,114523,13086,False,0,,,,,,,,,,,,,,
716588,パラオ放送局,69228,13761,False,0,,,,,,,,,,,,,,
717181,沿ヴォルガ・ウラル軍管区,40072,11516,False,0,,,,,,,,,,,,,,
718335,ラ・サール会,31186,7945,False,1,,,,,,,,,,,,,,
721151,新マクロス級超長距離移民船団,221736,90393,False,0,,,,,,,,,,,,,,
721281,XIII機関,132500,79261,False,0,,,,,,,,,,,,,,
721453,地獄の火クラブ,23964,7548,False,0,,,,,,,,,,,,,,
723063,グリゴリ,23377,7228,False,0,,,,,,,,,,,,,,
723418,大阪市消防局,143070,44604,False,1,,,,,,,,,,,,,,
723814,ワールド・ハーベスト・ラジオ,37277,11051,False,0,,,,,,,,,,,,,,
723884,スチャラカ冒険隊,66761,21286,False,0,,,,,,,,,,,,,,
724019,北カフカーズ軍管区,50544,15956,False,0,,,,,,,,,,,,,,
725247,堺まつりふとん太鼓連合保存会,22702,6203,False,0,,,,,,,,,,,,,,
726106,擬宝珠家,90740,41548,False,0,,,,,,,,,,,,,,
726145,世界平和アピール七人委員会,39927,14639,False,0,,,,,,,,,,,,,,
726150,日本キリスト教協議会,96793,21454,False,0,,,,,,,,,,,,,,
727405,福岡市消防局,67412,17418,False,1,,,,,,,,,,,,,,
727494,さいたま市消防局,107143,23528,False,1,98,73,0,0,2,0,0,1,9,10,0,2,0,1
728237,ミラージュ騎士団,155766,117055,False,0,,,,,,,,,,,,,,
728626,静岡市消防局,65431,17035,False,1,,,,,,,,,,,,,,
728644,千葉市消防局,74516,19471,False,1,,,,,,,,,,,,,,
728841,全国農協青年組織協議会,24301,6772,False,0,,,,,,,,,,,,,,
730143,京都市消防局,72554,19592,False,1,,,,,,,,,,,,,,
731355,ムハマディヤ,50902,12889,False,0,,,,,,,,,,,,,,
732509,仙台市消防局,107361,21420,False,2,45,34,0,0,2,0,0,3,0,3,0,2,0,1
734034,ウルトラス・ニッポン,59901,17311,False,0,,,,,,,,,,,,,,
735289,東大阪市消防局,45747,10465,False,1,,,,,,,,,,,,,,
735696,学習院桜友会,29412,6804,False,0,,,,,,,,,,,,,,
737044,レムス人,44237,11056,False,0,,,,,,,,,,,,,,
740725,SASUKEオールスターズ,31515,11193,False,0,,,,,,,,,,,,,,
741318,日本青年社,71656,21595,False,1,,,,,,,,,,,,,,
741406,カーデシア人,56715,19924,False,0,,,,,,,,,,,,,,
741440,中野車掌区,27529,7751,False,0,,,,,,,,,,,,,,
741826,紅幇,25119,7668,False,0,,,,,,,,,,,,,,
742368,日本臨床腫瘍研究グループ,22579,6732,False,0,,,,,,,,,,,,,,
743228,創宇社建築会,44084,11639,False,0,18,0,4,0,0,3,6,1,0,0,0,1,2,1
743284,第二管区海上保安本部,46527,11780,False,0,,,,,,,,,,,,,,
743305,第三管区海上保安本部,50731,12690,False,0,,,,,,,,,,,,,,
743592,第五管区海上保安本部,65638,21273,False,0,,,,,,,,,,,,,,
743628,第六管区海上保安本部,40016,9696,False,0,,,,,,,,,,,,,,
743682,第八管区海上保安本部,44967,11478,False,0,,,,,,,,,,,,,,
743700,第十管区海上保安本部,43100,10547,False,0,,,,,,,,,,,,,,
743773,第十一管区海上保安本部,67511,17713,False,0,,,,,,,,,,,,,,
745039,ロイヤル・ヨルダニアン・ファルコンズ,97105,13406,False,1,,,,,,,,,,,,,,
745245,臣道連盟,30103,12075,False,0,,,,,,,,,,,,,,
745259,ベイジョー人,47769,12520,False,0,,,,,,,,,,,,,,
745409,ブリーン人,40600,9621,False,0,,,,,,,,,,,,,,
745413,ボルタ人,42560,9932,False,0,,,,,,,,,,,,,,
745569,バロックワークス,125230,48898,False,0,,,,,,,,,,,,,,
745836,中津川運輸区,27483,7564,False,0,14,0,0,0,7,0,0,1,0,1,2,2,0,1
746201,名古屋運輸区,27775,8922,False,0,,,,,,,,,,,,,,
746255,神領運輸区,28303,7874,False,0,,,,,,,,,,,,,,
746743,大垣運輸区,31328,8816,False,0,,,,,,,,,,,,,,
747165,広島市消防局,78282,17116,False,1,,,,,,,,,,,,,,
747190,神戸市消防局,60763,13051,False,1,,,,,,,,,,,,,,
747400,美濃太田運輸区,35834,9554,False,0,,,,,,,,,,,,,,
747446,香港金融管理局,59927,11733,False,1,,,,,,,,,,,,,,
748060,海軍 (ONE PIECE),295497,136030,False,0,,,,,,,,,,,,,,
749614,飛行第50戦隊,35526,7743,False,1,,,,,,,,,,,,,,
749712,パワプロプロダクション,83081,14357,False,0,,,,,,,,,,,,,,
749723,高山運輸区,32338,8850,False,0,,,,,,,,,,,,,,
749913,伊勢運輸区,29070,8013,False,0,,,,,,,,,,,,,,
750901,ベルリン地下鉄,130093,20625,False,0,,,,,,,,,,,,,,
751297,亀山運輸区,24167,6918,False,0,,,,,,,,,,,,,,
752009,チャンネル5,48257,10694,False,1,,,,,,,,,,,,,,
752236,マギー一門,32750,9952,False,0,,,,,,,,,,,,,,
754649,ファミリーラジオ,30090,8306,False,0,,,,,,,,,,,,,,
755076,ジェットロン,121748,36360,False,0,,,,,,,,,,,,,,
755164,トランスリンク (クイーンズランド州),26714,7856,False,0,,,,,,,,,,,,,,
755620,文明化五部族,26862,7900,False,0,,,,,,,,,,,,,,
756784,BULGE,26465,7221,False,0,,,,,,,,,,,,,,
757823,サンフランシスコ市営鉄道,150733,57280,False,1,,,,,,,,,,,,,,
758806,府中 (暴力団),27082,7324,False,0,,,,,,,,,,,,,,
759368,青空一門,42381,8077,False,0,,,,,,,,,,,,,,
759396,ブント (市民団体),82754,16605,False,0,,,,,,,,,,,,,,
760902,重慶軌道交通,69879,13754,False,1,,,,,,,,,,,,,,
763040,アメリカン・フィルム・インスティチュート,43880,11146,False,0,,,,,,,,,,,,,,
763104,Universitas 21,46044,9355,False,0,,,,,,,,,,,,,,
763536,名古屋市消防局,103207,24143,False,1,,,,,,,,,,,,,,
763757,林一家,23701,6501,False,0,,,,,,,,,,,,,,
764680,ルイス・クラーク探検隊,72666,33686,False,0,,,,,,,,,,,,,,
765301,朝鮮赤十字会,125186,20572,False,0,,,,,,,,,,,,,,
766144,札幌市消防局,98939,29644,False,1,,,,,,,,,,,,,,
767202,横浜市消防局,103481,30888,False,1,,,,,,,,,,,,,,
767203,朝鮮人民軍総参謀部,24547,8402,False,0,,,,,,,,,,,,,,
767213,Photonic Internet Lab.,22858,6423,False,0,,,,,,,,,,,,,,
767219,朝鮮人民警備隊,24206,8316,False,0,,,,,,,,,,,,,,
767232,川崎市消防局,76623,21256,False,1,,,,,,,,,,,,,,
767262,ユーロビジョン・ネットワーク,25391,6679,False,0,,,,,,,,,,,,,,
769527,大山姉妹,32609,7925,False,1,,,,,,,,,,,,,,
770100,フルロ,36578,12812,False,0,,,,,,,,,,,,,,
773186,伯夷・叔斉,26388,9184,False,0,,,,,,,,,,,,,,
773933,新潟市消防局,64645,17097,False,1,,,,,,,,,,,,,,
774575,四病院団体協議会,24493,6749,False,0,,,,,,,,,,,,,,
774962,編集グループSURE,31673,10162,False,0,,,,,,,,,,,,,,
776098,日本福音同盟,128530,22369,False,0,,,,,,,,,,,,,,
778953,東京大学大学院数理科学研究科,60595,12214,False,0,,,,,,,,,,,,,,
780896,八王子総合鉄道部,30983,10025,False,0,,,,,,,,,,,,,,
781791,Blueberry & Yogurt,27462,7632,False,1,,,,,,,,,,,,,,
783226,特殊刑事課,101428,46372,False,0,,,,,,,,,,,,,,
784169,在日本朝鮮人科学技術協会,41733,11440,False,0,,,,,,,,,,,,,,
787778,NAMBLA,24526,6997,False,0,,,,,,,,,,,,,,
788892,チャンネル4,49261,11096,False,1,,,,,,,,,,,,,,
789997,動物解放戦線,47932,16633,False,1,,,,,,,,,,,,,,
790279,ENATURE.NET,23901,6712,False,0,,,,,,,,,,,,,,
791565,聖霊奉侍布教修道女会,28402,7342,False,0,,,,,,,,,,,,,,
792384,ARCトルーパー,57739,12600,False,0,,,,,,,,,,,,,,
795818,シャドルー,113689,48346,False,0,,,,,,,,,,,,,,
796891,MARTIJN,24187,7521,False,0,12,0,0,0,2,1,0,1,1,0,4,2,0,1
799081,ネット社会と子どもたち協議会,29260,7860,False,0,,,,,,,,,,,,,,
800333,撫順の奇蹟を受け継ぐ会,25514,7347,False,0,,,,,,,,,,,,,,
800337,福岡高等裁判所宮崎支部,50246,8457,False,1,,,,,,,,,,,,,,
800355,仙台高等裁判所秋田支部,52088,8930,False,1,,,,,,,,,,,,,,
804081,西党,37812,10736,False,0,,,,,,,,,,,,,,
805767,アメリカ洞窟学会ケイブダイビング部門,28756,8446,False,0,,,,,,,,,,,,,,
808796,NIGORO,31089,10392,False,1,21,0,4,1,0,1,0,2,5,1,5,1,0,1
809142,アタカパ,26041,7977,False,0,,,,,,,,,,,,,,
809767,東京警備司令部,33954,9638,False,1,,,,,,,,,,,,,,
809838,東京防禦総督部,31281,8759,False,1,,,,,,,,,,,,,,
810494,サンフランシスコ・ベイエリア大学間連携ネットワーク,38054,10801,False,0,,,,,,,,,,,,,,
810723,林本源,30234,8906,False,1,,,,,,,,,,,,,,
811587,ALS会,22880,6639,False,0,,,,,,,,,,,,,,
812203,ホーチミン地下鉄,57748,12958,False,1,,,,,,,,,,,,,,
813193,典礼秘跡省,29028,10744,False,0,,,,,,,,,,,,,,
813650,武蔵野文化協会,27770,7941,False,1,,,,,,,,,,,,,,
815820,m&k,23226,6602,False,0,,,,,,,,,,,,,,
816051,鬼兵隊,75095,37069,False,0,,,,,,,,,,,,,,
816079,いまり&さよか,41142,12842,False,1,,,,,,,,,,,,,,
816304,マキ (抵抗運動),29358,10192,False,0,,,,,,,,,,,,,,
816928,全国地域婦人団体連絡協議会,24395,6739,False,0,,,,,,,,,,,,,,
817138,ナーシ,36872,11757,False,0,,,,,,,,,,,,,,
817387,黒い未亡人,23211,6535,False,0,,,,,,,,,,,,,,
819444,WCBS-TV,59507,22805,False,0,,,,,,,,,,,,,,
820031,ザ・ビートルズ・クラブ,24275,7540,False,0,,,,,,,,,,,,,,
821749,関西よつ葉連絡会,25247,7083,False,0,,,,,,,,,,,,,,
823307,ハレー・ストリング・クァルテット,27882,7276,False,0,,,,,,,,,,,,,,
823372,アーキグラム,55724,13315,False,1,17,0,0,0,1,2,0,3,0,2,0,5,4,0
824180,Falcom Sound Team jdk,25508,7422,False,0,,,,,,,,,,,,,,
825211,福岡入国管理局那覇支局,26995,7293,False,1,,,,,,,,,,,,,,
826598,自由アチェ運動,28019,8234,False,1,,,,,,,,,,,,,,
826867,イラク・イスラム軍,69982,15330,False,0,,,,,,,,,,,,,,
828417,クラフト・エヴィング商會,30389,10757,False,0,,,,,,,,,,,,,,
828994,イスラエル情報コミュニティー,52064,15116,False,0,,,,,,,,,,,,,,
829079,民主主義擁護連絡協議会,41883,16323,False,0,,,,,,,,,,,,,,
829614,イラクの聖戦アル＝カーイダ組織,66994,14847,False,1,,,,,,,,,,,,,,
832900,プリファード・ホテル・グループ,27079,7082,False,0,,,,,,,,,,,,,,
833646,東近江ケーブルネットワーク,54527,13135,False,1,,,,,,,,,,,,,,
833722,メトロ (アムステルダム),70173,26451,False,1,,,,,,,,,,,,,,
834470,アマルガム (フルメタル・パニック!),49543,15135,False,0,,,,,,,,,,,,,,
834673,毛狩り隊,88161,47243,False,0,,,,,,,,,,,,,,
835241,四国森林管理局,25424,6774,False,1,,,,,,,,,,,,,,
835666,ジェンナ兄弟,27148,9891,False,0,,,,,,,,,,,,,,
835737,近畿中国森林管理局,32277,7546,False,1,,,,,,,,,,,,,,
836431,大阪入国管理局神戸支局,31895,10124,False,1,,,,,,,,,,,,,,
836437,東京入国管理局横浜支局,30681,9437,False,1,,,,,,,,,,,,,,
836497,東京入国管理局成田空港支局,24555,6930,False,1,,,,,,,,,,,,,,
836501,名古屋入国管理局中部空港支局,26491,7326,False,1,17,7,0,2,0,0,0,0,0,2,3,2,0,1
836504,大阪入国管理局関西空港支局,26586,7453,False,1,,,,,,,,,,,,,,
836851,フォーカス・オン・ザ・ファミリー,38898,8200,False,0,,,,,,,,,,,,,,
836969,公安機動捜査隊,29671,9798,False,0,,,,,,,,,,,,,,
838445,長崎市消防局,83824,21985,False,2,,,,,,,,,,,,,,
838517,金沢市消防局,49711,12837,False,1,,,,,,,,,,,,,,
839785,市川市消防局,51707,12937,False,1,,,,,,,,,,,,,,
839795,船橋市消防局,42899,8993,False,1,,,,,,,,,,,,,,
839816,福井市消防局,43018,9674,False,1,,,,,,,,,,,,,,
840889,ウェスタンアプローチ管区,27725,9578,False,0,,,,,,,,,,,,,,
840896,ラシュカレトイバ,67664,15743,False,0,,,,,,,,,,,,,,
843437,熊本市消防局,64905,16378,False,1,,,,,,,,,,,,,,
843454,大分市消防局,45295,11046,False,1,,,,,,,,,,,,,,
843471,宮崎市消防局,44732,10598,False,1,,,,,,,,,,,,,,
843494,鹿児島市消防局,46315,10231,False,1,,,,,,,,,,,,,,
843841,彩の国大学コンソーシアム,31239,7480,False,0,,,,,,,,,,,,,,
844533,スカイチーム・カーゴ,37354,8808,False,1,,,,,,,,,,,,,,
845563,地球解放戦線,28069,7738,False,0,,,,,,,,,,,,,,
845873,済公会,25256,7376,False,0,,,,,,,,,,,,,,
845878,田原市コミュニティバス,45484,13167,False,0,,,,,,,,,,,,,,
845920,ソ連軍参謀本部,31582,9570,False,0,,,,,,,,,,,,,,
846496,真選組,158138,95115,False,0,,,,,,,,,,,,,,
848529,CFL USA,41659,8798,False,0,,,,,,,,,,,,,,
848555,エクスパンション・シックス,21596,5768,False,0,,,,,,,,,,,,,,
849515,URAWA BOYS,45825,14326,False,0,,,,,,,,,,,,,,
850219,悪魔超人,76441,24846,False,0,,,,,,,,,,,,,,
850401,イタリア宇宙機関,51303,9231,False,0,,,,,,,,,,,,,,
850454,残虐超人,61272,14514,False,0,,,,,,,,,,,,,,
850458,登別山岳会,25012,7173,False,0,,,,,,,,,,,,,,
850471,富山市消防局,51528,14291,False,1,,,,,,,,,,,,,,
850873,ハジケ組,35531,10395,False,0,,,,,,,,,,,,,,
851163,ロック・クライミング・クラブ,24544,6955,False,0,,,,,,,,,,,,,,
851190,第2次RCC,26753,8701,False,0,,,,,,,,,,,,,,
851615,奈良市消防局,46593,9682,False,1,,,,,,,,,,,,,,
851633,和歌山市消防局,40066,8211,False,1,,,,,,,,,,,,,,
851651,岡山市消防局,60461,14271,False,1,,,,,,,,,,,,,,
851659,徳島市消防局,39722,7954,False,1,,,,,,,,,,,,,,
851670,高知市消防局,46532,10435,False,1,,,,,,,,,,,,,,
851700,高松市消防局,51422,12147,False,1,,,,,,,,,,,,,,
851715,松山市消防局,46096,9663,False,1,,,,,,,,,,,,,,
851866,アンリ兄弟,25015,7000,False,0,,,,,,,,,,,,,,
852235,裏マルハーゲ帝国,43802,15784,False,0,,,,,,,,,,,,,,
852499,大津市消防局,50125,12222,False,1,35,26,0,0,1,0,0,2,0,2,1,2,0,1
854614,教育科学研究会,22949,6073,False,0,,,,,,,,,,,,,,
855945,オレンブルク・ムスリム宗務局,34248,9127,False,0,,,,,,,,,,,,,,
857229,中央ムスリム宗務局,28715,8194,False,0,,,,,,,,,,,,,,
857918,ガールガイドフィジー連盟,24498,6645,False,0,,,,,,,,,,,,,,
857944,ガールガイドスリランカ連盟,24767,6551,False,0,,,,,,,,,,,,,,
862382,小泉組 (請負業),37580,10543,False,0,8,0,0,0,0,0,0,0,0,3,0,4,0,1
862424,IN.FIGHT,91815,23831,False,0,,,,,,,,,,,,,,
862789,日本騎手クラブ,35124,9885,False,1,,,,,,,,,,,,,,
863903,Active Planets,51726,13154,False,0,,,,,,,,,,,,,,
864055,メイツ星人,70157,15707,False,0,,,,,,,,,,,,,,
864147,ラーマクリシュナ僧院,79794,14441,False,0,,,,,,,,,,,,,,
864458,完璧超人,83838,28356,False,0,,,,,,,,,,,,,,
864483,南斗五車星,81507,32880,False,0,,,,,,,,,,,,,,
866104,在日朝鮮統一民主戦線,23483,6803,False,0,,,,,,,,,,,,,,
869763,ブロンテ姉妹,46927,14688,False,0,,,,,,,,,,,,,,
869844,トラフィック戦隊アンゼンジャー,27959,9196,False,0,,,,,,,,,,,,,,
871382,ブラフモ・サマージ,107759,13752,False,0,6,0,0,0,3,1,0,1,0,0,0,1,0,0
872044,加島屋 (豪商),30309,8747,False,0,,,,,,,,,,,,,,
872465,加古川グリーンシティ防災会,58693,21479,False,0,,,,,,,,,,,,,,
874297,ロイヤルナイツ (デジタルモンスター),75297,19524,False,0,,,,,,,,,,,,,,
874495,ヒッポファミリークラブ,26966,9242,False,0,,,,,,,,,,,,,,
874695,南大阪地域大学コンソーシアム,39184,9384,False,0,,,,,,,,,,,,,,
876143,エリトリア解放戦線人民解放軍,33246,9112,False,0,,,,,,,,,,,,,,
876654,新日本スポーツ連盟,39787,13163,False,1,,,,,,,,,,,,,,
878322,東京大学運動会応援部,55404,10606,False,0,19,9,0,0,2,0,0,2,0,0,2,3,0,1
878979,象設計集団,65815,13574,False,1,,,,,,,,,,,,,,
879310,ドクタケ忍者隊,78988,38926,False,0,,,,,,,,,,,,,,
879349,長野市消防局,54791,13828,False,1,,,,,,,,,,,,,,
879779,USAバスケットボール,57284,10796,False,0,,,,,,,,,,,,,,
879983,咲耶会,23746,7145,False,0,6,0,1,1,0,0,0,0,0,1,0,2,0,1
881918,日本裁判官ネットワーク,23307,7095,False,0,,,,,,,,,,,,,,
882216,白水会,34964,12712,False,0,,,,,,,,,,,,,,
887615,かすかべ防衛隊,134445,58397,False,0,,,,,,,,,,,,,,
887867,寄居宗家,22584,6357,False,0,,,,,,,,,,,,,,
888367,ダーヴィシュ船団,28142,7855,False,0,,,,,,,,,,,,,,
889849,日本アミューズメント産業協会,30541,8069,False,0,,,,,,,,,,,,,,
891275,アンドリア人,49577,12910,False,0,,,,,,,,,,,,,,
893832,シックス・フラッグス・オーバー・テキサス,46143,12766,False,0,,,,,,,,,,,,,,
893833,グラスゴー派,21686,6741,False,0,,,,,,,,,,,,,,
894154,後藤組,50622,12979,False,0,60,28,2,7,0,0,4,0,0,1,9,6,2,1
894392,世界平和教授アカデミー,55188,13353,False,0,,,,,,,,,,,,,,
896855,親和会 (住吉一家),36000,10196,False,0,,,,,,,,,,,,,,
897118,日本伝道隊,107325,18119,False,0,,,,,,,,,,,,,,
898248,在日朝鮮民主青年同盟,24805,7518,False,0,,,,,,,,,,,,,,
898441,中西組,38833,8973,False,1,,,,,,,,,,,,,,
898485,幸平一家,29964,9489,False,1,,,,,,,,,,,,,,
898523,相模原市消防局,64368,16509,False,1,,,,,,,,,,,,,,
899393,梅田大学院コンソーシアム,30615,7724,False,0,,,,,,,,,,,,,,
900218,サイモン・ウィーゼンタール・センター,53218,13023,False,1,,,,,,,,,,,,,,
900880,横須賀市消防局,56904,14850,False,1,,,,,,,,,,,,,,
901522,札幌市警察部,20789,5676,False,0,,,,,,,,,,,,,,
902095,tearbridge production,65874,14939,False,0,12,8,0,0,0,0,0,0,0,0,1,2,0,1
902120,学都仙台コンソーシアム,83481,14204,False,1,,,,,,,,,,,,,,
902580,日本マイコンクラブ,32215,8310,False,0,15,0,2,3,0,2,3,3,0,0,0,1,0,1
902856,ネオ・ダダイズム・オルガナイザーズ,33383,10349,False,0,,,,,,,,,,,,,,
903117,ストップ・ハンティンドン・アニマル・クルエルティ,81375,22504,False,0,,,,,,,,,,,,,,
903391,加茂田組,22967,6379,False,0,,,,,,,,,,,,,,
905513,両備タクシー,30201,8091,False,1,,,,,,,,,,,,,,
905678,九州派,28936,8477,False,0,,,,,,,,,,,,,,
906146,ユダヤ人反ファシスト委員会,25900,7506,False,0,,,,,,,,,,,,,,
906343,日本福音自由教会協議会,27561,7554,False,0,,,,,,,,,,,,,,
906457,国際公務労連,28945,7887,False,1,,,,,,,,,,,,,,
908217,桐生操,31341,11123,False,0,,,,,,,,,,,,,,
908273,横浜バンド,123916,19840,False,0,,,,,,,,,,,,,,
908876,熊本バンド,175914,33523,False,0,,,,,,,,,,,,,,
909368,ジョニー一族,45747,14000,False,0,,,,,,,,,,,,,,
909394,航空教育集団,91559,21578,False,1,,,,,,,,,,,,,,
910060,あまみエフエム,67257,16146,False,1,,,,,,,,,,,,,,
910820,航空開発実験集団,62220,13346,False,1,,,,,,,,,,,,,,
910903,教育航空集団,67045,18252,False,1,,,,,,,,,,,,,,
911399,川口市コミュニティバス,58656,19464,False,0,,,,,,,,,,,,,,
911895,いちごはうす,29673,9877,False,0,,,,,,,,,,,,,,
914849,東名阪ネット6,118633,37387,False,0,,,,,,,,,,,,,,
915678,萬屋,23457,6513,False,0,,,,,,,,,,,,,,
916774,M&M,29066,7970,False,0,,,,,,,,,,,,,,
917248,Save the 下北沢,25136,8058,False,0,,,,,,,,,,,,,,
917457,全国市民オンブズマン連絡会議,32314,10573,False,1,,,,,,,,,,,,,,
918621,Internet Research Task Force,20255,6147,False,0,,,,,,,,,,,,,,
918627,Internet Engineering Steering Group,23766,6994,False,0,,,,,,,,,,,,,,
919334,マーダー・インク,44136,13192,False,0,,,,,,,,,,,,,,
919525,日本ボランティア会,40610,11499,False,0,,,,,,,,,,,,,,
919929,日本共産青年同盟,65188,14053,False,0,,,,,,,,,,,,,,
920333,ゲルショッカー,579938,118665,False,0,,,,,,,,,,,,,,
920929,小林会,25055,6835,False,0,,,,,,,,,,,,,,
921742,オメガフォース,64849,11471,False,0,,,,,,,,,,,,,,
921952,イスラエル放送局,28111,7763,False,2,,,,,,,,,,,,,,
922139,歓喜力行団,69658,15102,False,0,,,,,,,,,,,,,,
923172,樺太鉄道局,73815,24350,False,0,,,,,,,,,,,,,,
923229,鉄道公安,47528,14489,False,0,,,,,,,,,,,,,,
925411,平成維新の会,30757,9789,False,0,,,,,,,,,,,,,,
925766,アメリカ国家安全保障アーカイブ,27958,8148,False,0,,,,,,,,,,,,,,
925819,佐野市消防本部,43607,10503,False,1,19,7,0,0,0,0,0,2,4,3,0,2,0,1
925826,足利市消防本部,43069,9055,False,1,,,,,,,,,,,,,,
926095,シトー会,41554,10828,False,0,,,,,,,,,,,,,,
926114,クリュニー会,35920,10952,False,0,,,,,,,,,,,,,,
926823,拳法道志会,20751,6676,False,0,,,,,,,,,,,,,,
927606,平井一家,40666,8266,False,1,,,,,,,,,,,,,,
929252,フィランソロピー (架空の組織),46715,10627,False,0,,,,,,,,,,,,,,
929503,シカゴ大学出版局,26684,7402,False,1,,,,,,,,,,,,,,
929825,怪兵隊,26016,7526,False,0,,,,,,,,,,,,,,
931836,三条仏所,26297,7093,False,0,,,,,,,,,,,,,,
932217,神輿ロッカーズ,24688,6653,False,0,,,,,,,,,,,,,,
932228,ルイーナ,124413,42169,False,6,,,,,,,,,,,,,,
932266,リ・テクノロジスト,156922,63305,False,8,,,,,,,,,,,,,,
932954,孔雀会,27736,7554,False,0,,,,,,,,,,,,,,
934783,札幌市教育委員会,36508,7994,False,1,,,,,,,,,,,,,,
935785,全日本シティホテル連盟,24033,6523,False,1,,,,,,,,,,,,,,
936456,欧州・大西洋パートナーシップ理事会,35657,8877,False,0,,,,,,,,,,,,,,
936895,仙台市教育委員会,41008,9792,False,1,,,,,,,,,,,,,,
936905,さいたま市教育委員会,42412,9777,False,1,,,,,,,,,,,,,,
936913,千葉市教育委員会,35658,8041,False,1,,,,,,,,,,,,,,
936922,横浜市教育委員会,52370,12743,False,1,,,,,,,,,,,,,,
936930,川崎市教育委員会,35602,7911,False,1,19,4,2,2,0,0,0,0,0,5,2,3,0,1
936935,静岡市教育委員会,38694,8339,False,1,,,,,,,,,,,,,,
937064,名古屋市教育委員会,45140,9110,False,1,,,,,,,,,,,,,,
937073,京都市教育委員会,41634,10590,False,1,,,,,,,,,,,,,,
937104,神戸市教育委員会,38324,8826,False,1,,,,,,,,,,,,,,
937118,広島市教育委員会,35480,7946,False,1,,,,,,,,,,,,,,
937522,福岡市教育委員会,37306,8844,False,1,,,,,,,,,,,,,,
937714,森川組,25557,7233,False,0,,,,,,,,,,,,,,
938640,日本古典SF研究会,29015,7444,False,0,,,,,,,,,,,,,,
938814,TEAM (宣教団体),27691,7837,False,0,,,,,,,,,,,,,,
939665,松江バンド,102354,16869,False,0,,,,,,,,,,,,,,
940782,ケーブルネットワークかみなか,29613,8947,False,0,,,,,,,,,,,,,,
942010,フューリー (バンプレストオリジナル),234719,126404,False,12,,,,,,,,,,,,,,
942111,江端兄弟,47061,11787,False,0,,,,,,,,,,,,,,
942123,修羅 (バンプレストオリジナル),150798,55398,False,14,,,,,,,,,,,,,,
942759,四龍 (架空の団体),37068,16450,False,0,,,,,,,,,,,,,,
945422,小牧市国際交流協会,20234,5639,False,0,,,,,,,,,,,,,,
945552,関東國粹会,21663,6389,False,0,,,,,,,,,,,,,,
945697,第13飛行教育団,69167,15983,False,1,,,,,,,,,,,,,,
945979,老壮会,33012,7844,False,0,,,,,,,,,,,,,,
946658,第12飛行教育団,68220,15445,False,1,,,,,,,,,,,,,,
947013,神戸運輸監理部,67250,14518,False,1,,,,,,,,,,,,,,
948344,不倒会,27131,7638,False,0,,,,,,,,,,,,,,
948927,仁義会,24837,7288,False,0,,,,,,,,,,,,,,
949669,八王子運輸区,27928,7768,False,0,,,,,,,,,,,,,,
951222,共産主義者同盟蜂起派,47248,10327,False,0,,,,,,,,,,,,,,
955029,イエスの兄弟,31401,10481,False,0,,,,,,,,,,,,,,
