page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,コーポレートスローガン,主要株主,事業内容,代表者,別名,創業国,創業地,創業時の事業,創業者,取扱商品,商品名,売上高データの年,売上高（単体）,売上高（連結）,売上高（連結）データの年,子会社・合弁会社,従業員数（単体）,従業員数（単体）データの年,従業員数（連結）,従業員数（連結）データの年,本拠地,本拠地国,業界,業界内地位・規模,正式名称,社名使用開始年,種類,設立年,読み,買収・合併した会社,資本金,資本金データの年,起源,過去の社名
135848,AP通信,66684,17685,False,1,25,0,0,3,2,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,3,2,1,3,2,1,0,2,1,0,0,0,0,1
135872,ノリタケカンパニーリミテド,53155,14562,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135928,ツポレフ,88199,19071,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135959,ルフトハンザドイツ航空,314468,71534,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136023,ホッピービバレッジ,33679,9068,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136286,エアバス・グループ,177125,33030,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136296,エアバス・ヘリコプターズ,64084,17397,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136359,エスエムイーレコーズ,85223,23532,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136363,アイランド・レコード,60863,15818,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136379,トヨタテクノクラフト,70490,21011,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136413,東洋経済日報,37433,9277,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136432,北海道エアシステム,136908,33869,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136561,avex globe,49503,10302,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136653,東急管財,25519,7546,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136663,Claria,22708,6668,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136741,和光プロダクション,25241,6718,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136754,ワコープロ,30433,8846,False,0,22,0,0,4,1,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,2,0,0,0,0,0,3
136759,なみはや銀行,30577,9491,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136804,住友不動産,97883,22777,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136815,阿寒バス,110664,34613,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137049,山野楽器,55809,12874,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137077,クラリオン,85193,20559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137205,avex ideak,38226,8986,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137215,大國酒造,26321,7050,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137224,南海りんかんバス,108426,32257,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137279,T&E SOFT,77860,24138,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137376,フォントワークス,55524,12914,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137443,カンタス航空,139907,38608,False,1,37,0,3,0,2,2,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,3,0,3,2,1,0,3,1,1,0,0,0,8
137444,エスパルスドリームフェリー,52473,15394,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137473,佐原信用金庫,30913,7903,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137542,三和酒類,51654,14425,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137546,二階堂酒造,40762,10241,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137549,ダイハツ九州,39396,10857,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137550,よしもとミュージックエンタテインメント,120528,28598,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137613,西日本旅客鉄道京都支社,47061,11540,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137629,武田薬品工業,365080,151651,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137640,ARTIMAGE,62591,20071,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137641,田苑酒造,33020,8892,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137648,濱田酒造,42573,11201,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137687,LETクノヴィツェ,32311,9887,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137752,日本アニメーション,178275,37772,False,1,58,0,1,2,2,0,0,0,2,4,16,5,0,0,0,0,10,0,0,0,0,2,1,1,0,4,2,1,2,1,0,1,0,1,0
137796,タイタン (芸能プロダクション),59441,14681,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137848,奈良電気鉄道,203225,75849,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137849,天理軽便鉄道,35688,12822,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137888,戸田運送船,42420,12997,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137915,J:COM せたまち,83335,13753,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138030,ブッダ・エアー,34162,8623,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138262,太平洋炭礦,60726,18484,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138490,オリエンタル (食品メーカー),60913,21780,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138566,セガ・ロジスティクスサービス,57806,13669,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138687,尼崎信用金庫,40268,11169,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138715,ATR (航空機メーカー),44524,12584,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138777,大広,47484,11568,False,1,37,0,6,3,1,0,0,0,0,0,4,0,1,1,0,0,0,1,1,0,0,3,2,1,0,3,1,1,2,1,2,1,0,0,2
138779,ジオス (自転車フレームメーカー),35259,9261,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138801,メリダ・インダストリー,36196,11233,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138802,マックスバリュ東北,135867,40818,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138812,中国東方航空,144732,29389,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138835,エバー航空,141215,32876,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138851,ハワイアン航空,127847,29088,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138855,アビッド・テクノロジー,40977,14033,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138888,富士通ゼネラル,84896,22343,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139056,ロイター,146413,33999,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139145,日本エフェクトセンター,39419,9498,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139152,WETAデジタル,64277,17330,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139172,スタジオ・ライブ,80891,21020,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139226,リバーサイドミュージック,24529,6666,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139246,京都交通 (亀岡),38206,12029,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139248,ドリーミュージック,95711,26905,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139425,東亞合成,70807,17721,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139447,丸善雄松堂,63986,19744,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139458,テクノマックス,163085,44335,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139571,宇高国道フェリー,102715,39335,False,1,23,0,0,3,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,0,2,1,1,1,1,1,1,0,0,0
139716,白組,132153,27220,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139750,エール出版社,33480,9757,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139768,日本ヒューレット・パッカード,53545,17198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139847,岡村製作所,53067,16334,False,1,109,1,7,5,1,1,0,1,1,1,39,16,1,1,1,1,7,1,1,1,1,4,1,1,2,3,3,1,3,1,0,1,1,0,0
139848,三菱ふそうバス製造,63831,17208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139890,旭硝子,87177,22129,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139946,Motor/lieZ,28466,7117,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139988,名古屋観光日急,39950,14410,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140000,長島信用金庫,25313,6713,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140020,いすゞバス製造,61939,19895,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140088,東京海上日動火災保険,128702,31942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140132,小田急グループマテリアルズ,55097,10305,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140137,小田急ビルサービス,68631,13685,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140141,東海自動車,143355,44272,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140228,インプレス,45871,15997,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140292,フェアチャイルド・ドルニエ,31476,8584,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140337,Meネット証券,25371,7067,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140560,三愛石油,56141,12489,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140594,ケッケコーポレーション,72396,13266,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140601,山之内製薬,27508,7364,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140617,ベトナム航空,117412,25672,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140621,シチズン時計,62444,18941,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140652,湯川酒造店,26444,6962,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140656,グレイト (企業),24905,7246,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140668,ひよ子,60640,19684,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140782,藤沢薬品工業,46761,13108,False,0,65,0,0,6,0,3,0,1,0,2,14,25,0,0,0,0,2,0,0,0,0,2,1,0,0,2,1,0,1,1,0,0,0,2,2
140839,ぼてぢゅう,30869,9933,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140949,ラジオきらっと,31544,9032,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141123,イオンモール,167508,44654,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141162,フォーライフミュージックエンタテイメント,86697,22830,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141170,ユニバーサルミュージック (日本),226006,62647,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141176,サイトロン・デジタルコンテンツ,33804,9872,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141265,スイス インターナショナル エアラインズ,96370,17937,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141454,いなげや,102529,24613,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141621,あしぎんフィナンシャルグループ,33935,11816,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141725,エドウイン,59910,14746,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141960,Kマート,75173,23151,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142002,救心製薬,57144,17149,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142053,チャンピオンソフト,61467,17978,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142141,勁草書房,34736,8699,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142142,ファインモールド,49430,11676,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142275,徳島製粉,45283,15319,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142288,ドリームステージエンターテインメント,55282,19120,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142312,兵庫県道路公社,24349,6425,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142412,三菱マテリアル,130076,37780,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142427,カーチス・ライト,51420,16710,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142433,三井物産,162849,37192,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142497,rhythm zone,65340,16240,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142606,オムニバス・ジャパン,102950,29515,False,1,24,0,1,2,1,2,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,2,1,0,3,0,1,2,0,0,1,0,0,0
142612,フレームストア,85703,23565,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142654,日本アジア航空,110236,27372,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142792,オートトレーディングルフトジャパン,49089,16248,False,1,70,0,2,18,0,1,0,0,2,1,3,20,0,0,0,0,5,0,0,0,0,1,0,1,0,2,3,1,3,0,4,1,2,0,0
142843,パナホーム,82890,20151,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142850,東京建物,63474,15976,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142913,幻冬舎,54555,16540,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142920,二見書房,33654,9428,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142938,祥伝社,91693,18383,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142944,アミューズブックス,25545,7299,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143167,日本アドシステムズ,83370,21388,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143183,エイケン (企業),98688,19458,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143225,クリスタル観光バス,42186,12464,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143226,東京近鉄観光バス,39587,9559,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143260,大成建設,111675,27139,False,1,43,0,0,8,0,4,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,2,4,1,1,3,1,0,1,1,2,4
143266,ニューバランス,53942,14734,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143529,キャメロット (ゲーム会社),49225,12996,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143540,日本テレビ音楽,64252,12534,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143703,東北野球企業,44448,13091,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143710,ライフカード,64078,20890,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143800,西肥自動車,175646,69236,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144111,マリンポスト,94699,19491,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144120,今井酒造店 (長野県),28007,7023,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144134,上飯田連絡線,48311,13385,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144139,IMAGICA,276453,79440,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144141,CHOYA,41755,10637,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144185,ビルドアップ (企業),30308,8190,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144246,本社,27042,9038,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144437,イワタ,25613,7804,False,1,29,0,0,2,2,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,2,0,1,0,2,1,1,3,0,2,1,0,2,0
144438,エア・カナダ,157472,33569,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144465,マルシン工業 (トイガンメーカー),46503,13100,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144721,ケンウッド,56258,19707,False,1,106,0,8,8,1,0,0,1,1,1,40,6,1,1,1,1,8,1,1,1,1,3,1,1,0,5,1,1,2,0,1,1,0,0,8
144731,沖電気工業,108254,26262,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144738,ニチレイ,107428,26285,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144745,クボタ,132248,34854,False,2,132,9,4,12,1,0,0,0,1,2,55,15,1,1,1,1,1,1,1,1,1,4,1,1,2,5,1,1,1,0,0,1,0,4,3
144796,オムロン,103923,24511,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144830,シスコシステムズ,176054,35696,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144831,喜多屋醸造店,26427,7235,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144838,タムコ,316661,100710,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144859,NSファーファ・ジャパン,57336,17190,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144890,大和鉄道,78880,30579,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144980,ネオプラン,68643,23223,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144998,日産ディーゼル・フィリピン,30991,9970,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145064,バスキン・ロビンス,92604,22001,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145121,トライエース,81800,16573,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145414,インマルサット,41656,14429,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145452,米久,56812,14105,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145526,ゲームデザイナーズ・スタジオ,43745,10735,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145596,青山ブックセンター,43983,12522,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145597,ブックファースト,108115,25590,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145609,ヨンケーレ,40898,13392,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145631,時之栖,28779,7997,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145662,レクラム出版社,33456,10188,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145783,トーセ,50283,13261,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145787,スウィート (メーカー),43376,10887,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145838,ニフティ,102704,31198,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145854,ム・ーハ,80619,15445,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145920,cutting edge,58986,14669,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146054,日本製紙,127897,36181,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146302,ヘンリー・セルマー・パリ,76463,43605,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146388,ルーカスフィルム,101891,20386,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146528,アシェット・フィリパッキ・メディア,26168,6720,False,0,18,0,1,1,0,1,0,0,0,1,3,6,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
146735,データム・ポリスター,34507,10028,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146846,鉄道情報システム,104490,26163,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147043,東レ,134567,31572,False,1,211,3,5,7,3,0,0,1,0,0,72,29,0,0,1,1,58,1,1,0,0,4,2,1,2,4,5,1,3,1,0,1,1,0,4
147085,エー・アイ・ソフト,36345,12132,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147178,西日本旅客鉄道金沢支社,86453,23079,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147181,風間浦村営共聴システム,38716,11165,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147187,ビュッフェ・クランポン,23699,6543,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147191,田子町ケーブルテレビジョン,30219,7459,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147193,三沢市ケーブルテレビ,47989,11968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147204,弘前ケーブルテレビ,32602,8573,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147208,花巻ケーブルテレビ,42945,10446,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147253,石川銀行,47855,16309,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147295,四国中央テレビ,52851,12380,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147332,エフエム周南,45618,12498,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147511,マイナー出版社,22567,7413,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147530,千代田生命保険,36975,11946,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147570,石見ケーブルビジョン,43939,10229,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147629,バンホール,48441,14489,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147739,ディークラフト,49570,16964,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147832,九十九里鉄道,116501,31961,False,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147838,パナソニックセンター,21372,5871,True,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147862,日本デジタル研究所,35321,11530,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147904,モバイル放送,54200,13048,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147936,ライブドアベースボール,55879,17276,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147952,シダックス,50338,17036,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147985,特撮研究所,70287,22881,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148185,ケイマックス,57556,13608,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148303,エスビー食品,130005,42208,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148353,トライアンフ・モーター・カンパニー,137103,35500,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148395,電源開発,125690,34988,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148408,ブリティッシュ・モーター・コーポレーション,69052,16430,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148409,総合ビジョン,84713,14444,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148416,ベーゼンドルファー,63100,21212,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148471,FM796 フェニックス,43197,9232,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148558,朝日酒造 (新潟県),34072,9086,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148563,ラッキーピエロ,62141,20661,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148728,東日本旅客鉄道八王子支社,59239,14194,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148889,男山 (酒造メーカー),45226,12062,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148989,東京湾フェリー,50720,15332,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149057,ジャニス工業,38453,9971,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149067,アサヒ衛陶,40287,11323,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149090,桃川,40582,11084,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149152,ビッグイシュー,44524,15101,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149180,三井造船,119856,27808,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149277,新政酒造,31511,9506,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149456,ハーレクィンエア,78886,15202,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149618,市場交通,30581,8931,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149686,ジェイアール四国バス,182331,51409,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149935,積水ハウス,221173,58087,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
