page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,CAS番号,別称,化学式,原材料,商標名,密度,沸点,特性,生成化合物,用途,示性式,種類,融点,製造方法,読み
1127442,セスキテルペン,41205,9626,False,0,,,,,,,,,,,,,,,,
1127461,テトラリン,34339,8569,False,1,,,,,,,,,,,,,,,,
1129257,イノシンプラノベクス,36538,10197,False,1,,,,,,,,,,,,,,,,
1130332,イベルメクチン,54878,15591,False,1,,,,,,,,,,,,,,,,
1130347,レバミゾール,34047,9274,False,1,,,,,,,,,,,,,,,,
1131708,カリジン,28253,8467,False,1,,,,,,,,,,,,,,,,
1132756,トラゾドン,55861,10969,False,1,,,,,,,,,,,,,,,,
1134125,コリスチン,43480,11466,False,1,,,,,,,,,,,,,,,,
1136476,アセタゾラミド,52118,12795,False,1,,,,,,,,,,,,,,,,
1137868,アミノフィリン,52372,11226,False,1,,,,,,,,,,,,,,,,
1139287,アミロライド,39104,8498,False,1,11,2,3,2,0,1,0,0,2,0,0,0,1,0,0,0
1140453,ピパンペロン,48590,9445,False,1,15,1,5,1,0,0,0,0,6,0,1,0,1,0,0,0
1140516,イソプロテレノール,60995,14121,False,1,20,1,4,2,0,0,0,0,4,0,9,0,0,0,0,0
1142706,ジクロルボス,50840,16431,False,1,,,,,,,,,,,,,,,,
1142927,アンチピリン,37085,8457,False,1,,,,,,,,,,,,,,,,
1142935,ウアバイン,35311,8630,False,1,,,,,,,,,,,,,,,,
1145214,カルバコール,37062,8045,False,1,9,1,2,1,0,0,0,0,4,0,0,0,1,0,0,0
1145233,ベタネコール,46411,10627,False,1,,,,,,,,,,,,,,,,
1145256,BTEX,22496,6162,False,0,,,,,,,,,,,,,,,,
1146789,ヘプタクロル,24935,7554,False,0,,,,,,,,,,,,,,,,
1147676,シチジン三リン酸,58456,9743,False,1,,,,,,,,,,,,,,,,
1148105,グラニセトロン,51553,12465,False,1,23,1,7,3,0,3,0,0,7,0,1,0,1,0,0,0
1148132,シチジン,44058,8340,False,1,,,,,,,,,,,,,,,,
1148171,ウリジン,58705,11828,False,1,,,,,,,,,,,,,,,,
1148286,シチジン二リン酸,46395,8290,False,1,,,,,,,,,,,,,,,,
1148469,ホスホン酸,63708,10286,False,1,,,,,,,,,,,,,,,,
1148541,"三フッ化N,N-ジエチルアミノ硫黄",30521,8758,False,0,,,,,,,,,,,,,,,,
1148862,ジエチルピロカーボネート,33893,9285,False,1,,,,,,,,,,,,,,,,
1148967,ウロキナーゼ,26397,7536,False,1,,,,,,,,,,,,,,,,
1149287,クロルフェニラミン,75315,16555,False,1,,,,,,,,,,,,,,,,
1149295,ウリジン二リン酸,42213,7670,False,0,,,,,,,,,,,,,,,,
1149307,クロロチアジド,27824,7099,False,1,,,,,,,,,,,,,,,,
1150594,セチプチリン,43381,8826,False,1,,,,,,,,,,,,,,,,
1150997,ウリジン三リン酸,43756,8333,False,0,,,,,,,,,,,,,,,,
1151023,チミジン二リン酸,42853,7873,False,0,,,,,,,,,,,,,,,,
1151030,チミジン三リン酸,41929,7832,False,0,,,,,,,,,,,,,,,,
1151050,グアノシン二リン酸,43945,8066,False,0,,,,,,,,,,,,,,,,
1151266,グアノシン,42089,7725,False,0,,,,,,,,,,,,,,,,
1151334,チミジン,47924,10100,False,0,,,,,,,,,,,,,,,,
1151355,デオキシリボヌクレオシド,40108,7298,False,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
1151390,5-メチルウリジン,41953,8130,False,0,,,,,,,,,,,,,,,,
1152616,マプロチリン,48372,9881,False,1,,,,,,,,,,,,,,,,
1152831,ジノプロスト,35334,9086,False,1,,,,,,,,,,,,,,,,
1153966,ジノプロストン,33257,8946,False,1,,,,,,,,,,,,,,,,
1154980,シプロヘプタジン,164650,25074,False,1,,,,,,,,,,,,,,,,
1154994,ジミナゼン,28863,7495,False,1,,,,,,,,,,,,,,,,
1156072,ジモルホラミン,31740,8909,False,1,23,0,4,1,0,1,0,0,12,0,4,0,1,0,0,0
1157977,ジルチアゼム,91071,16189,False,1,,,,,,,,,,,,,,,,
1157997,sec-ブチルリチウム,33629,9314,False,1,,,,,,,,,,,,,,,,
1158041,スクラルファート,37152,9388,False,1,,,,,,,,,,,,,,,,
1158740,マルチトール,27140,7480,False,1,,,,,,,,,,,,,,,,
1159084,スピロノラクトン,42951,11325,False,1,,,,,,,,,,,,,,,,
1159554,AHCC,74605,32259,False,0,,,,,,,,,,,,,,,,
1160058,タンニン酸,25891,7236,False,1,,,,,,,,,,,,,,,,
1160071,デキサメタゾン,134570,35330,False,1,,,,,,,,,,,,,,,,
1160805,アルクロメタゾン,38569,9132,False,1,,,,,,,,,,,,,,,,
1161206,カルビン,36814,10315,False,0,,,,,,,,,,,,,,,,
1161233,デキストロメトルファン,158969,35325,False,1,,,,,,,,,,,,,,,,
1161244,ドキサプラム,41707,10409,False,1,,,,,,,,,,,,,,,,
1162244,トリアムテレン,54228,12331,False,1,,,,,,,,,,,,,,,,
1162256,ナイスタチン,78182,19439,False,1,,,,,,,,,,,,,,,,
1162267,ニフェジピン,89504,19952,False,1,,,,,,,,,,,,,,,,
1162928,ペンタゾール,31590,9589,False,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1162936,ブロモメタン,75934,13514,False,1,,,,,,,,,,,,,,,,
1163006,マンデル酸,26716,8311,False,0,,,,,,,,,,,,,,,,
1164069,ピクロトキシン,32820,8321,False,1,8,1,3,0,0,0,0,0,2,0,0,0,2,0,0,0
1164082,ヒドロクロロチアジド,49325,11367,False,1,,,,,,,,,,,,,,,,
1165649,ピレンゼピン,30649,7587,False,1,,,,,,,,,,,,,,,,
1166644,水酸化カドミウム,48029,11201,False,1,,,,,,,,,,,,,,,,
1167286,ファモチジン,47787,13980,False,1,,,,,,,,,,,,,,,,
1167307,フェノキシベンザミン,27474,7174,False,1,,,,,,,,,,,,,,,,
1167321,フェノバリン,21342,5953,False,0,,,,,,,,,,,,,,,,
1167339,ブトキサミン,22114,5981,False,0,,,,,,,,,,,,,,,,
1167736,ペリレン,43704,9726,False,0,,,,,,,,,,,,,,,,
1169849,プラゾシン,69263,14650,False,1,,,,,,,,,,,,,,,,
1169958,イソペンテニル二リン酸,42250,9370,False,0,,,,,,,,,,,,,,,,
1170143,トリクロロフルオロメタン,47026,8861,False,0,,,,,,,,,,,,,,,,
1170435,5-ジホスホメバロン酸,35818,8467,False,1,,,,,,,,,,,,,,,,
1170449,5-ホスホメバロン酸,32019,7813,False,0,8,1,3,1,0,0,0,0,0,0,0,0,1,0,1,1
1170481,ヒドロキシメチルグルタリルCoA,57089,10895,False,0,,,,,,,,,,,,,,,,
1170517,スフィンゴシン,31109,8840,False,1,,,,,,,,,,,,,,,,
1171019,プロメタジン,54980,13169,False,1,,,,,,,,,,,,,,,,
1171034,メチセルジド,23222,6193,False,0,4,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
1172308,メトプロロール,43290,9574,False,1,,,,,,,,,,,,,,,,
1172331,ロペラミド,137180,29328,False,1,,,,,,,,,,,,,,,,
1172349,ロベリン,74072,14169,False,1,,,,,,,,,,,,,,,,
1172930,水酸化鉄,54727,12702,False,2,,,,,,,,,,,,,,,,
1172996,過酸化銅,32923,7328,False,0,,,,,,,,,,,,,,,,
1173022,硝酸コバルト,21027,5948,True,0,,,,,,,,,,,,,,,,
1173480,シュウ酸鉄,26373,7294,False,0,,,,,,,,,,,,,,,,
1173739,シアン酸アンモニウム,44875,8041,False,1,,,,,,,,,,,,,,,,
1174306,オメプラゾール,148230,32745,False,1,,,,,,,,,,,,,,,,
1175941,ケタンセリン,84172,15183,False,1,,,,,,,,,,,,,,,,
1177718,ジメチルアリル二リン酸,40671,9241,False,0,,,,,,,,,,,,,,,,
1178122,HEPES,25910,7773,False,0,,,,,,,,,,,,,,,,
1180712,ジヒドロコデイン,35731,8339,False,1,7,0,2,1,0,0,0,0,2,0,0,0,2,0,0,0
1181918,ヒドララジン,67264,14717,False,1,,,,,,,,,,,,,,,,
1183200,スルファモノメトキシン,23774,6198,False,0,,,,,,,,,,,,,,,,
1183343,シアヌル酸,32557,8819,False,1,,,,,,,,,,,,,,,,
1183355,次硝酸ビスマス,23932,6537,False,0,,,,,,,,,,,,,,,,
1183372,オキシメテバノール,39634,9425,False,1,,,,,,,,,,,,,,,,
1183396,メラミンシアヌレート,28993,7711,False,1,,,,,,,,,,,,,,,,
1184881,アムホテリシンB,41396,10299,False,1,,,,,,,,,,,,,,,,
1184917,ニトロプルシド,191795,40156,False,1,,,,,,,,,,,,,,,,
1184962,硝酸バリウム,40157,9023,False,0,,,,,,,,,,,,,,,,
1185967,ウォーターブルー,28242,7527,False,1,12,1,8,1,0,0,0,0,1,0,0,0,1,0,0,0
1186509,ミソプロストール,67686,16354,False,1,,,,,,,,,,,,,,,,
1187560,ルフェヌロン,34304,9022,False,1,,,,,,,,,,,,,,,,
1187564,テフルベンズロン,22988,6052,False,0,,,,,,,,,,,,,,,,
1188462,ベナゼプリル,50362,13051,False,1,,,,,,,,,,,,,,,,
1190872,ドネペジル,50712,13071,False,1,,,,,,,,,,,,,,,,
1192303,アザチオプリン,53350,12990,False,1,,,,,,,,,,,,,,,,
1192353,クロロ酢酸,30087,7946,False,1,,,,,,,,,,,,,,,,
1193389,塩化ロジウム(III),42118,10010,False,1,13,2,2,2,0,0,1,1,2,0,0,0,1,1,0,1
1193566,アザペロン,53495,9585,False,1,,,,,,,,,,,,,,,,
1194640,ピバル酸,27316,7878,False,0,,,,,,,,,,,,,,,,
1195339,Medical Safer,22078,6350,False,0,,,,,,,,,,,,,,,,
1198019,イオノン,44277,12958,False,0,18,0,5,3,0,0,0,0,3,2,3,0,1,0,1,0
1198573,アセトアセチルCoA,29717,7274,False,0,,,,,,,,,,,,,,,,
1199538,チオグリコール酸,31387,8013,False,1,,,,,,,,,,,,,,,,
1199979,アセプロマジン,27106,6999,False,1,,,,,,,,,,,,,,,,
1203876,カルバミン酸,27440,8159,False,0,,,,,,,,,,,,,,,,
1203950,フルニキシン,29341,7807,False,1,10,1,2,1,0,0,0,0,3,0,1,0,2,0,0,0
1204762,リアノジン,20552,5706,False,0,,,,,,,,,,,,,,,,
1204831,アムリノン,33864,7752,False,1,,,,,,,,,,,,,,,,
1205115,ソリフェナシン,43584,10317,False,1,26,1,4,2,0,2,0,0,12,0,2,0,3,0,0,0
1206537,ピンドン,31307,7939,False,1,,,,,,,,,,,,,,,,
1208853,"2,4-ジクロロフェノール",24316,6931,False,0,,,,,,,,,,,,,,,,
1210033,テトラピロール,37418,8146,False,0,,,,,,,,,,,,,,,,
1210379,プロマジン,46242,8832,False,1,8,1,3,1,0,0,0,0,2,0,0,0,1,0,0,0
1210734,スキサメトニウム,47183,11198,False,1,,,,,,,,,,,,,,,,
1211918,ジニトロベンゼン,25863,6972,False,0,,,,,,,,,,,,,,,,
1212786,"1,2-ジメトキシエタン",32160,9176,False,0,,,,,,,,,,,,,,,,
1213578,マンニトールヘキサニトレート,23404,6365,False,0,,,,,,,,,,,,,,,,
1213594,ジニトロイミダゾール,25277,7297,False,0,,,,,,,,,,,,,,,,
1213794,スルファミン酸,51897,12284,False,1,,,,,,,,,,,,,,,,
1215727,テトラメチルシラン,36946,9937,False,1,,,,,,,,,,,,,,,,
1215867,シブトラミン,44771,14113,False,1,,,,,,,,,,,,,,,,
1215871,マジンドール,47035,10477,False,1,12,1,2,2,0,1,0,0,2,0,0,0,4,0,0,0
1215874,オルリスタット,39997,9479,False,1,,,,,,,,,,,,,,,,
1216504,塩化ベンザルコニウム,37130,10376,False,1,,,,,,,,,,,,,,,,
1216832,酸化マンガン(II),43522,8774,False,1,,,,,,,,,,,,,,,,
1217351,一酸化鉛,40215,9142,False,0,,,,,,,,,,,,,,,,
1219598,硫酸タリウム(I),37218,8126,False,1,,,,,,,,,,,,,,,,
1219996,γ-オリザノール,25498,6920,False,0,,,,,,,,,,,,,,,,
1220345,メチルビニルケトン,36827,8624,False,1,,,,,,,,,,,,,,,,
1220370,四酸化三鉛,35510,7887,False,0,,,,,,,,,,,,,,,,
1220416,クロム酸鉛(II),39291,8492,False,1,,,,,,,,,,,,,,,,
1221270,プロパルギルアルコール,27151,7373,False,0,,,,,,,,,,,,,,,,
1221667,タダラフィル,51306,13353,False,1,,,,,,,,,,,,,,,,
1222045,水素化リチウム,44222,8782,False,0,,,,,,,,,,,,,,,,
1222093,酸化ストロンチウム,42744,9277,False,1,,,,,,,,,,,,,,,,
1223240,イソプロピル-β-チオガラクトピラノシド,28916,8291,False,0,,,,,,,,,,,,,,,,
1224014,ブロムペリドール,51675,9678,False,1,,,,,,,,,,,,,,,,
1224177,チタン酸鉛(II),44898,9197,False,1,,,,,,,,,,,,,,,,
1225988,トリトナール,20567,5624,False,0,,,,,,,,,,,,,,,,
1226284,ジニトロアニソール,23365,6276,False,0,,,,,,,,,,,,,,,,
1226560,スクシンイミド,26753,7451,False,0,,,,,,,,,,,,,,,,
1227316,ガラミン,25131,6869,False,1,,,,,,,,,,,,,,,,
1229655,メタンスルホン酸,27924,7379,False,0,,,,,,,,,,,,,,,,
1230600,ダントロレン,73398,17448,False,1,,,,,,,,,,,,,,,,
1230775,フェニレフリン,41554,10325,False,1,,,,,,,,,,,,,,,,
1231303,N-アセチルグルコサミン,51679,10298,False,1,,,,,,,,,,,,,,,,
1231465,N-アセチルガラクトサミン,24473,6739,False,0,,,,,,,,,,,,,,,,
1231479,メデトミジン,27498,7337,False,1,,,,,,,,,,,,,,,,
1231852,ガラクトサミン,24099,6604,False,0,,,,,,,,,,,,,,,,
1233499,ジチオトレイトール,29993,9868,False,0,,,,,,,,,,,,,,,,
1233612,D-ペニシラミン,35452,8938,False,1,,,,,,,,,,,,,,,,
1235986,ピログルタミン酸,37849,8634,False,0,7,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0
1236260,ウイスキーラクトン,39121,12239,False,0,,,,,,,,,,,,,,,,
1237639,チレタミン,28390,7042,False,1,,,,,,,,,,,,,,,,
1237720,N-アセチルムラミン酸,28830,7865,False,1,10,1,4,3,0,0,0,0,1,0,0,0,1,0,0,0
1237927,ジメチルアミン,30182,8339,False,1,19,1,2,1,0,0,1,1,3,1,4,1,2,1,1,0
1238067,エトルフィン,29403,8410,False,1,,,,,,,,,,,,,,,,
1238130,ノイラミン酸,30475,8236,False,1,,,,,,,,,,,,,,,,
1238439,アミノ糖,26399,6920,False,0,,,,,,,,,,,,,,,,
1238745,ウスタイト,20038,5623,False,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1239609,ガレノキサシン,38741,9109,False,1,,,,,,,,,,,,,,,,
1241514,オキサゾール,46448,11940,False,0,,,,,,,,,,,,,,,,
1243108,ミルセン,28004,8113,False,0,,,,,,,,,,,,,,,,
1243282,ヘキサニトラトセリウム(IV)酸アンモニウム,43915,10392,False,1,,,,,,,,,,,,,,,,
1243644,川骨,19771,5764,False,0,,,,,,,,,,,,,,,,
1244244,ラメルテオン,106549,20493,False,1,,,,,,,,,,,,,,,,
1244436,酸化鉄(III),61015,14215,False,1,47,0,26,0,0,0,0,0,3,0,12,0,1,2,2,1
1245779,プロペリシアジン,42853,8604,False,1,,,,,,,,,,,,,,,,
1246174,テルピネオール,34886,10206,False,0,,,,,,,,,,,,,,,,
1246445,イソオキサゾール,32949,7726,False,0,,,,,,,,,,,,,,,,
1246499,イソチアゾール,23505,6274,False,0,,,,,,,,,,,,,,,,
1247399,チオテルピネオール,26669,8265,False,0,,,,,,,,,,,,,,,,
1249775,デスモシン,35595,7702,False,0,,,,,,,,,,,,,,,,
1252226,硝酸鉄,20381,5811,True,0,,,,,,,,,,,,,,,,
1254160,シネオール,43894,11206,False,0,,,,,,,,,,,,,,,,
1258359,ノナデカン,22935,6274,False,0,,,,,,,,,,,,,,,,
1259267,アコニット酸,32607,8554,False,0,4,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1259350,シアル化糖鎖抗原KL-6,32526,8821,False,0,,,,,,,,,,,,,,,,
1259888,フルクトース,84872,21383,False,1,,,,,,,,,,,,,,,,
1260465,オキサロコハク酸,27598,6958,False,0,,,,,,,,,,,,,,,,
1260964,スチロール,20342,5737,True,0,,,,,,,,,,,,,,,,
1260998,リポフスチン,23658,6563,False,0,,,,,,,,,,,,,,,,
1262494,硫化鉄(II),43930,8596,False,1,,,,,,,,,,,,,,,,
1265101,ヒドロキシリシン,26390,7010,False,0,,,,,,,,,,,,,,,,
1265866,イタコン酸,23856,6755,False,0,,,,,,,,,,,,,,,,
1266146,メサコン酸,27889,7606,False,0,,,,,,,,,,,,,,,,
1266205,グルコース-1-リン酸,28923,7869,False,1,,,,,,,,,,,,,,,,
1266305,ウリジン二リン酸グルコース,33756,8675,False,1,,,,,,,,,,,,,,,,
1266443,フルクトース-6-リン酸,44954,9884,False,0,,,,,,,,,,,,,,,,
1266767,グリセルアルデヒド-3-リン酸,58749,12723,False,0,,,,,,,,,,,,,,,,
1267116,ブレベトキシン,52648,12389,False,0,,,,,,,,,,,,,,,,
1267157,ジカルボン酸,25945,7095,False,0,,,,,,,,,,,,,,,,
1267629,コトー,20960,5953,True,0,,,,,,,,,,,,,,,,
1267678,塩化銅(II),44995,9968,False,1,,,,,,,,,,,,,,,,
1268400,チオ尿素,41360,9614,False,1,,,,,,,,,,,,,,,,
1268469,ホスホエノールピルビン酸,33739,9098,False,0,15,1,7,1,0,0,0,0,1,1,0,0,1,0,2,1
1269326,塩化鉄,19738,5685,True,0,,,,,,,,,,,,,,,,
1269337,ジアシルグリセロール,33641,9791,False,0,,,,,,,,,,,,,,,,
1269533,N-アセチルノイラミン酸,30690,8119,False,1,,,,,,,,,,,,,,,,
1269821,フェニル酢酸,24277,6935,False,0,,,,,,,,,,,,,,,,
1270005,2-ホスホグリセリン酸,26734,6835,False,0,,,,,,,,,,,,,,,,
1270026,イソペンタン,41298,9489,False,1,,,,,,,,,,,,,,,,
1270075,3-ホスホグリセリン酸,36508,8486,False,0,,,,,,,,,,,,,,,,
1270151,ジヒドロキシアセトンリン酸,42629,9686,False,1,15,1,5,1,0,0,0,0,0,3,0,0,1,0,3,1
1270624,"1,3-ビスホスホグリセリン酸",44621,12259,False,1,,,,,,,,,,,,,,,,
1272050,フッ化マグネシウム,44431,8777,False,1,,,,,,,,,,,,,,,,
1273480,エタンチオール,47487,10709,False,1,,,,,,,,,,,,,,,,
1273537,塩化アジポイル,24828,7105,False,0,13,1,5,1,0,0,1,1,2,0,0,0,1,0,0,1
1273604,テレフタル酸ジメチル,26797,7669,False,0,,,,,,,,,,,,,,,,
1273610,フッ化アンモニウム,48382,9728,False,0,24,2,6,3,0,0,2,0,3,0,2,0,2,1,2,1
1274223,フッ化硫黄,47358,11177,False,0,,,,,,,,,,,,,,,,
1276395,ラグドゥネーム,34389,8853,False,1,,,,,,,,,,,,,,,,
1276605,α-ケトグルタル酸,63051,15388,False,1,,,,,,,,,,,,,,,,
1277703,オリゴヌクレオチド,25297,7671,False,0,,,,,,,,,,,,,,,,
1277829,クマル酸,27134,8084,False,0,,,,,,,,,,,,,,,,
1278052,バルビツール酸,28754,8163,False,1,,,,,,,,,,,,,,,,
1278152,シナピルアルコール,25548,6975,False,0,,,,,,,,,,,,,,,,
1278258,コニフェリルアルコール,24771,6954,False,0,14,1,3,1,0,0,0,1,0,5,0,0,1,1,1,0
1278346,セレン化亜鉛,44140,9530,False,1,,,,,,,,,,,,,,,,
1278436,ギ酸メチル,29252,7935,False,1,,,,,,,,,,,,,,,,
1278457,デオキシ糖,47383,9135,False,0,,,,,,,,,,,,,,,,
1279577,ペルオキシ一硫酸カリウム,39167,10146,False,1,,,,,,,,,,,,,,,,
1280785,フッ化酸素,41045,10957,False,0,19,0,4,11,0,0,0,0,0,0,1,0,1,0,1,1
1280792,二フッ化酸素,34460,8980,False,1,,,,,,,,,,,,,,,,
1280794,二フッ化二酸素,47977,10438,False,1,,,,,,,,,,,,,,,,
1282029,アルジトール,26040,6395,False,0,,,,,,,,,,,,,,,,
1283601,スキールニル,56105,13004,False,0,,,,,,,,,,,,,,,,
1284201,サリシン,26125,7467,False,0,,,,,,,,,,,,,,,,
1285567,マロニルCoA,27762,7539,False,1,,,,,,,,,,,,,,,,
1286052,レボメプロマジン,56124,11340,False,1,,,,,,,,,,,,,,,,
1287749,酸化銅(I),43865,9602,False,1,,,,,,,,,,,,,,,,
1288632,エピスルフィド,23176,6454,False,0,,,,,,,,,,,,,,,,
1288651,エチレンスルフィド,27530,7851,False,0,,,,,,,,,,,,,,,,
1290137,ニコチン酸,35242,8987,False,1,,,,,,,,,,,,,,,,
1290563,ペルシン,30358,9523,False,1,,,,,,,,,,,,,,,,
1297487,デルマタン硫酸,29363,7291,False,1,,,,,,,,,,,,,,,,
1298016,カルバモイルリン酸,37797,8051,False,1,,,,,,,,,,,,,,,,
1298411,イズロン酸,27480,7244,False,1,,,,,,,,,,,,,,,,
1298766,ウルシオール,24936,7504,False,0,,,,,,,,,,,,,,,,
1298806,ナフトキノン,40926,10555,False,0,,,,,,,,,,,,,,,,
1298963,フェルラ酸,40368,11804,False,1,17,1,3,1,0,0,0,0,4,1,2,0,1,1,2,1
1299104,アラキジン酸,38187,8669,False,0,,,,,,,,,,,,,,,,
1299132,クレアチンリン酸,48945,10110,False,1,,,,,,,,,,,,,,,,
1300333,環状グアノシン一リン酸,28543,8648,False,0,,,,,,,,,,,,,,,,
1300364,イソチオシアネート,25058,7034,False,0,,,,,,,,,,,,,,,,
1300985,"1,4-ブタンジオール",99878,18336,False,0,,,,,,,,,,,,,,,,
1301092,亜ジチオン酸ナトリウム,85559,19434,False,1,,,,,,,,,,,,,,,,
1301304,酢酸カリウム,40234,9058,False,0,20,1,1,2,0,0,1,0,6,0,6,0,1,1,0,1
1301328,酢酸ブチル,26263,7778,False,0,,,,,,,,,,,,,,,,
1301411,ギ酸ナトリウム,39009,7797,False,0,,,,,,,,,,,,,,,,
1301974,メタクリル酸,26321,8054,False,0,,,,,,,,,,,,,,,,
1302013,リシノール酸,23069,6871,False,0,,,,,,,,,,,,,,,,
1302096,イミダゾリン,26985,8119,False,0,,,,,,,,,,,,,,,,
1302512,ホルムアミド,23833,6926,False,0,,,,,,,,,,,,,,,,
1302560,ジメチルアニリン,46056,10991,False,1,,,,,,,,,,,,,,,,
1302636,プロピン,23567,6977,False,0,,,,,,,,,,,,,,,,
1302688,テトラフルオロエチレン,30600,8962,False,0,28,1,10,4,0,0,1,1,2,1,2,0,3,1,2,0
1302712,テトラヒドロピラン,31327,7891,False,0,13,1,4,1,0,0,1,1,0,1,0,0,2,1,1,0
1302728,ブロモベンゼン,26486,7394,False,1,17,1,2,1,0,0,1,1,4,1,2,0,2,1,1,0
1303548,ヘキサクロロベンゼン,31890,10044,False,0,,,,,,,,,,,,,,,,
1303612,パラキサンチン,24618,7598,False,0,,,,,,,,,,,,,,,,
1303659,ブチルアルデヒド,27678,7597,False,1,,,,,,,,,,,,,,,,
1303780,酢酸ベンジル,34432,8537,False,1,,,,,,,,,,,,,,,,
1303867,1-ヘキセン,23998,6991,False,0,,,,,,,,,,,,,,,,
1303925,"1,1-ジクロロエチレン",34064,8141,False,1,,,,,,,,,,,,,,,,
1304396,"1,3-ジオキソラン",29638,7761,False,1,,,,,,,,,,,,,,,,
1304578,3-ヒドロキシ酪酸,30091,7675,False,1,,,,,,,,,,,,,,,,
1304612,ヒドロキシ酪酸,21218,5814,False,0,,,,,,,,,,,,,,,,
1305513,スフィンゴミエリン,48346,10543,False,0,,,,,,,,,,,,,,,,
1306089,ブタンジオール,26081,7436,True,0,,,,,,,,,,,,,,,,
1306149,五フッ化ヨウ素,38090,9175,False,0,,,,,,,,,,,,,,,,
1306689,ナリジクス酸,38132,9632,False,1,14,1,4,1,0,1,0,0,2,0,3,0,1,0,0,1
1308141,トレンス試薬,32869,9519,False,0,,,,,,,,,,,,,,,,
1308189,イソフラボン,136957,34225,False,1,,,,,,,,,,,,,,,,
1308217,カルニチン,69300,24268,False,1,,,,,,,,,,,,,,,,
1308241,クマリン,49204,12761,False,1,,,,,,,,,,,,,,,,
1310502,フィプロニル,56566,16148,False,1,29,1,3,1,0,7,1,0,4,0,9,0,2,1,0,0
1311782,四フッ化ケイ素,46047,9678,False,1,,,,,,,,,,,,,,,,
1312654,セフジニル,36497,8845,False,1,,,,,,,,,,,,,,,,
1315902,ガングリオシド,31612,9825,False,0,,,,,,,,,,,,,,,,
1317412,フォリン酸,66555,17881,False,2,,,,,,,,,,,,,,,,
1318833,ホスホリボシル二リン酸,40947,8319,False,1,6,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1
1319163,リボース-5-リン酸,55201,10144,False,1,9,1,5,1,0,0,0,0,0,0,0,0,1,0,1,0
1319535,エリトロース-4-リン酸,40081,9214,False,0,,,,,,,,,,,,,,,,
1319888,セドヘプツロース-7-リン酸,41929,9026,False,1,,,,,,,,,,,,,,,,
1319912,キシルロース-5-リン酸,44821,9659,False,1,,,,,,,,,,,,,,,,
1320677,アミンオキシド,30693,9798,False,0,,,,,,,,,,,,,,,,
1320875,テトラゾール,29074,8347,False,0,,,,,,,,,,,,,,,,
1322909,バレニクリン,110421,23499,False,1,,,,,,,,,,,,,,,,
1323575,メタミドホス,57995,18027,False,1,,,,,,,,,,,,,,,,
1323696,オメトエート,27784,7284,False,1,,,,,,,,,,,,,,,,
1323921,ジベレリン酸,52829,12812,False,1,20,1,6,2,0,0,0,0,6,0,2,0,1,1,0,1
1324075,リン酸アンモニウム,41805,7465,False,0,,,,,,,,,,,,,,,,
1324213,マンデロニトリル,31891,7762,False,1,,,,,,,,,,,,,,,,
1324380,ネモナプリド,47234,9181,False,1,,,,,,,,,,,,,,,,
1325202,酪酸,44121,10375,False,0,,,,,,,,,,,,,,,,
1325612,モサプラミン,48136,9109,False,1,,,,,,,,,,,,,,,,
1326163,インディカン,27444,7514,False,1,11,1,3,1,0,0,0,0,2,0,0,0,3,0,1,0
1326525,インドキシル硫酸,23719,6393,False,0,,,,,,,,,,,,,,,,
1326610,サリチルアルコール,31343,8121,False,1,17,1,8,1,0,0,1,0,0,1,0,0,2,1,2,0
1327881,デメトン-S-メチル,28019,7381,False,1,,,,,,,,,,,,,,,,
1328081,イソキサチオン,28365,7759,False,1,,,,,,,,,,,,,,,,
1328210,二リン,25929,7049,False,0,,,,,,,,,,,,,,,,
1329157,トリアゼン,23067,6560,False,0,,,,,,,,,,,,,,,,
1330039,トリブチルスズ,49860,14092,False,0,28,1,16,1,0,0,1,1,3,0,3,1,1,0,0,0
1330180,アセフェート,28032,8060,False,0,,,,,,,,,,,,,,,,
1331160,2-ヒドロキシ酪酸,24422,6906,False,0,10,3,4,1,0,0,0,0,0,0,0,0,1,1,0,0
1331789,トリエチルアルミニウム,29062,7541,False,1,,,,,,,,,,,,,,,,
1333490,アナンダミド,56165,14030,False,1,,,,,,,,,,,,,,,,
1333618,トリエチルボラン,35607,8143,False,0,,,,,,,,,,,,,,,,
1333800,ベンゾフェノン,42033,10812,False,1,,,,,,,,,,,,,,,,
1334290,トリメチルアルミニウム,29040,7597,False,1,,,,,,,,,,,,,,,,
1334739,ジクロフェナク,95112,22155,False,1,,,,,,,,,,,,,,,,
1334800,ピロカルピン,40087,9088,False,1,,,,,,,,,,,,,,,,
1336946,クロルピリホス,30937,8341,False,1,,,,,,,,,,,,,,,,
1338629,ムラミルジペプチド,23737,6818,False,0,,,,,,,,,,,,,,,,
1339007,二炭酸ジメチル,32997,8098,False,1,,,,,,,,,,,,,,,,
1339274,N-メチル-4-ニトロアニリン,31056,7566,False,1,,,,,,,,,,,,,,,,
1340140,亜酸化炭素,49137,10854,False,1,,,,,,,,,,,,,,,,
