page_id,title,html_file_size,text_file_size,is_disambiguation_page,infobox_count,num_annotations,主要都市,人口,人口データの年,付近の大陸・地形,別名,動物,名前の謂れ,含有岩石,周囲,国,国内位置,地形,属する諸島,島数,幅,座標・経度,座標・緯度,所在地,最高地点の高さ,最高峰,植物,構成する島,橋・トンネル,海洋,海洋内位置,湾,湾内位置,産業,種類,観光地,読み,諸島内の位置,長さ,面積
382347,高島 (佐賀県),36043,9625,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382702,ヌクノノ島,29286,7343,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382723,ピーピー・ドーン島,23507,7265,False,0,13,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
384405,デュシー島,38922,9747,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384407,オエノ島,32653,7746,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386952,イナクセシブル島,50798,13117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386988,ケルマディック諸島,44846,13673,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387000,ガンビエ諸島,35030,7853,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387011,ラパ島,28316,7343,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387589,ワイト島,100231,33161,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388394,ソコトラ島,60000,15279,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388442,ビュルネイ島,30711,9029,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388842,ドライ・トートガス,23656,6956,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389104,セラナ・バンク,22896,6888,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390425,ランカウイ島,42066,11500,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390500,大崎下島,63764,15764,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390855,エリス島,69073,19079,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391086,岡村島,66446,14012,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391791,カヌアン島,31143,7922,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391845,プティト・マルティニーク島,23717,6418,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392203,アタフ島,27459,7011,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392467,江田島,33067,8766,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393036,鳥島 (佐賀県),32606,8870,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393344,マスティク島,28343,8644,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393667,プティ・セントビンセント島,23482,6358,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394614,沓島,31416,9183,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396649,スウェインズ島,33446,8548,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396901,タウ島,26680,7120,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399254,ファン・フェルナンデス諸島,28941,8235,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399332,フェルナンド・デ・ノローニャ,49600,12109,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399742,サラ・イ・ゴメス島,41215,9216,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399769,サン・フェリクス島,27109,7209,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399809,ラクシャディープ諸島,39295,8638,False,0,17,0,1,1,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,2,1,0,1,0,0,1
400103,メノルカ島,40915,10597,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400180,マルキーズ諸島,45457,9810,False,0,39,2,1,0,1,4,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,22,0,1,0,0,0,0,2,0,1,0,0,1
400807,サンペドロ・サンパウロ群島,32668,12572,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400838,アルボラン島,29398,8358,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402802,マラジョ島,23017,7137,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404066,神集島,34491,9141,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404090,向島 (佐賀県),31503,8202,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404094,馬渡島,33129,9062,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405746,ロドリゲス島,39753,9904,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406055,アガレガ諸島,28581,7112,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406087,戸馳島,41216,9265,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406105,大矢野島,47846,10157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406108,カルガドス・カラホス諸島,29877,7311,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409406,大崎上島,121051,27331,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411069,プリンシペ島,38742,9249,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412174,バンス島,22254,6905,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412563,コリスコ島,30540,7778,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412706,マカテア島,26680,9556,False,0,48,3,1,1,6,3,5,0,4,0,0,0,3,5,0,1,1,1,3,0,0,0,0,0,1,1,0,0,3,2,0,0,2,1,1
419559,安居島,26542,8506,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422439,スンダ列島,21608,5716,False,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,1,0,1,0,0,0
422856,テネリフェ島,45820,12343,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424186,由布島,46214,11379,False,1,28,0,1,0,2,0,4,0,0,2,2,0,0,2,0,0,2,2,3,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,2
426468,ファイル島,75534,21807,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428182,日振島,43009,11648,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428191,沖の島 (愛媛県),30445,8149,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428332,生島,39989,9636,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428952,ニューブリテン島,55706,13009,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428960,ニューアイルランド島,28272,7403,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429231,怒和島,31078,8875,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430318,シェラン島,33688,8942,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433003,ティモール島,45514,12013,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437913,マリー・ガラント島,36999,13901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441388,佐久島,207695,48404,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448754,海馬島 (樺太),32319,8925,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453107,ナンマトル,288304,84984,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454758,答志島,48514,15758,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457913,シキホル島,24594,7593,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457933,蕪島,43757,11632,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458283,マクタン島,31631,9242,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458456,ネグロス島,45902,18141,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459008,大津島,32620,9908,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459272,ビサヤ諸島,46619,12079,False,0,53,4,0,0,5,4,0,0,0,0,3,2,0,0,0,0,2,2,0,0,0,0,26,0,0,0,0,0,3,1,0,1,0,0,0
459944,パナイ島,38675,12171,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460512,ニイハウ島,58640,12070,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461323,カモテス諸島,30669,8304,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464382,屋我地島,73542,20860,False,1,79,10,0,0,5,1,4,0,0,1,1,0,0,1,0,0,2,2,17,1,0,3,0,16,6,1,0,0,0,1,4,1,0,0,2
467466,甑島列島,261710,72458,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468977,ボラカイ島,35975,12639,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469131,ルバング島,28505,8874,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469587,アベス島,34717,10614,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470393,海栗島,51168,11125,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471948,アリクーディ島,35521,8352,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471971,サリーナ島,32795,11564,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472009,北西ハワイ諸島,51113,11334,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472665,大久野島,131057,33923,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473195,ヴルカーノ島,36725,10318,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473331,下甑島,120066,33479,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473737,上甑島,128889,35865,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474067,パナレーア島,34413,8054,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476409,ヘルゴラント島,43258,11096,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480691,モーレア島,28017,7760,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481672,薩南諸島,29207,7896,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481680,千島列島,135142,46289,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486221,エグリントン島,22113,6082,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487329,コルグエフ島,26005,7196,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488071,コテリヌイ島,23531,6511,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488076,ファデエフスキイ島,27386,7427,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491713,若松島,48418,11117,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491715,久賀島,64108,16804,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491716,奈留島,47739,10957,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491718,中通島,52295,12586,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492889,因島,170896,45936,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492961,バブヤン諸島,23958,6423,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492982,バタン諸島,26660,7936,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493044,ボアク島,30849,10881,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498081,ロンボク島,37151,8911,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498087,スンバワ島,38960,9653,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502895,サンジョルジェ島,27365,7459,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503119,ケープ・ブレトン島,32874,9588,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509134,伊島 (阿南市),31197,7754,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515854,アイラ島,66829,25817,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516431,ジュラ島,32127,11874,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516613,セント・トーマス島,28344,7650,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516622,セント・ジョン島,27450,7517,False,0,19,1,1,0,2,1,0,0,0,0,2,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,2,0,0,0,0,1
516649,セント・クロイ島,29761,8553,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517098,トルトラ島,24310,7108,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517111,ヴァージン・ゴルダ島,24549,7218,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517120,アネガダ島,27537,7965,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517394,ヨスト・ヴァン・ダイク島,26886,7793,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517437,バス・テール島,29480,7935,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517446,グランド・テール島,27567,7407,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517475,レ・サント諸島,35828,9703,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520250,フランス領アンティル,46917,8884,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520620,仙酔島,33528,10518,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521642,ポンペイ島,56791,23003,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522044,弁天島 (浜松市),50810,13547,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522658,喜界島,79331,22494,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524006,ハンス島,29335,8143,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526847,プロビデンシア島,22248,6448,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526899,笠戸島,37198,10564,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527285,沖島,42872,11231,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528144,粟国諸島,48566,10714,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529758,前島 (沖縄県),49953,13777,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530115,小川島,29359,8236,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531110,チャンネル諸島 (カリフォルニア州),75828,11689,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531364,サメット島,33448,9987,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531427,ナイチンゲール島,28361,7680,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531490,サンアンドレス島,25433,7376,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532538,ヤップ島,35876,10929,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534104,ビエケス島,27598,8163,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534125,アラン島 (スコットランド),45938,15996,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534145,クレブラ島 (プエルトリコ),24904,7264,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534200,タヒチ島,52025,15825,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535443,秋勇留島,48742,10029,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539654,モナ島,27089,7479,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543065,エーランド島,37563,8756,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545241,マル島,35952,12369,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545974,母島,84105,20332,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546004,兄島,64352,13116,False,1,58,0,1,0,9,0,2,0,0,0,2,0,8,13,0,0,4,4,3,2,2,1,0,0,3,0,0,0,0,1,0,1,0,0,2
546098,久六島,43649,13884,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547139,口之島,66592,14901,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547142,中之島 (鹿児島県),70231,15377,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547155,弟島,61748,14345,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547174,馬毛島,75492,21863,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547187,百島 (広島県),63728,14592,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547203,嫁島,64051,15701,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547214,聟島,76419,20095,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547243,ユルリ島,34919,11509,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547274,与路島,44698,10933,False,1,39,0,1,1,6,0,5,0,0,1,1,0,0,3,0,0,2,2,2,1,2,0,0,0,2,0,0,0,4,2,0,2,0,0,2
549118,リドアイル,40365,9879,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549887,篠島,189124,46719,False,2,134,0,2,5,27,1,21,0,1,1,1,0,2,1,0,0,4,4,16,2,0,2,30,0,0,0,3,0,7,1,0,1,0,0,2
550611,チェスターフィールド諸島,45683,10321,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551129,請島,39945,10688,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551225,大黒神島,29602,7805,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551238,臥蛇島,81806,32328,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551251,諏訪之瀬島,69146,13983,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551266,平島 (鹿児島県),36670,8076,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552444,ゴナーブ島,42552,8751,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552535,ラ・デジラード島,31246,8138,False,1,23,0,1,0,4,2,1,0,1,0,2,0,0,0,0,0,2,2,1,0,0,2,0,0,1,0,0,0,2,1,0,0,0,0,1
552548,プティト・テール諸島,28092,7390,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553022,タブラス島,32915,7559,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558120,スカイ島,33202,12165,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563307,スピナロンガ,23833,7770,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563318,チャカチャカレ,25936,6976,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565889,ビジャゴ諸島,26215,6632,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568649,海豹島,40619,11039,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571176,鳥島 (長崎県),84317,16711,False,1,70,0,1,0,9,15,6,0,1,0,1,0,0,0,0,0,2,2,6,1,0,0,15,0,5,1,0,0,1,3,0,1,0,0,0
574374,和歌山マリーナシティ,48450,11950,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576588,アイオナ島,30494,10846,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588218,スポラデス,64256,14913,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590168,中洲島,63827,11313,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593175,綾羅島,27281,6877,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595117,フォックス諸島,57605,14752,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600800,ティブロン島,22371,6032,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600995,デスベントゥラダス諸島,23665,6632,False,0,14,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,2,0,1,0,0,1
601023,バナナル島,27477,7271,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601923,ディエゴ・ラミレス諸島,29632,8353,False,0,34,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,4,4,1,0,0,0,14,0,1,1,0,0,0,1,0,1,0,1,0
602244,平和島,66565,16537,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602313,鬼ヶ島,39697,12316,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603987,ファンガタウファ環礁,24167,7496,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604745,女木島,87776,21713,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608473,ピクトン島・レノックス島・ヌエバ島,26573,7326,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608642,ドーソン島,25263,7332,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618117,ウーゼドム島,33886,10386,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618944,ハーシェル島,25081,7474,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626062,ベララベラ島,24994,6798,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627030,白ニョン島,43978,11852,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629315,キリスィマスィ島,36524,10491,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630194,波浪島,36404,9942,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631438,パーム島 (クイーンズランド),29645,8244,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633590,トゥーズラ島,31402,8948,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636171,マドレーヌ諸島 (カナダ),25420,7222,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638189,カホオラウェ島,52929,12968,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643265,北木島,72081,17102,False,1,40,0,1,1,0,2,0,0,9,1,1,0,1,3,0,0,4,4,3,1,1,0,0,0,1,0,0,0,3,1,0,1,0,0,2
643988,阿多田島,62064,15807,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645415,ランサローテ島,49347,12157,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650827,イビサ島,72882,19246,False,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652827,バリ島,187408,81422,False,1,229,6,1,1,13,1,13,0,0,0,53,1,15,2,0,0,4,4,4,2,1,22,0,0,1,1,0,0,36,1,44,0,1,0,2
656495,エヴィア島,47505,14455,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657730,津堅島,59152,15353,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657760,平戸島,45530,15091,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660383,松島 (長崎県),38227,11815,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662263,カロリン島,29154,7860,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662953,赤穂根島,45252,8836,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667578,姉島,60702,10857,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667588,妹島,60422,10856,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667617,媒島,60955,11709,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669955,笠岡諸島,197482,45014,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670208,聟島列島,78716,18726,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670349,グラン・カナリア島,54681,11650,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670644,珍小島,31962,11223,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672048,ラ・パルマ島,31440,8658,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672477,妙見島,36711,10317,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674709,勇留島,47319,9875,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676382,小宝島,41744,9945,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677605,アムチトカ島,34045,10302,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680824,クルク島,36883,8615,False,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682032,ロングアイランド,298566,101530,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682623,走島,66957,19184,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685076,ビンタン島,41604,10258,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685605,硫黄島 (鹿児島県),94408,30987,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685612,黒島 (鹿児島県),42601,10461,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688828,大野島,60134,17820,False,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
